W, K, empty_0, Slope, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.0060475027557263025, 3448.407131164203, 0, 9.474449394822428e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 16393.50396236333
0.04468533712049935, 3448.407131164203, 0, 9.474449394822428e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 15668.052836153947
0.3301824627829979, 3448.407131164203, 0, 9.474449394822428e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 14293.435329657677
0.3301824627829979, 3448.407131164203, 0, 3.485455148774385e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 14103.71620803594
0.10990819420467733, 3448.407131164203, 0, 3.485455148774385e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 14004.359800883549
0.10990819420467733, 11564.180390099766, 0, 3.485455148774385e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 12509.733046522277
0.10990819420467733, 11564.180390099766, 0, 4.861507805864005e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 12438.96537390386
0.10990819420467733, 16675.44742148141, 0, 4.861507805864005e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 12283.493057531245
0.10990819420467733, 24942.294163096118, 0, 4.861507805864005e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 12236.350268383867
0.09838839466262284, 24942.294163096118, 0, 4.861507805864005e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 12125.22231644487
0.09838839466262284, 28172.87799917475, 0, 4.861507805864005e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 12089.875431599748
0.09838839466262284, 32211.838578224626, 0, 4.861507805864005e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 12057.790680198186
0.09838839466262284, 37326.583731553765, 0, 4.861507805864005e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 12029.46018074306
0.09838839466262284, 43895.62589252373, 0, 4.861507805864005e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 12005.198681059584
0.09838839466262284, 52464.380426394935, 0, 4.861507805864005e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 11985.098022943897
0.09838839466262284, 63834.01794042514, 0, 4.861507805864005e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 11969.072861126755
0.09838839466262284, 79206.09046781795, 0, 4.861507805864005e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 11956.823583053178
0.0927202546236847, 79206.09046781795, 0, 4.861507805864005e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 11937.163721945253
0.0927202546236847, 79206.09046781795, 0, 4.554333217563143e-05, 0, 0, 0, 0, 1.0, 2.8959387497108873, 11921.685307933076
