W, K, empty_0, Slope, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.0030548252201022365, 1856.0070476329147, 0, 8.810486576306456e-05, 0, 0, 0, 0, 1.0, 0.08050688730579653, 17034.28710010899
0.0030548252201022365, 1856.0070476329147, 0, 1.1923696962568083e-05, 0, 0, 0, 0, 1.0, 0.08050688730579653, 16776.3958073434
0.0030548252201022365, 1856.0070476329147, 0, 1.6136969056566902e-06, 0, 0, 0, 0, 1.0, 0.08050688730579653, 16292.175774707572
0.022572274923763597, 1856.0070476329147, 0, 1.6136969056566902e-06, 0, 0, 0, 0, 1.0, 0.08050688730579653, 16126.213446506497
0.16678780569217477, 1856.0070476329147, 0, 1.6136969056566902e-06, 0, 0, 0, 0, 1.0, 0.08050688730579653, 14692.063394891065
0.16678780569217477, 13714.140194970258, 0, 1.6136969056566902e-06, 0, 0, 0, 0, 1.0, 0.08050688730579653, 14446.060950145687
0.16678780569217477, 5045.150231072474, 0, 1.6136969056566902e-06, 0, 0, 0, 0, 1.0, 0.08050688730579653, 13243.240803583169
0.16678780569217477, 6642.0950385223805, 0, 1.6136969056566902e-06, 0, 0, 0, 0, 1.0, 0.08050688730579653, 13185.990919955815
0.12325093263237293, 6642.0950385223805, 0, 1.6136969056566902e-06, 0, 0, 0, 0, 1.0, 0.08050688730579653, 12956.808650959978
0.12325093263237293, 9264.384563497168, 0, 1.6136969056566902e-06, 0, 0, 0, 0, 1.0, 0.08050688730579653, 12771.865394043301
0.12325093263237293, 9264.384563497168, 0, 1.6136969056566902e-06, 0, 0, 0, 0, 1.0, 0.09667503865697072, 12722.202683400032
0.11144882365805958, 9264.384563497168, 0, 1.6136969056566902e-06, 0, 0, 0, 0, 1.0, 0.09667503865697072, 12699.541835160146
0.11144882365805958, 10349.1044983833, 0, 1.6136969056566902e-06, 0, 0, 0, 0, 1.0, 0.09667503865697072, 12649.393575372083
0.11144882365805958, 11689.544535364068, 0, 1.6136969056566902e-06, 0, 0, 0, 0, 1.0, 0.09667503865697072, 12618.539296451441
0.11144882365805958, 11689.544535364068, 0, 1.845042037974129e-06, 0, 0, 0, 0, 1.0, 0.09667503865697072, 12598.86127698638
0.11144882365805958, 13545.664642003874, 0, 1.845042037974129e-06, 0, 0, 0, 0, 1.0, 0.09667503865697072, 12570.124841894305
0.10277180582617727, 13545.664642003874, 0, 1.845042037974129e-06, 0, 0, 0, 0, 1.0, 0.09667503865697072, 12549.910950167983
0.10277180582617727, 14808.871703093479, 0, 1.845042037974129e-06, 0, 0, 0, 0, 1.0, 0.09667503865697072, 12519.093816595165
0.10277180582617727, 16334.87393178748, 0, 1.845042037974129e-06, 0, 0, 0, 0, 1.0, 0.09667503865697072, 12493.523300154839
0.10277180582617727, 18195.70910452557, 0, 1.845042037974129e-06, 0, 0, 0, 0, 1.0, 0.09667503865697072, 12474.571172510648
0.10277180582617727, 18195.70910452557, 0, 1.845042037974129e-06, 0, 0, 0, 0, 1.0, 0.10885612545277104, 12454.848767363199
0.10277180582617727, 18195.70910452557, 0, 2.102319097060478e-06, 0, 0, 0, 0, 1.0, 0.10885612545277104, 12432.705711020943
0.10277180582617727, 21005.38237851891, 0, 2.102319097060478e-06, 0, 0, 0, 0, 1.0, 0.10885612545277104, 12411.335347074373
0.10277180582617727, 21005.38237851891, 0, 2.102319097060478e-06, 0, 0, 0, 0, 1.0, 0.12748251994885776, 12397.479985320038
0.10277180582617727, 21005.38237851891, 0, 2.501244688520755e-06, 0, 0, 0, 0, 1.0, 0.12748251994885776, 12365.57791167108
0.10277180582617727, 25429.26983481106, 0, 2.501244688520755e-06, 0, 0, 0, 0, 1.0, 0.12748251994885776, 12341.456338197117
0.10277180582617727, 25429.26983481106, 0, 2.501244688520755e-06, 0, 0, 0, 0, 1.0, 0.1416127817054814, 12319.917616610792
0.09699860532657475, 25429.26983481106, 0, 2.501244688520755e-06, 0, 0, 0, 0, 1.0, 0.1416127817054814, 12274.20611125158
