W, K, empty_0, Slope, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.1034789932763155, 8440.38764135034, 0, 0.00110357428325911, 0, 0, 0, 0, 1.0, 0.14674303541325062, 17047.76935547114
0.7646120863795628, 8440.38764135034, 0, 0.00110357428325911, 0, 0, 0, 0, 1.0, 0.14674303541325062, 16850.27587295288
0.7646120863795628, 8440.38764135034, 0, 0.0001493525381975135, 0, 0, 0, 0, 1.0, 0.14674303541325062, 15759.348272920879
0.7646120863795628, 62366.49777865862, 0, 0.0001493525381975135, 0, 0, 0, 0, 1.0, 0.14674303541325062, 15661.382214368483
0.7646120863795628, 460829.5507803423, 0, 0.0001493525381975135, 0, 0, 0, 0, 1.0, 0.14674303541325062, 15645.599623378086
0.7646120863795628, 460829.5507803423, 0, 5.4943728289637757e-05, 0, 0, 0, 0, 1.0, 0.14674303541325062, 14538.933605190092
0.7646120863795628, 460829.5507803423, 0, 5.4943728289637757e-05, 0, 0, 0, 0, 1.0, 0.1278915959854973, 14473.751352234749
0.8894636393048033, 460829.5507803423, 0, 5.4943728289637757e-05, 0, 0, 0, 0, 1.0, 0.1278915959854973, 14397.794959850014
0.8894636393048033, 460829.5507803423, 0, 5.4943728289637757e-05, 0, 0, 0, 0, 1.0, 0.10828947859445888, 14267.281976738248
0.8894636393048033, 460829.5507803423, 0, 4.575481533831512e-05, 0, 0, 0, 0, 1.0, 0.10828947859445888, 14223.184194342102
0.8894636393048033, 460829.5507803423, 0, 5.0600118312343656e-05, 0, 0, 0, 0, 1.0, 0.10828947859445888, 14196.067941319168
0.9400940372063828, 460829.5507803423, 0, 5.0600118312343656e-05, 0, 0, 0, 0, 1.0, 0.10828947859445888, 14164.711839471296
0.9400940372063828, 460829.5507803423, 0, 5.0600118312343656e-05, 0, 0, 0, 0, 1.0, 0.10189171068299649, 14110.335686122977
0.9400940372063828, 460829.5507803423, 0, 4.732159589658949e-05, 0, 0, 0, 0, 1.0, 0.10189171068299649, 14077.761146950614
0.9753758096363314, 460829.5507803423, 0, 4.732159589658949e-05, 0, 0, 0, 0, 1.0, 0.10189171068299649, 14060.572031260055
0.9753758096363314, 460829.5507803423, 0, 4.732159589658949e-05, 0, 0, 0, 0, 1.0, 0.09784487960163318, 14008.203993977153
0.9973610260279681, 460829.5507803423, 0, 4.732159589658949e-05, 0, 0, 0, 0, 1.0, 0.09784487960163318, 13994.092759766387
0.9973610260279681, 460829.5507803423, 0, 4.732159589658949e-05, 0, 0, 0, 0, 1.0, 0.09547499604826455, 13968.46949736342
