W, K, empty_0, Slope, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.004133685520584932, 1599.8215458604689, 0, 0.0004948084010191352, 0, 0, 0, 0, 1.0, 2.789900754854403, 16806.274307701195
0.004133685520584932, 1599.8215458604689, 0, 6.69650350997801e-05, 0, 0, 0, 0, 1.0, 2.789900754854403, 16352.017852898856
0.03054403420693941, 1599.8215458604689, 0, 6.69650350997801e-05, 0, 0, 0, 0, 1.0, 2.789900754854403, 16100.255479113659
0.22569158224273206, 1599.8215458604689, 0, 6.69650350997801e-05, 0, 0, 0, 0, 1.0, 2.789900754854403, 14847.541671459063
1.6676477622479677, 1599.8215458604689, 0, 6.69650350997801e-05, 0, 0, 0, 0, 1.0, 2.789900754854403, 14680.094889175065
12.322342868506396, 1599.8215458604689, 0, 6.69650350997801e-05, 0, 0, 0, 0, 1.0, 2.789900754854403, 14483.32185281069
12.322342868506396, 2054.211527049515, 0, 6.69650350997801e-05, 0, 0, 0, 0, 1.0, 2.789900754854403, 14062.003575386892
12.322342868506396, 2054.211527049515, 0, 5.0864773892574515e-05, 0, 0, 0, 0, 1.0, 2.789900754854403, 13894.589558323947
16.6750586314426, 2054.211527049515, 0, 5.0864773892574515e-05, 0, 0, 0, 0, 1.0, 2.789900754854403, 13855.829062371757
16.6750586314426, 2054.211527049515, 0, 6.0072106699530054e-05, 0, 0, 0, 0, 1.0, 2.789900754854403, 13839.574090594204
16.6750586314426, 2251.053523256617, 0, 6.0072106699530054e-05, 0, 0, 0, 0, 1.0, 2.789900754854403, 13668.017788836038
16.6750586314426, 2367.2448697172085, 0, 6.0072106699530054e-05, 0, 0, 0, 0, 1.0, 2.789900754854403, 13581.032929181185
16.6750586314426, 2433.687063086939, 0, 6.0072106699530054e-05, 0, 0, 0, 0, 1.0, 2.789900754854403, 13531.713016524714
