W, K, empty_0, Slope, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.001240757362817733, 3223.3488050259607, 0, 1.6845337398507735e-05, 0, 0, 0, 0, 1.0, 0.017130193474519696, 17018.66515201044
0.001240757362817733, 3223.3488050259607, 0, 2.279768508043349e-06, 0, 0, 0, 0, 1.0, 0.017130193474519696, 16595.303405249717
0.001240757362817733, 3223.3488050259607, 0, 3.0853311674995656e-07, 0, 0, 0, 0, 1.0, 0.017130193474519696, 16219.317955490427
0.00916802575902148, 3223.3488050259607, 0, 3.0853311674995656e-07, 0, 0, 0, 0, 1.0, 0.017130193474519696, 16096.233181990101
0.06774305664985096, 3223.3488050259607, 0, 3.0853311674995656e-07, 0, 0, 0, 0, 1.0, 0.017130193474519696, 15398.582752791983
0.5005572458987858, 3223.3488050259607, 0, 3.0853311674995656e-07, 0, 0, 0, 0, 1.0, 0.017130193474519696, 14664.036259234454
0.5005572458987858, 3223.3488050259607, 0, 3.0853311674995656e-07, 0, 0, 0, 0, 1.0, 0.0023183195857720976, 14630.901987715211
1.3606556656301754, 3223.3488050259607, 0, 3.0853311674995656e-07, 0, 0, 0, 0, 1.0, 0.0023183195857720976, 14386.2065908581
1.3606556656301754, 3223.3488050259607, 0, 3.0853311674995656e-07, 0, 0, 0, 0, 1.0, 0.000771701552874441, 14364.411441673496
1.3606556656301754, 3223.3488050259607, 0, 4.175186380096935e-07, 0, 0, 0, 0, 1.0, 0.000771701552874441, 14307.991337443207
1.8978405565999619, 3223.3488050259607, 0, 4.175186380096935e-07, 0, 0, 0, 0, 1.0, 0.000771701552874441, 14020.438640872862
1.8978405565999619, 3223.3488050259607, 0, 4.175186380096935e-07, 0, 0, 0, 0, 1.0, 0.0011127869192571699, 14001.37057252274
1.8978405565999619, 3223.3488050259607, 0, 4.175186380096935e-07, 0, 0, 0, 0, 1.0, 0.001664450612893485, 13962.131465542601
1.8978405565999619, 3223.3488050259607, 0, 4.175186380096935e-07, 0, 0, 0, 0, 1.0, 0.002591884861424713, 13882.234449885542
1.8978405565999619, 3223.3488050259607, 0, 4.175186380096935e-07, 0, 0, 0, 0, 1.0, 0.004218858660022375, 13754.38212474062
1.8978405565999619, 3223.3488050259607, 0, 4.175186380096935e-07, 0, 0, 0, 0, 1.0, 0.005515229320129203, 13576.4234311744
1.8978405565999619, 3223.3488050259607, 0, 4.175186380096935e-07, 0, 0, 0, 0, 1.0, 0.00593697116442895, 13448.685041991708
