,W,K,Conc_treshold,Min_effect,P_comp,D_comp,Deviation
0,1469.4068603906878,1308.3072864217336,2.245991311503936,0.010868859167791955,1.0,2.00448104934248,14794.550237440877
1,12.861670938509429,2849.000411463982,90.86411274293008,0.003321329184613535,1.0,0.94204908658026,13357.033591042431
2,42.53760273940985,2395.286992375737,21.114590404597536,0.002256158994953578,1.0,2.2988646179272725,13571.372982466222
3,284.43595335268964,10044.910762397478,3.795480647258858,0.0889814492493486,1.0,0.3079944928619816,14469.287068711668
4,2586.0960054100838,2158.6411070279773,28.38751078889607,0.2536375760762189,1.0,0.25751894830765154,14333.704527300342
5,0.0447001353812078,7248.977889833354,25.306562070462718,0.045095907014703306,1.0,0.02603719819766836,17067.40025452823
6,176.36942664373962,2176.8809298440437,591.9413910835463,0.001097530088574912,1.0,0.011892753855761074,13706.721478623906
7,34.65714700846817,2387.098878487504,134.5736442638767,0.003156490467965332,1.0,0.5413879001116964,13574.41579463902
8,0.009605023780557729,2284.0224672760105,255.02121967592757,0.000148032265987954,1.0,2.4676176482675807,16020.042692595522
9,0.08694809633086423,314310.2758774168,1148.0703970310676,0.002135346332471637,1.0,0.10325927038831163,12219.758605059993
10,21.391124672427782,2439.211205354665,1137.7457133935159,0.0300515398211331,1.0,0.3021200636901035,13868.90662613258
11,0.002161552274455429,1232.15973169181,1844.2114343555127,0.8091119250599009,1.0,0.011383155024590159,17067.40275118613
12,1140.344951108882,1540.4334969882918,40.29780352199401,0.1639251998101064,1.0,0.09963304299383392,14767.876956181612
13,0.14740068446536225,23867.23216085478,30365.67641943444,0.08786322206113863,1.0,0.2959936124693341,10840.926606854538
14,0.0903319375505969,2306954.8357365592,132.72991792901712,0.0053632534098582854,1.0,2.4995990995001334,11818.555295221153
15,0.0013214950838878047,4378.645894060447,92.64066579448506,0.3646878959387631,1.0,0.03901168338809966,17067.402592833423
16,0.007153862191957135,7935.023012159856,479.8148208549114,5.188593901709104e-05,1.0,1.7587788104529118,16012.487025809563
17,0.008249030241604078,4771.404532490933,1960.2449867858386,0.00012888974236208191,1.0,0.08307144863621786,16020.419430533066
18,0.08264838246870869,496890.661157258,469.7918452885022,0.000639239155785029,1.0,0.07283061636213403,12415.204015426803
19,44.42286874007301,2857.3052056215947,60.63524342730214,0.019710455712166963,1.0,1.1959765950995929,13839.74783824536
20,0.0968585225223884,56261.660347095116,1683.6489240025678,0.006957685259932609,1.0,0.23178766843498516,12048.484040301197
21,0.0037288929925129695,4332.640169937926,282.6181593498466,0.5724775772755478,1.0,0.07136297721703762,17067.402737256627
22,27.102040520261944,2295.9553351885925,1372.5711944692994,0.0020226997184212715,1.0,0.02531197381731185,13619.05591732291
23,0.09158928194210766,2189210.040048184,15.384856422652938,0.00045425473023048536,1.0,1.7531050391223368,11851.991754627983
24,0.040151762960655,6074.405202262918,27.296744678391693,0.5549266220327486,1.0,0.10944993443743628,17067.402750236546
25,0.014999493871305909,808.1358107719603,1069.902869285371,0.00013131526673519002,1.0,1.398426625064726,16048.002537519966
26,0.0925296964039647,52034.9540699228,1530.5399289589645,0.004090577726100947,1.0,0.14845029958644435,12144.447861172737
27,0.09681081878438576,38743.42714017103,72.54951672130663,0.000288680120808127,1.0,0.2324267447522235,12113.564926158777
28,4.12641097988392,2493.337716111597,1547.913013033465,0.0006551072592932849,1.0,0.003296886920435357,13916.24105837302
29,0.09445923688609532,45645.72285202579,375.3795587915731,0.0009453297315503985,1.0,0.1439299273250671,12190.585917176311
30,0.00945943745984313,4148.380940903044,4736.6085749292415,5.857755562263553e-05,1.0,0.5339033417625633,16013.72118635218
31,0.001543555636052914,1529.6798681538587,56.045126992063295,0.0465878718878486,1.0,0.06010436964094198,17067.263379316944
32,0.09257268260252627,79667.5354316363,1277.2267048815165,0.007243692388497613,1.0,0.3304163925147057,11965.572366227143
33,3.162408640178197,2735.524665063684,1297.2275381321526,0.0019766113029724003,1.0,0.15958106848878273,13612.768117771888
34,0.0988577501493956,28060.19425927689,382.81507450545575,0.0012327166974272286,1.0,0.1786172705736895,12209.04363926208
35,229.61630956706918,3243.482702911795,1.7505001975737426,0.018857566920779337,1.0,0.2648151076870059,14469.741119742845
36,0.028690125342655668,7188.102698696834,35.0735660789224,0.1583456350499387,1.0,0.1584432164155792,17067.370438390983
37,2.1757426424462376,3576.286922720834,131.14519773554744,0.0031583832443667103,1.0,2.9272090361940912,13265.839524413848
38,0.12983560152991172,17294.65175115025,81307.2410460931,0.06798243282969288,1.0,0.4436716569895559,11312.947614847708
39,5.129355415607897,522955.7803331876,3.3004214801377927,0.0021596106939629914,1.0,0.25699032258338783,14808.160264850349
40,375.1387110021198,2179.123754566837,3135.7122011085353,0.11160899946709266,1.0,0.9218115132023822,13723.560897031386
41,345.3067363898626,2290.775827586774,74.71437514318497,0.03224506331640306,1.0,2.0826256878747342,13641.697428620078
42,0.08766520580614111,1333759.192582975,675.0984117643172,0.0024907249718184197,1.0,0.21650720187044767,11979.176218698894
43,0.009609023326296573,1713.7023041374,7525.2312514671485,0.00011922860999368132,1.0,0.5804111311388089,16022.1474267729
44,0.00333388002391119,4133.4615000680715,2.4494716262518654,0.2866532278851008,1.0,2.5927441320499436,17067.400401239916
45,0.097303536781258,47732.25911481476,263.0232347919919,0.0070513240429252375,1.0,1.583426159650723,11960.560124599016
46,0.0918665286423411,465008.6500823578,21.7258517553927,0.002668673917625092,1.0,8.043437465403903,11848.964367346996
47,0.09670509944131277,59754.51878291852,86.38808056951473,0.0008430117654133846,1.0,0.5557206408276993,11999.333011851943
48,142.15994860176002,2253.8536606030425,133.56013066720965,0.0031690537997202148,1.0,0.3610496291728024,13667.536728760006
49,16.292034013656302,17600.789815517743,3.680834052312936,0.00253086112253385,1.0,0.09676050996890699,14769.923708854152
50,4.6079355801976085,3239.7786355817634,45.41011842526992,0.0007690700558653426,1.0,0.9298887717697868,13283.891399788692
51,54.53969775924493,2417.25163756407,34.52674614625684,0.002682889651578922,1.0,0.9111083777783292,13561.128813760666
52,117.15282826311852,3826.404621901201,1.2462922678163961,0.00559177106441845,1.0,0.20981188079942456,14462.705118098835
53,0.08833738800261931,56401.99238235613,589.5340153721327,0.0011859086295481554,1.0,0.11980905654972054,12245.515523043396
54,0.08939186356285908,164473.79224644232,120.99343039178902,0.0005480843487738267,1.0,0.2607243675209023,11989.686680473225
55,33.313203409037236,2467.166365303772,44.257058725980606,0.002770469370779927,1.0,0.9247368394358728,13533.008104512675
56,130.64379072027455,2282.113672913835,201.97276397250462,0.006842162464419793,1.0,0.2635835885309392,13649.367250589143
57,0.08121312180032372,184862.47035005863,249.61445311478263,0.00032108465961275403,1.0,0.06991034348197578,12474.872274024572
58,0.09885394196514748,24967.823408707936,654.503521565289,0.0020082285775360315,1.0,0.16937428668156768,12236.85457051837
59,0.006338519574906995,4056.808240501365,5115.097520161145,0.00020293710639596868,1.0,0.11803813215592855,16027.796203873608
60,0.09078481813649053,40366.51339623402,1127.6958878751846,0.0019170774803632796,1.0,0.09592148425155148,12350.503523420051
61,0.12213327991617245,29252.263506739862,3778.0135934870614,0.06741879345472537,1.0,1.7200497026235917,11132.818482397373
