,W,K,Scale,Min_effect,Max_effect,P_comp,D_comp,Deviation
64,0.041146391561480825,15571.182640786748,26655.68678672396,0.9064058244239581,0.00013834833838646674,1.0,0.1527605928572091,4896.139414362645
65,0.046224844783982616,10501.541769525678,11374.94219096103,0.00020824992817193504,0.24831489170330664,1.0,0.3375634242543532,4511.83223178417
66,0.04404141887867412,12379.584145997085,19.6011198139016,0.011738162882139254,0.11613929345107095,1.0,0.030519282641496923,5064.57543610421
67,0.04655553310157762,10402.214676758982,761.5973558103453,0.0004125395827932042,0.1565618685501723,1.0,3.05960983495825,4645.064859523816
68,0.040299560735852384,21112.160755404384,22227.609613731507,0.00015220647421360195,0.39781267308580537,1.0,0.14805068212767694,4381.502957796258
69,0.04080280697673015,16433.019341431765,22.869700966174626,0.00016255274728747463,4.962282642779496,1.0,0.0631017321585888,4857.819051837652
70,0.03946742642277186,26735.438888681943,38072.1836519382,0.0009986419651602167,0.3914740134081057,1.0,0.059939922064176775,4403.438548639679
71,0.036590516816900495,2350964.045516644,2302.2503114113533,0.00010380693953987724,3.743768604832363,1.0,1.419312104369722,4728.418304578626
72,0.03872177478307271,29658.751032522887,2.6658901132550485,0.00037315658334894703,4.864665831558288,1.0,0.012201665356896063,4747.998568491993
73,0.04437321885366617,11870.5527782687,38.982513781344274,0.4198560755930605,0.11525276646376728,1.0,0.12314803647516002,5089.546810320055
74,0.04385220507038892,12660.144907548609,23.188170066193013,0.000418402504893066,0.1140166500374188,1.0,0.0265889828405103,5058.354986365256
75,0.043541794930408766,12484.774740377827,10.323218689835695,0.00012034679736249568,0.13163282082614688,1.0,0.27449192514061393,5023.862237981584
76,0.04577716682641845,10627.76218891527,6303.958590261545,0.00033882707536477165,0.21647990834612788,1.0,0.5034140664041905,4529.410664894541
77,0.03673153924176939,1330266.6224610272,4156.057462918617,5.636423785960464,0.010560208269866722,1.0,0.5828614017260608,4720.1637142497475
78,0.04585446145756117,10834.200061825632,2456.69279707568,0.00014788353002453982,0.2994113941932863,1.0,2.10537952875096,4477.860892304896
79,0.04384791126660805,12177.16676930939,37.936374987566474,0.013507642093277802,0.11902391341309405,1.0,0.17794794157184088,5060.705211714197
80,0.04617568116948891,10692.729929942629,942.6261092661487,0.00040626422788871765,0.1609536163422755,1.0,2.492947144332533,4618.338006155668
81,0.043388396229077406,12874.060607913745,16.393912014052756,0.03944325835284511,0.12131431488713205,1.0,0.1166095634132457,5027.878614802411
82,0.04596370591502299,10691.356278304123,25577.649103076154,0.00012121568549014221,0.20568559222763103,1.0,0.08781054546113944,4507.473208023797
83,0.03973296253888254,22057.203757698993,35992.552050191014,3.1797771462499065,0.00010371054327642807,1.0,0.030438638522571743,4788.330406328516
84,0.04380329218205632,12300.030930753192,2.986301752472762,0.0029544817569558328,0.11850021843345858,1.0,2.453096653733424,5056.7737108383035
85,0.046019518300450465,10349.442930364672,69774.15331192572,0.0002785281243423652,0.2526384577979281,1.0,0.009571239866157705,4501.90255914307
86,0.0403764483514506,18005.333738938134,6.814458738718956,0.03464279785124373,0.5886276971473733,1.0,0.1199571750900452,4822.312319947581
87,0.037096843138689564,6773631.051825647,2884.5022585621205,2.4829026111850183,0.003246625325744725,1.0,0.8101035204782774,4707.025691043397
88,0.04402408220167806,12095.915854084582,1.4528185558928737,0.003493457445634117,0.11530201546645635,1.0,0.6647733847917487,5074.262966797926
89,0.043974105353036974,12460.905274919944,134330.4213375979,0.1189928130137375,0.005031730824129424,1.0,1.05888928534297,5066.315168585451
90,0.03639314975110451,7896573.33568458,19385.75530943145,5.60455750583323,0.00013007409251678692,1.0,0.8314901705648856,4741.068489422948
91,0.043164200549753,13159.287063176065,6.5235139183854916,0.12425852174621832,0.12375991350827815,1.0,0.0417971033447104,5012.845005242571
92,0.04356930396058046,13144.979752081565,12376.537974177549,0.0006026660090199008,0.2385876939446992,1.0,0.2041234365521572,4437.309121714549
93,0.04590400900469555,10632.575510276756,13590.893758107251,5.5181540722176526e-05,0.3631501633770956,1.0,0.4485571506291631,4454.255424601669
94,0.005908140267707339,3975.147245124179,590.7594273524777,0.0015203248753237653,0.00022905172302239093,1.0,0.014348985602411556,16019.007656161546
95,0.04318849904273326,13180.053515509844,37.070282209269735,0.21421898696287356,0.12312155038216327,1.0,0.0643785078983038,5013.7142863343815
96,0.04603771756098849,10675.669380713014,7376.886103175212,0.000344803616990951,0.17939570257473186,1.0,0.3386643019038831,4571.5047664921285
97,0.04351475811546861,12896.567766119631,297028.34188387817,0.12565011931985556,0.0005905165267404332,1.0,2.7208652454493483,5022.546335427801
98,0.0464533816908733,10348.354846289587,7517.295120831071,8.595534465158495e-05,0.3627816406322204,1.0,0.8726205154923015,4483.407712310344
99,0.0462160680613587,10546.001503962929,2094.734442530257,0.00020294826855832052,0.18150866071561755,1.0,1.3074593092334241,4583.709876363334
100,0.0466950964184788,10076.162628329232,7341.9172662157125,4.577108803426882e-05,0.2632826176464847,1.0,0.6202068282441792,4537.4666408124485
101,0.04639224129894631,10460.205175421554,3506.0867454303984,0.0001826948970587017,0.18312063938816603,1.0,0.7888468632616173,4585.896077916732
102,0.04355086349656197,12831.900201722126,284772.91361043183,0.13080531402619336,0.020867861372868272,1.0,0.11694018730038112,5046.543628756668
103,0.0431937021031018,13145.386985898835,63.02303129194414,0.0002248685428461309,0.12414171556196316,1.0,0.13252466224607404,5012.156040053258
104,33.905407718243204,2323.0696790673,14.196642449168113,0.2671187828881673,0.025039154482409957,1.0,0.036200565874050274,11643.481860648977
105,0.044319062187819634,11749.340307658576,2.2168007938155316,0.0002147691684001401,0.11173282830143676,1.0,0.7687804130692656,5100.978534335489
106,0.04305198894375645,13283.057152739191,16.930996538335563,0.8517168963520643,0.12787002272628525,1.0,0.3160155656894833,5000.166887372506
107,0.047011030414692116,9930.048631475356,1036.0348561113547,0.0002995964887949041,0.1879730774724832,1.0,3.003238413043659,4622.448501805434
108,0.04395358384793152,12287.77800865069,91.35299005725571,0.4572615378007565,0.11512783208511615,1.0,0.014657573635057647,5067.587958142797
109,0.03651463953517182,9245719.472330773,5372.123928515198,2.4432191626595454,0.0018743432539211804,1.0,1.0644896267915462,4734.570812240142
110,0.04573121685622721,10889.950256750539,59656.78931717568,7.572241981362418e-05,0.2964915557490512,1.0,0.039166357267898085,4432.4508677234835
111,0.04473470039372002,11661.915249751792,118985.32866441806,0.1110542192489706,0.00011844755190049252,1.0,0.8879805357542517,5134.052796020327
112,0.04460669173318488,11504.823297668765,86376.80528978727,0.11652465759585764,0.0013994614656928758,1.0,1.046501774165031,5125.68292637485
113,0.03641528514207572,6010674.260427548,22.10895022782954,0.012046974894792385,1.6795423561031502,1.0,0.03922259066495259,4741.304821259289
114,0.04372730645567046,12504.301532726418,26.011287923023485,0.004400938601570235,0.12141718294726755,1.0,0.01881086968936186,5042.501265329783
115,0.04582382840020339,10643.1132185644,4712.593626337989,0.00010263769932271096,0.281000965903632,1.0,1.0023998227845932,4489.496704418147
116,0.044043117371751976,12169.983104507422,3.490150654145024,0.0024769560326289896,0.112909477556479,1.0,2.605706648078688,5078.154435988305
117,0.043966299760105736,12377.617415676335,31.84523833751782,0.0006040813717572784,0.11881921117515815,1.0,0.3411505507910681,5056.796448520585
118,0.03649895084768908,866472.2668977656,215.0777594727349,0.8250710483462714,1.6051252270404597,1.0,0.04346108833079758,4739.128651778567
119,0.04251933790550017,13979.259184463728,65107.062536507176,0.136959513936069,0.003051580864511003,1.0,2.9082588694031783,4972.842408274319
120,0.04307041303630425,13473.711469653415,4532.483566046136,0.00033777192158105165,0.2512652517283064,1.0,0.66163523619578,4434.393766425187
121,32.32870142830223,2319.430534925493,1.127161659917068,0.00017495795701968534,0.024015934264589343,1.0,0.11007102386741972,11631.197053461192
122,0.038207879812700726,36370.58485373787,7.57672791764615,0.00017158686068927915,0.7783682333359627,1.0,0.026251449879013324,4740.166006665417
123,0.04433583702585343,11905.706376261882,18.28302449639181,0.0073265000350580985,0.11619670087005946,1.0,0.04506781990008199,5085.2883856780245
124,0.03752905768857805,72221.9266628358,157.89579671179726,0.0001308609658942232,0.4786184068260796,1.0,0.08002245763474497,4743.535212272757
125,0.04698566006106903,10036.832622560269,14051.409666804275,0.00023358156698550606,0.3867708948411074,1.0,0.5236346677775467,4512.859154257686
126,0.04385656799762805,12489.678619725071,1.4063287488542684,0.21645224772805466,0.1177632039840997,1.0,0.032861347430978134,5053.252171740806
127,0.04570184936650163,10786.098117504922,2780.672846436319,0.000523574370630544,0.15612771200250533,1.0,0.7447948833372049,4616.2368341695865
128,0.044659584178436684,11695.450960778977,1.5317850073327812,0.00010763348279028052,0.10699528695335364,1.0,0.22682224496205275,5122.7614880026895
129,0.04340227310616653,12735.408013166809,2.764383478149485,0.0002446603457717206,0.12457789163703255,1.0,0.4687134106613123,5025.394793996432
130,0.036530218657123234,1440922.984291838,3.3204535034308216,0.06385164959591104,1.3888784147577753,1.0,1.1224736656426688,4738.352166035868
131,0.03653026698035239,2621807.686336543,12903.492335343062,6.175755150047619,0.002190355480881581,1.0,0.4224954620339082,4736.266878131645
132,0.044634181978721314,11473.989677780724,4.467523819507024,0.0057635292048932,0.10829326368559936,1.0,0.3831462836899121,5126.7973531558555
133,0.04300891681241541,13359.926423382269,10.833552837414636,0.0006598732852744082,0.12729311617878805,1.0,0.10486242390768144,4998.882455774975
134,0.043661483877108234,12374.213041479148,1.7221457886072067,0.00041996686097197966,0.12350220500852364,1.0,0.03591005299494622,5042.22141091924
135,0.04307408890887823,13170.083318867652,2.1361431911393893,0.00034203708017641147,0.12626877860661004,1.0,0.16105514034602725,5007.223367251568
136,0.04552243128157892,10887.075074526645,33390.73129916623,0.0002630235183432793,0.20109609118790586,1.0,0.046682650773864784,4495.937132333512
137,0.04378998990249087,12472.932923625642,2.4892759160218203,0.00012748133893673047,0.11746693358597135,1.0,0.0966369725751764,5053.076350898858
138,0.0459566996651014,10663.906284950994,1617.2428039375625,6.935538255510114e-05,0.17988254597538605,1.0,1.6418348997705647,4575.997569301572
139,0.04473283681522894,11703.949753249726,33.57537163730209,0.00016024730125138806,0.10501917994486644,1.0,0.1565235106264592,5130.644193945565
140,0.03639442123066615,4666182.4919399135,9.78543497797166,0.0024296815180097123,10.45482525658384,1.0,0.5629594476682205,4741.098752290016
141,0.04353249616832666,13021.993761824417,2.2330181771756554,0.01825420158204893,0.12304138789898846,1.0,0.33611983166863224,5023.597658342491
142,0.046256920287280096,10526.3980307684,14371.664059123836,0.00024139580025384625,0.1881593039219645,1.0,0.16420897984471225,4553.554670302511
143,0.04702745334902224,9973.237290192592,4806.129191424665,0.00039075902529394626,0.6178918371518073,1.0,2.6802569937185474,4494.013734145197
144,0.04202807754017543,15189.859515649861,22.90579503122601,0.0022632263333777795,0.1484691203071963,1.0,0.02937542466780716,4921.297100151995
145,0.04690356105112334,10100.834870355313,3806.4581588761134,0.0007492860358916659,0.1628487338811447,1.0,0.6400149145396908,4651.262584377204
