,W,K,Conc_treshold,Slope,P_comp,D_comp,Deviation
0,0.0789345554254068,7724.344320178587,764.7697912762648,0.4350130594158736,1.0,3.1402554732410954,7888.848269094645
1,0.044025696301663184,20688.918442217317,104.01576191716448,0.002024867428184966,1.0,7.7957556191093005,2924.485624529337
2,0.0384168212878114,1649978.2828353068,11291.704449342724,1.4046103323444965e-05,1.0,0.00894424866121008,3779.256857555308
3,0.04089663579680772,47394.579982440526,652.9548113198535,0.0002163725916975152,1.0,0.9797699873210188,3281.16257984662
4,0.05019869450644801,10710.883870046167,3794.7414394895295,5.137589813981109e-05,1.0,0.22182185468260426,3016.174133529766
5,0.010110511623117518,2688.1448213432354,1069.505371374001,2.097017228011589e-06,1.0,3.0616180512114304,16014.264889477805
6,0.050959667789172484,10311.22098017232,2942.4353477687364,6.0676156323349684e-05,1.0,0.2957936359413273,3045.373645780633
7,0.03268288498478211,57714.45109622414,671.6567855037413,0.006557124982934282,1.0,0.06091578089634087,7509.749923177817
8,0.06137034395925721,3494.537437030812,8448.808460147287,5.021427114051358e-06,1.0,0.03836055485483515,8115.675204292575
9,0.031168407898192613,1351087.436140585,4.640137784686702,0.00931679106812374,1.0,2.5323578634478308,8233.283314499175
10,0.01118331190672026,5873.8225710973375,3026.9538550903,1.7287494654106151e-06,1.0,1.0976737022264418,16020.649676451674
11,0.03649450336900792,3247050.1143027437,233.5292862924985,0.00041809352261160603,1.0,0.18538897681236252,4729.467808010207
12,0.03685548617632107,3201725.260018791,23.43531854617597,6.165362060647813e-06,1.0,0.012981761300789318,4449.2171211161885
13,0.05029138098599663,10696.60265100383,2610.8947525179183,7.261145064699279e-05,1.0,0.3340563207897345,2988.541897274072
14,0.03132621208866369,4764250.472738122,1.0698697059035691,0.00023253296955992467,1.0,0.028052808862929175,8101.191580340477
15,0.050684570079503465,10290.7293242976,18633.9191678554,1.4790917831764478e-05,1.0,0.01948989151467432,3501.744118989809
16,0.048593553166012785,10588.973427260706,61.78397378215108,0.00215017309838048,1.0,0.043149079869745637,6655.1242961096705
17,0.03686631144750163,3001933.678574576,2.0986710287618418,0.00011134879895917805,1.0,1.1128953793438978,4481.48726005714
18,0.06929014288265108,2548.0981595216267,1.0333220953188058,0.008262888929232055,1.0,0.12829077212946388,10903.970955338626
19,0.03873180241756693,2552152.757784091,8316.126878752437,1.9616853867492947e-05,1.0,0.035193596132783764,3649.969405285373
20,0.03649177858179625,1757855.96682698,77.01135761901091,0.0010183940550339344,1.0,0.4122102224828409,4733.195623350808
21,0.033795627771549465,3878691.5088044167,81.20840446836134,0.0008245321700530153,1.0,0.223964003621715,6142.268161391741
22,0.049748279160523386,11010.737206139316,2896.2342298752324,7.173654925910736e-05,1.0,0.2998843993646065,2958.300342320485
23,0.03911914652589514,241985.7150990082,6307.65455229691,2.1652486566145253e-05,1.0,0.05960786499839627,3582.5549912979827
24,0.051061661165422975,10313.438645003183,423.3157049634885,0.0004196915519535784,1.0,2.2493651969434727,2977.446537742781
25,0.04290766908056403,26068.132842880277,2784.9453291106147,8.877461481272559e-05,1.0,0.25712144531091785,3030.6884053094427
26,0.05053285785323048,10505.876550561497,4917.981931092538,3.6290756549806655e-05,1.0,0.16167056453864165,3080.732769160562
27,0.0385061270453281,2369138.5411739354,10682.889231071116,1.3054089369633624e-05,1.0,0.012097160298151787,3771.307483162521
28,0.0499549108486102,10823.881084202068,8256.062650218631,2.4816278999974312e-05,1.0,0.08462062646314943,3136.1017446877263
29,0.048114220726928385,11731.135195141878,10074.580983133641,1.5076688439930672e-05,1.0,0.04783417855455172,3220.758525930735
30,0.04986937980518477,11069.331381213568,623.8067859682051,0.00031932042067800523,1.0,1.500776051939816,2900.937585479244
31,0.04984888094331635,10832.695088108414,8275.408043770472,2.1873488504548498e-05,1.0,0.08093603812598288,3155.755514090094
32,0.04596524340353906,10638.740904963031,12.145915871216118,2.804777642932612e-06,1.0,0.008636974843550563,4374.914579383659
33,0.05073010206056221,10441.29613823027,3007.968656492543,6.360006485717403e-05,1.0,0.2917881100258489,3022.4810142275946
34,0.04647220072672065,10406.156903979925,0.5568198581463293,7.60264956688315e-05,1.0,1.6036430088947389,4399.930113506961
35,0.04737501026053751,9737.56903081564,1.8562912843111317,1.3645043506951382e-05,1.0,0.26816170300777153,4443.04033752224
36,0.050266259996827205,10643.229477276143,4375.555702584788,4.156305305985232e-05,1.0,0.18649168731560686,3052.022447300993
37,0.050940956563282506,10224.06261245344,11548.24240433427,1.6450576195355616e-05,1.0,0.05078463981376355,3308.4286500998246
38,0.007500782071710556,8073.6374672031425,9931.098543336591,2.7989502043649846e-05,1.0,0.3904357758955797,16009.064280650618
39,0.048858561733942034,11807.247006530852,352.4653990995726,0.0005171983696674999,1.0,2.540915543623776,2876.4426508302918
40,0.05074536964327028,10438.187591567199,3901.365672058761,4.880104618197331e-05,1.0,0.21682895663651647,3048.7900269006077
41,0.04677372257435266,10024.268033540013,0.2680142655085391,9.440789278299355e-05,1.0,2.0810668095603138,4431.702213989872
42,0.04195691891347887,31807.888740229886,114.86457193137163,0.0014478293498764645,1.0,6.15777033225179,3134.8778648918083
43,0.049776879097296015,10898.854778228828,4276.2734651918745,4.421270399782365e-05,1.0,0.18906548234778844,3020.054794868095
44,0.05067643789739212,10554.403729680422,305.22884204180207,0.0005760331211856875,1.0,3.0949586514912406,2953.970557038475
45,0.03921499991756673,2457676.228800755,1801.194792306887,9.166395796613584e-05,1.0,0.3283527606309941,3432.639179953231
46,0.05228279211790963,9968.66947071153,1265.238733138952,0.00043931079763990334,1.0,0.8887966328808146,2869.332413531872
47,0.032504714214629575,1649307.0039426764,6.21446129608034,0.0013677833302812381,1.0,0.2553869825095901,7187.907697102981
48,0.050649161505358316,10575.494397067703,1091.5367478468831,0.00018755819608396278,1.0,0.868251846329761,2947.444069832825
49,0.04737043563620202,12750.457284232414,4089.049215230813,4.194755045995916e-05,1.0,0.17508809517292084,2983.549038899553
50,0.029339396408404755,8795776.401720261,20.46369109917061,7.432114906464742e-05,1.0,0.013469930302375194,9510.623317440932
51,0.046227127842829015,10383.092597514298,1.5688416747850684,4.260205968390634e-06,1.0,0.04858264654956791,4366.9271932377615
52,0.0502245803067413,10786.856888584216,1237.3269347164771,0.0001579399863320403,1.0,0.7467732112568146,2940.751914532234
53,0.05067905237363168,10393.232066549212,3832.977602408809,4.619012907179088e-05,1.0,0.21789216998923025,3060.2624283386945
54,0.03660919602713933,2737711.786447952,1.535392854907901,0.0006158566651428358,1.0,0.3383878361719781,4734.307457135662
55,0.0504698582045096,10759.064426620063,733.3330461454584,0.00031584552444115173,1.0,1.3253050963143145,2899.7385700132977
56,0.05085565665037743,10345.839747411505,1681.1637113732465,9.180369500731097e-05,1.0,0.5268346334929811,3035.7053868752373
57,0.05057386106726682,10496.312672597487,6093.786228020937,2.8342837810353765e-05,1.0,0.12490145926420357,3127.2678050452173
58,0.051528267537066484,10047.62028245289,1269.372483258141,0.00015055214502211883,1.0,0.7478027176095906,3017.8827394419677
59,0.04561523376174622,11465.094614241409,2.312898319487384,0.006397780705817249,1.0,0.025120141285901773,5646.7220935550595
60,0.2769931929675601,4339.203954292687,14.644451409974037,0.003238337860928443,1.0,0.013311844269800996,25573.48979031356
61,0.05016138210894524,10836.939995041028,701.3335728203836,0.00027110625341214035,1.0,1.3187384913828462,2924.1567742743077
62,0.016209932461479778,206097.34675178587,1817.376797628633,0.008654832817478217,1.0,0.09126940742224417,14487.30322494458
63,0.05030296517070056,10476.788739059188,9182.603383043634,1.785237082860296e-05,1.0,0.06850395863109418,3227.854764198669
64,0.04519067158837599,11170.03757087482,2.15595358804725,1.4541198804792685e-05,1.0,0.22464651419031328,4318.546011027222
65,0.01948063017076462,255045.3324356865,10.605262852425222,0.0008730478454194655,1.0,0.01606351303016394,13763.35910887227
66,13.584234879070204,2490.034369317899,2.5259107414916677,3.287890719817692e-06,1.0,0.3313755340818597,11522.04335958968
67,0.6749614188156494,4422.878853293362,1844.5449962875641,0.0011547485181178205,1.0,0.0265284781952468,27454.02099243937
68,0.05049904869295031,10770.968275437524,4653.997486290666,8.326461200513847e-05,1.0,0.20040236296213032,2927.915715353837
69,0.05029335592813226,10640.568399733578,2742.2276920394124,6.908375451269969e-05,1.0,0.3168609094066571,2994.867493833221
70,0.04168753097379407,37403.68381283098,2949.5441805744404,7.844278751486025e-05,1.0,0.22732650612219624,3144.236667129978
71,0.050352915413505735,10555.909092196536,14651.971801356663,1.3785085241829816e-05,1.0,0.03068438998635483,3380.600755241176
72,0.04963447145318242,11274.093854266477,695.292110688199,0.0002488756103899544,1.0,1.2952280129547673,2920.7508796303773
73,0.046485700926474915,10230.683091483434,3.2167648775787585,2.0751329771585363e-05,1.0,0.41668682775284027,4402.244133006847
74,0.007001162094549089,12040.210509210854,5719.910413406199,6.849106937585103e-05,1.0,3.0640190713961317,16009.6737057912
75,0.04203985548087853,26381.16921399041,12923.519392359769,1.6781170949149002e-05,1.0,0.016745828972789947,3436.5751752251977
76,0.046835444044653785,10062.514081657357,1.6683859044725782,2.9922884444958117e-05,1.0,0.6485394248964083,4433.589771319905
77,0.050034374430611435,10649.914894031372,11134.174704597952,1.5752292847348026e-05,1.0,0.05035763298903265,3271.050532047885
78,0.0508314210809269,10482.62897056984,1826.343240709934,0.0001164269163292489,1.0,0.5125729941909779,2971.4206582473125
79,0.04979351292683591,10841.399949344792,13545.684982677649,1.2458581261873347e-05,1.0,0.03186022559577603,3353.439876681088
80,0.04980740362411591,11171.34724201196,1292.3070026847038,0.00015196521174564502,1.0,0.7034845546754224,2918.2418536085042
81,0.04960044559760315,10967.090080992964,9017.780794236422,1.9576097836836614e-05,1.0,0.06817259636383337,3175.946997686061
82,0.038444158098041165,4054896.66213854,8612.367242808099,1.630008290379347e-05,1.0,0.025919225300467297,3724.877482856463
83,0.036945466588153786,2030490.9291939691,1.0521443954985277,7.1171871149342924e-06,1.0,0.028584972351396138,4450.989506945035
84,0.007209597706994426,8029.115953182384,3450.810392806935,3.657082001464192e-06,1.0,2.0124162691984933,16009.875661067956
85,0.04077935207381853,54268.56748640938,197.01430550650693,0.0007653268372028617,1.0,3.3938835550695274,3268.2804434950435
86,0.05117918500113189,10083.940953214129,9167.578236018571,1.6975541161795056e-05,1.0,0.07072285208298942,3279.801525989357
87,0.04545217144059467,10913.689489903752,3.3407585521008465,3.3970743692548813e-06,1.0,0.01968757188972709,4330.178275163308
88,0.04704768915919147,9995.269623669794,2.6663477229685753,1.8749399082698924e-05,1.0,0.386523113761998,4430.329246405961
89,0.05000649293798429,10940.86574828549,616.9233389591277,0.0003200332162579973,1.0,1.5150426084308117,2907.793853984052
90,0.05048378584018714,10579.318164740624,971.0299113981798,0.0001850687600120352,1.0,0.9481158778283776,2961.815244472139
91,0.05079955628873065,10420.567579883847,682.8992797477348,0.00024152383908950526,1.0,1.3542569899475052,2986.792905607583
92,0.051821427120041175,10446.647808343032,719.4096160351797,0.0011656810052530127,1.0,1.6303176962622965,2754.8420738193813
93,0.04969209626877247,11003.631678906228,4817.199570804763,3.9458190526736336e-05,1.0,0.16381485528993164,3029.102906327233
94,0.06069628934944635,6915.515126022586,3419.502775100688,0.1885263423527967,1.0,0.4571805988260069,4215.714268651273
95,0.050354505391526416,10622.097091578757,5450.482197517141,3.5893008345563644e-05,1.0,0.14496236433154416,3070.201079281877
96,0.04684006380318098,10128.296313600957,0.4219901587876015,4.441047956813463e-05,1.0,0.9388325035402472,4419.922744867421
97,0.05124100194424732,10002.22472446062,6984.286550675331,2.337617362101127e-05,1.0,0.1053385513936698,3205.3614652022356
98,0.13271724500519086,2396.6563657388433,5.282631266662865,0.001721957121415804,1.0,0.03838438217775825,13377.464762576474
99,0.04996222518499857,10856.57301235837,4965.559206583385,3.8049620900119094e-05,1.0,0.15910240408121695,3044.672859496379
100,0.050893980953478975,10420.83436509649,2424.42143374118,7.490012965772555e-05,1.0,0.3682829910319244,3023.172003950107
101,0.034796097349970384,1270835.9440109709,2.3966189843344465,0.008522953863823655,1.0,1.6935191168743118,5423.523151864085
102,0.05110141393513813,10283.061192250467,230.87626243126618,0.0007341386203408253,1.0,4.1174686018128535,2983.555109869776
103,0.036804821344595125,9186123.772379994,230.5567600109092,5.4299252985651696e-06,1.0,0.0037402918863755647,4442.392659631357
104,0.041072566018498166,18222.521825986205,8.265024092014992,3.977658381061966e-06,1.0,0.000888003484490835,4268.073206810817
105,0.04980130669917264,10866.712981965016,7095.782897603658,2.5040244157215395e-05,1.0,0.09962001423678714,3119.2577777825786
106,0.050726199896595915,10491.767431356213,351.279552196934,0.0005287595791707581,1.0,2.7131773991123675,2948.278151323691
107,0.03677879655332718,8199299.233736091,16.183248797610194,6.374183534680799e-06,1.0,0.02310268083805006,4456.743976300613
108,0.04551666640529009,10772.422642308291,8.595866922719175,2.7894300481418544e-06,1.0,0.0036251614563292977,4357.536001640226
109,0.046996788709358896,10029.78486023384,6.163363213578063,1.1715656569461487e-05,1.0,0.2245882426177802,4418.013722325826
110,0.050843675152617535,10247.020635511892,7958.214569097986,2.201444925286605e-05,1.0,0.08743064208298673,3195.6688311047933
111,0.0510215136522715,10302.499653196097,4809.231037609041,3.504903419604784e-05,1.0,0.16831184088151244,3115.7046653562843
112,0.0513221348189094,10229.604683729389,654.6295835188337,0.00027867467180577575,1.0,1.4642108157018423,2993.7390809759227
113,0.04938318422745016,11124.83553337581,5866.071547983896,3.315001207597561e-05,1.0,0.12676886443222762,3046.1378788137554
114,0.03686900342895478,3925329.411827453,18.07255407500104,6.130627562599364e-05,1.0,0.6504424886883967,4484.01796961125
115,0.05061641327842115,10336.982439741529,3131.9481638505267,4.4603474566667023e-05,1.0,0.2561338815783725,3087.72489950312
116,0.04636757001532103,10356.091578463387,32.24938680830722,4.291442130874859e-06,1.0,0.046058128156417084,4357.215953819521
117,0.22755700624592665,3146.299522101246,1279.386843912474,0.002248036736163392,1.0,0.02021202289121951,17911.296228444382
118,0.04992989998693185,11063.664097606072,705.3749009569775,0.000303001768290597,1.0,1.341614486303706,2890.554162279809
119,0.03796644558903157,37057.12817531547,964.9200944727639,0.00043677883563290014,1.0,0.01947210389621403,4736.357804159012
120,0.04666614815240697,10236.432681495386,3.014257465112152,6.023968759677594e-05,1.0,1.3018190047302567,4413.2868832225595
121,0.05205128303304909,10385.637113205528,1270.8231888100725,0.0009445537106138137,1.0,0.9415874296845194,2748.783432526369
122,0.0091565375677591,1418.481306150238,4145.399123136433,3.210426888465996e-05,1.0,3.1315453245010025,16021.399353548808
123,0.05029117852174289,10504.721857341456,8769.534848513209,1.962025670632076e-05,1.0,0.074530001244745,3202.7242558510643
124,0.04962513843512314,10972.850756601742,6675.2184670579945,2.8455164088959852e-05,1.0,0.108706501522481,3085.5957130273205
125,0.04997311439241417,10999.102067482982,1636.2546078423245,0.00014325044526396666,1.0,0.5701244458229284,2903.0346023233474
126,0.04923376991816634,10630.725389981852,18794.842485585858,6.2531312722842535e-06,1.0,0.00032507304506523886,3643.8555391652208
127,0.026696879128746104,40457.78372018167,421.4648936214695,0.00763015373331862,1.0,0.03918745517360549,11284.767654628999
128,0.03898010677654943,6902108.478632905,5134.933473796034,2.908664937707785e-05,1.0,0.0860654676611549,3542.1373569335497
129,0.03288002925825362,1080791.5183101343,1557.2646555733636,0.0014221166397689095,1.0,0.0983165856101031,6901.858287343607
130,0.04940310908779927,11660.7443055024,21122.865115441014,1.8521596906829612e-05,1.0,0.015448971687408431,3507.7059726119637
131,0.04573533473748436,10679.558922995006,7.839563818591494,1.647591342259285e-05,1.0,0.2988499051267942,4354.85422613182
132,0.0069710430791452595,2258.8610416195606,5770.5258080824,0.00010148163511525176,1.0,0.4986578078984964,16020.047128566697
133,0.05008618412654661,10927.562027246651,405.45716927820763,0.0004191681952469871,1.0,2.27086770269527,2935.4164153538563
134,0.04177525111204712,33748.924896189936,2606.614184174023,8.095818155587784e-05,1.0,0.2549924422467124,3143.9583998787757
135,0.03910917059028834,2570195.382980772,434.8464425664103,0.00032407224576685485,1.0,1.3754823720729028,3461.538744849513
136,0.049707896250540506,11129.51698574346,1208.355929337518,0.00020314114926948227,1.0,0.7718303381422891,2871.111261592184
137,0.03130385771689925,5977609.763355488,847.0399355900771,0.00022160067541067858,1.0,0.01961666760992579,8115.196776336122
138,0.05038990486027156,10344.420427895373,13526.76424679012,1.1841981238810053e-05,1.0,0.03301210787902676,3392.0383694566335
139,0.049897184853562364,10880.22531901626,6908.999792870874,2.4872226352644424e-05,1.0,0.1018841075738846,3119.979861055834
140,0.04662088856573534,10223.708274021266,7.762396252877632,4.08296354807488e-06,1.0,0.0432385729348953,4375.900729564835
141,0.023781731295004462,1860758.531170354,896.3149582630782,0.001019195720682482,1.0,0.16761910046624706,12375.01635299393
142,0.04133461656370874,41979.43319528691,1285.6113959046272,0.00014066445612971774,1.0,0.5267442263619756,3192.2803448474333
143,0.0503341839217594,10716.29394139259,1665.1947745064087,0.0001235051236835895,1.0,0.5480636883193907,2945.605706924458
144,0.04966864944243167,11166.361723410017,2755.154129096567,0.00010220486672877272,1.0,0.3316861639156218,2888.764431997347
145,0.03685965318884113,3745619.346654277,3.8998474444617215,2.3190437003302577e-05,1.0,0.18986282012024328,4472.607595902899
146,0.3529902574097862,7816.702537007202,25.600587743693172,0.0020585721191309623,1.0,0.023411031217396645,49626.30717474537
147,0.049794138738551534,10960.076573589824,7678.042680299563,2.4776891922519668e-05,1.0,0.09120921858556326,3122.2807181442713
148,0.2674842862316744,3746.181475656344,68.65867471832996,0.008512137509969493,1.0,0.011498086568408963,22125.43985374583
149,0.04839294860348015,11883.067524748654,6126.2390215622645,3.0094639114835985e-05,1.0,0.11229124562197436,3039.3666490777523
150,0.0461905351274357,10552.873742716898,2.2798418554947264,8.211884094794211e-06,1.0,0.13519435877329947,4362.114958677063
151,0.04688145356188005,10012.709406142429,0.49965983229106603,2.7742562564960663e-05,1.0,0.5899848931080058,4430.985127488532
152,0.05023007603869219,10034.611352362745,19574.626821315323,6.126262352266815e-06,1.0,0.0013232066798061055,3706.9870912535216
153,0.04652214506725631,10248.637078164553,2.339934348824338,2.3733629801155246e-05,1.0,0.4870874571606431,4406.5235510697885
154,0.05210660616043897,10266.44716142753,627.7570680904415,0.0012701197968994432,1.0,1.8742959740411576,2781.312000364403
155,0.03926402375376889,7738109.368518874,505.84215447467295,0.00034781591701746626,1.0,1.2743154237898198,3393.1525179169103
156,0.02650608419526941,364340.0434215854,38.72230788875835,0.001803977671949687,1.0,0.12595316083287186,11181.629060927382
157,0.0508333376355278,10484.922412863887,473.9594688566612,0.0003705760470556569,1.0,1.9977740768904604,2968.699456555813
158,0.051045243292795514,10278.899682465732,1147.1752870014554,0.00014590064047747067,1.0,0.8024504533964995,3012.035523311539
159,0.038697677923915486,3385172.53383641,9262.599699555407,1.714426344246648e-05,1.0,0.026691916920273128,3678.1586674014657
160,0.05092718680184278,10445.274780181666,479.4925525443165,0.00037458313062119187,1.0,1.982235812359752,2967.802248397361
161,0.0506166367955348,10364.553429853668,16173.029615636951,1.6566596978454308e-05,1.0,0.028608685426814006,3417.283947797911
162,0.05087992422747057,10371.437848463309,2329.3727843242186,7.718534814039204e-05,1.0,0.3821854397599309,3021.8626238844927
163,0.049730843279340235,10842.456255257393,6875.13415157585,2.599384862623361e-05,1.0,0.10263537236681293,3108.1401578206205
164,0.050808146526095437,10568.33903830793,34.114234914813345,0.0066048693227297025,1.0,29.24900908681311,2902.322757655376
165,0.033860393756228395,1220778.4200775626,4.0887240979470265,0.0012558820183941725,1.0,0.2904027040588868,6110.2931753091025
166,0.030007040037748314,1515.0319145808146,591.5983558547136,0.003115373858362518,1.0,0.019506795112605963,13698.80814913072
167,0.03949293281884759,130134.76479291773,7154.1086568172705,2.409559637108407e-05,1.0,0.054804822615012655,3510.0643227165697
168,0.040113106033467176,72409.47008245888,5092.54358114193,3.659726128602183e-05,1.0,0.0981516290307219,3382.5026813819786
169,0.050796799649985534,10352.417611619305,6487.785350117991,2.597458624883497e-05,1.0,0.11497846914391355,3154.2638546590138
170,0.03678637568013347,14055514.336867744,497.58944794534517,6.45133049324189e-06,1.0,0.010142498727326029,4429.844278980349
171,0.051543898290119315,10072.932956966706,2797.637603902191,7.207178295655917e-05,1.0,0.32821032933685906,3055.3029979953412
172,0.046210071793906585,10506.698820857431,0.3568946751574216,5.999272925639591e-05,1.0,1.2676898461631851,4394.079779719386
173,0.04632056547071264,14877.106555906492,99.96965493382332,0.00234780155428731,1.0,8.755760938639302,2809.315475627956
