,W,K,Max_effect,TransitionWidth,TransitionConc,Flag_consumption_model,Init_conc_comp,D_comp,Deviation
54,0.0361775459116922,1527929.5073282004,24.030936797811194,0.07048167745737323,0.18060391746149548,1.0,1.0,4.1451349208488013e-05,4509.041324598839
55,0.050448951721385485,10331.75666342692,2.6708650278328405,0.08414584542336373,0.0616095886265762,1.0,1.0,2.7908974337980995e-05,3610.2091612137738
56,0.03994275531487068,41683.98197799491,1.3327740775015493,0.12683747407606671,0.014886933530537124,1.0,1.0,3.866897274557431e-05,3826.537199952648
57,0.04791466337080239,11316.43461568279,1.033495932660197,0.11298931354304748,0.0014238657815647622,1.0,1.0,3.783262039499325e-05,3629.183945275892
58,0.01019294198878764,1384.2217256011395,0.005346957087596699,0.034127238916921834,0.0034760870546742552,1.0,1.0,2.1802285369393118e-06,16021.137555996878
59,0.04296288587431248,13276.971175611978,0.2607505094046481,37.92258155295293,0.00030261030873145536,1.0,1.0,2.8864077524040447e-05,4994.266045020993
60,0.013976412481115127,1316.5389333098842,0.00040300004391896366,0.05437279975180401,0.6399915923069961,1.0,1.0,2.540791257821208e-06,16029.98959656547
61,0.0366155856700396,2032628.045697343,3.858404783865696,28.761424025417252,0.00021873235943488102,1.0,1.0,0.0004840862457018803,4739.4739631023995
62,0.03891646303058091,436056.14829860604,2.475961128251023,0.00010229672575316478,9.407430771312958e-05,1.0,1.0,0.00039631581470204953,3687.3558432682594
63,0.03643225546710243,2395211.7659172127,3.2978983378678,98.51424374254923,0.0008699989709755338,1.0,1.0,0.00010944459185198892,4740.972893587774
64,0.04402608025487998,12271.971386423533,0.569354472526864,0.7242075671148018,0.0043375160341238535,1.0,1.0,1.1515184719464607e-08,5068.721172633827
65,0.053262627017972984,10142.876078509878,0.2813014648173713,0.01442204462301766,0.13992247019120413,1.0,1.0,4.708141847429111e-05,3792.762136422993
66,0.05014607734599375,10600.448018568593,0.1887827952156865,1.0561053801101562e-06,8.608499176668468e-06,1.0,1.0,0.00041692418711194675,3682.717634844177
67,0.055019000747582106,9793.91011553418,0.3554616934119773,0.002632995987527529,0.16527029456098605,1.0,1.0,3.973556471033025e-05,3845.905666513463
68,0.05369875271980929,10028.634846699944,0.278700321048115,0.014371027748363331,0.12119439403463,1.0,1.0,4.995321380800542e-05,3808.475850298248
69,0.038711817374071616,6914493.670641002,10.839302388727862,0.030929037324071373,0.018654079453375924,1.0,1.0,8.861498286471841e-05,3715.911802981647
70,0.008276161389893823,2357.149651749064,0.0004845839496160853,0.5195995961260814,0.00048131063435663096,1.0,1.0,0.00045676124672992666,16010.476259186089
71,0.03649527990446196,11790762.918423176,3.604092705493244,48.43602915480376,0.00019709133665719606,1.0,1.0,8.198556297500998e-06,4738.204816281707
72,0.04946389579297451,10250.265319084623,1.0177780103987963,0.10842201130986394,0.007451834978156099,1.0,1.0,3.6394559275818925e-05,3680.3744645318493
73,0.043843497371911316,12539.610673585508,0.2410073882114499,36.409897766848935,0.35990710475231497,1.0,1.0,0.00043158571772916165,5045.39849978625
74,0.0433354503968764,12721.92801998309,0.2591690262191477,51.811788277671326,0.00012696213626925735,1.0,1.0,6.765918650686862e-05,5015.377702290893
75,0.049713772325122425,10667.34745195686,0.9710017273342674,0.0810373616754937,0.0011142652129103182,1.0,1.0,4.6466191727465696e-05,3625.194767425368
76,5.80061815809041,61527.788161519245,0.021648314167296786,14.442065130726919,0.0003075196833630037,1.0,1.0,4.926560445508674e-06,17067.715325204426
77,0.03877645425672924,27455.218317809507,3.842634078446855,5.291715552474379,0.08995088634634868,1.0,1.0,0.00040803026995193486,4753.045964885425
78,0.03658958482629008,2056504.6712929453,2.4738208155460533,1.158701740892821,0.0001566120732564446,1.0,1.0,0.00023487305913603653,4739.232879959477
79,0.010280139239756505,84919.36973407104,0.0016980543073522427,0.026317741285868324,0.008947202003635784,1.0,1.0,5.0505141862542985e-06,16016.893142639958
80,0.050050123794315136,10546.688698287038,0.5692670817613797,0.051853301233680336,0.0002501718590532723,1.0,1.0,6.984868046322529e-05,3701.988739610127
81,0.05241934313571642,10041.081553621463,0.7303431566898062,0.033707917466405744,0.056337359279790875,1.0,1.0,5.231857981909703e-05,3709.015915923927
82,0.04975053357885492,10658.244754157196,0.4478678968714753,0.044137527379489054,0.0002741389401578995,1.0,1.0,8.462189557447928e-05,3714.9738704313013
83,0.0438988232546649,12181.443080889243,0.23374503537328545,23.42700233419847,0.019302725531996967,1.0,1.0,5.0022651167320284e-05,5063.207782859632
84,0.053766125314017636,9559.755135112202,0.583252260757697,0.011878695550313031,0.00827012649067075,1.0,1.0,8.713982888057501e-05,3800.0163102258034
85,0.043221386152442094,13145.487881559582,0.2540830683482184,353.72625192348113,0.002285150330159456,1.0,1.0,3.045363818405897e-06,5006.648574917071
86,0.03645105003279925,17372138.826247144,7.046379165432018,1.4743689698302656,0.05837469902295836,1.0,1.0,2.0915761848736616e-06,4738.587401492992
87,0.01023443608973876,1128.746965819658,0.00203410876901823,0.04898194300192246,0.0017859697602001239,1.0,1.0,1.1360733552665264e-06,16026.744205095274
88,0.050517411890271716,10419.236126896716,0.16888602479342366,0.0036660858221474525,0.8503601718172167,1.0,1.0,5.988118164771832e-06,3719.4669848332906
89,0.05192951447611135,10357.081052964937,1.0527972078343142,0.023316061041328905,0.00010515597945234924,1.0,1.0,7.354722312163543e-05,3699.6740852005023
90,0.04330737529558965,12789.730725062736,0.2514566087650842,90.1236568829928,0.4523555236700194,1.0,1.0,0.0009219815108560874,5020.468013778843
91,0.006994565285634925,57952.6482468316,0.005795749953338809,0.0754460996187414,0.03724968931753151,1.0,1.0,2.1470676136091568e-06,16008.277775193603
92,0.04050778443208063,33087.70764522456,1.1859040100810256,0.1238680438804555,0.003511283510912337,1.0,1.0,4.279564092868074e-05,3780.525379408157
93,0.050203832872006325,10592.700869208931,0.1832215397873428,0.007694288518306987,0.583436395398544,1.0,1.0,1.952888620363133e-05,3688.684196393053
94,0.006358202682854627,2638.412986349205,0.00012578975590957187,19.137020756734923,0.005295689551151668,1.0,1.0,0.00047700164275552335,16021.266756552452
95,0.04388670098251315,12465.285090762194,0.16539676693066765,17.33383392832447,16.767423137786725,1.0,1.0,1.1088363624432352e-06,5053.565967089467
96,0.037882703378260614,46126.308861781785,7.377809198618951,3.772759683911137,0.06791637769810784,1.0,1.0,1.6044459531043444e-05,4732.704305847652
97,0.03665958523750567,1390351.8910937149,5.185378364718724,6.354522629069987,0.00021774195912314687,1.0,1.0,0.00014717540818252254,4740.831496652569
98,0.0481851557680859,12105.113615006423,0.5414372675564487,0.05430174433421171,0.4864574700407606,1.0,1.0,1.586779837019391e-05,3528.015377070973
99,0.038150335252886663,374483.2774155195,0.7680324057868444,0.06903481681527418,0.5608534041983325,1.0,1.0,1.3648535180858355e-05,3942.3297563301508
100,0.039783557310822386,20833.65914957934,0.8658369331110102,34.38304725296866,0.0365082482642697,1.0,1.0,0.00041230488313927336,4789.613552233021
101,0.04963414821985848,10301.362758831341,51.61067620174077,0.08245978252428128,0.009648144937152584,1.0,1.0,1.6499908839785574e-05,3603.9940321469935
102,0.042130452763879535,69132.73424390692,9.835863238588487,0.0008958089187130938,0.021993727610858025,1.0,1.0,0.0001099432083471872,3775.7545305944905
103,0.04460301336597616,11625.678408774203,0.2073330679242211,33.96281458559783,0.0002442812795832908,1.0,1.0,6.335487130278878e-05,5134.3309697044515
104,0.05443537677528164,9690.823140710976,0.293720291356468,0.0011865707786091015,0.0022574708612967467,1.0,1.0,0.00014179043870596236,3889.446604773264
105,0.036442593093164014,1914234.829441624,2.480573966581483,7.664626527718988,0.00039589044633964133,1.0,1.0,7.203524156708308e-05,4741.818734053773
106,0.03961989293490052,67122.61993226201,0.8891484656696074,0.08306663357882094,0.2814934158590573,1.0,1.0,2.9336521194294976e-05,3758.06872855044
107,0.037708523178231014,1030978.1068470551,1.3877841251050094,0.05915598979930331,0.6343199409424018,1.0,1.0,8.668079003834132e-06,4012.338503479439
108,0.037353334387141925,12727778.489355007,13.473733050977115,0.11613473611626865,0.06452863445953043,1.0,1.0,1.629071603953479e-05,4091.229617921544
109,0.04083364405535062,55442.21919508705,1.58353401688466,0.0004900852853538339,0.266446987757583,1.0,1.0,5.280152147953349e-05,3520.615641442608
110,0.05046930931651911,10543.894321220332,0.19095886543980267,0.0034100270383362143,0.06248707018014665,1.0,1.0,9.79226737278948e-05,3696.0771109830434
111,0.010172384420200171,1989.0196395705318,0.0005888131620672486,0.02757262600925821,0.0008791113997621116,1.0,1.0,2.7697500187286934e-05,16016.03533003224
112,0.03873660025408683,2422993.4878368555,1.3789920785312937,0.007360708496838677,0.9101502975367882,1.0,1.0,3.5010433287900933e-06,3731.952135702094
113,0.03641275123875908,1920185.3304989503,3.0128108634051154,6.811940287661037,0.0013422559790615646,1.0,1.0,3.255453979957837e-05,4742.831504809424
114,0.0547074729663748,9482.58116363844,0.2554186157612168,0.009041603856598678,0.044371662999368414,1.0,1.0,7.317993202107631e-05,3890.0657351298573
115,0.03877304850858791,764931.6028570682,5.012008447103381,0.0215181077686545,0.000218616196010914,1.0,1.0,0.00012052646090259917,3709.243856108788
116,0.05044331506711042,10381.014392646854,0.3911211362666546,0.02386245614098013,0.0033918614008052444,1.0,1.0,0.00010674519581910032,3767.2433272850567
117,0.04396357541600848,11922.37908326552,1.7140243554533514,0.3926212513429548,0.002268199528412132,1.0,1.0,7.961779683911601e-09,5060.40902109259
118,0.038585859383397016,30359.07090115481,5.826562043938576,2.678151280564489,0.0004726682681894074,1.0,1.0,3.6401429563999855e-05,4745.228284509796
119,0.036585759860935485,3580787.286383783,6.295757012013482,10.518350370724807,0.08381958746281769,1.0,1.0,8.664323262471866e-05,4738.564988502805
120,0.007439899268163541,73497.62251319786,0.00012937113011056767,2.451069323668073,0.000498012410222724,1.0,1.0,3.11319442082698e-05,16006.185070504958
121,0.0071062994849117106,9018.61276234625,8.606544808332867,0.01007756310605597,0.013478222855802241,1.0,1.0,5.0263139115229935e-06,16009.919357579422
122,52.09759211639839,2330.1656393784083,0.0500468320721594,3.9135408752429104,0.004026670358757813,1.0,1.0,7.598170864782603e-06,11642.606744207516
123,0.049522619429702736,11021.316857718108,0.2227988234751665,0.0035922339637653898,0.8144822568036815,1.0,1.0,7.371930313316296e-06,3630.614759119707
124,0.010023040094426044,1649.5685255478666,0.00236021428590447,0.05498845503607901,0.10252894285096124,1.0,1.0,2.943828772833853e-06,16017.978719711526
125,0.038713401380568335,5065523.61153631,3.70646021643048,0.03101370904875185,0.004446687612458929,1.0,1.0,0.00010568805900921874,3742.342006807692
126,0.0433895181801302,12704.584761905413,0.25108669172188297,22.965351863684806,0.00016149017353348804,1.0,1.0,0.00020425242038205982,5023.928791028877
127,0.070847734519293,6095.388364594761,113.13335474468136,0.020679164095184912,0.00017742963288366404,1.0,1.0,3.3966393736661466e-05,5409.5459875840415
128,0.053977694464270684,9849.228146306414,0.2747663370904516,0.0010950949197878275,0.0022327716731312267,1.0,1.0,0.00014563890716175258,3876.210185630639
129,12.392937701227238,2405.4204991446345,0.04407776812541318,9.878804452986726,0.012102928531343591,1.0,1.0,3.41152601181376e-06,11539.592670216492
130,0.042271038956639834,21891.609387808567,1.4398028130425835,0.11471901673624252,0.00010752268019349082,1.0,1.0,3.944672416977176e-05,3652.3673924101136
131,0.04974442593168285,10145.595115560402,1.083795040442229,0.11062018120446808,0.02063224588718824,1.0,1.0,3.329690540534068e-05,3696.11799566552
132,0.039894280258540964,75170.8702110139,18.794696420861065,0.022363159371243817,0.014083269055252031,1.0,1.0,9.270007531535236e-05,3607.908286082773
133,0.006102152688295675,93580.6724443452,0.00031794742403710774,0.02560229025209113,0.000273870977311344,1.0,1.0,1.2657461862017502e-06,16012.776514377825
134,0.042211875660085205,14784.090565810156,0.3220570158508054,16.774557115430433,0.0001827778668227537,1.0,1.0,7.95339091966953e-05,4918.1309446955765
135,0.03658561656289056,4246502.465398832,19.497260266863066,2.4189386016516816,0.00039691522068118255,1.0,1.0,0.00033634550271102406,4738.528519251477
136,0.008204324697633264,26110.13678475056,0.00013203909455490967,3.476069424585841,0.14136599341263556,1.0,1.0,5.323912833827105e-06,16006.175008079575
137,0.043749935681052635,12307.261211815376,0.4700409084655763,0.9151701080885356,0.008132708430782898,1.0,1.0,3.2197556199896606e-07,5043.644674991505
138,0.04924541560667367,10433.840092328797,3.4702102558694796,0.10010628698696676,0.08348638765641167,1.0,1.0,2.151082945638149e-05,3633.4925776424952
139,0.03982268214649103,21573.63196284617,0.5209728038621595,2.7186985545110662,0.7022498273187606,1.0,1.0,4.821073414195666e-05,4784.307209655623
140,0.041949964537769086,23628.80344929053,1.5401371723184594,0.10728396247692144,0.0010398800384633538,1.0,1.0,4.232867107655713e-05,3635.9251219563102
141,0.011060700441947768,1894.3018693575461,0.5941621495126538,0.014345413525610941,0.0024136420646368225,1.0,1.0,1.0129537518150705e-06,16018.350205838207
142,0.05095376043976993,10362.180842641075,0.17347294836162525,0.0001313835900795866,0.0012837929019484892,1.0,1.0,0.00023530124166573722,3733.846208476216
143,0.038840556389603216,22892337.151589546,3.047348817714712,4.6585698105336654e-07,1.3966961107609854e-05,1.0,1.0,0.0005467744874707481,3692.0995755197246
144,0.046498145602055056,12614.785851287901,1.0910218532221296,0.106793294627766,0.0015830951604572064,1.0,1.0,4.063442131063106e-05,3570.9278492965004
145,0.03652405406385862,1351723.256880167,2.2238079077962136,0.3940846588274035,0.12910131050347678,1.0,1.0,0.0005628114574666717,4738.625548862082
146,0.04579247745157304,13447.786469092334,1.3636792766227446,0.1028607408774508,0.0007551744179549603,1.0,1.0,4.0364774551179523e-05,3539.004306816617
147,0.052667025431757816,9977.920878324732,0.6398221008565727,0.04028469330284573,0.2897510956560506,1.0,1.0,2.4886138064434992e-05,3682.2922795220293
148,0.053963993189215735,9898.996177034549,0.2814728341911457,0.013364780112137794,0.10296303631723236,1.0,1.0,5.343488216961688e-05,3822.332487074164
149,0.040238643324754894,17825.32303507238,6.2134799552103805,26.077278267348944,0.07318748524275114,1.0,1.0,0.00028682523141361905,4826.626272036642
150,0.051881453169063084,10865.564133209566,0.2615233635571705,0.00022933546100694898,0.0006282027035172165,1.0,1.0,0.00018760302640518847,3823.5554032492814
151,0.042880479610886695,21664.61160354349,0.8542529369635262,0.05137846308459407,0.5707771552526141,1.0,1.0,1.2810060933867662e-05,3563.6055286368505
152,0.008391473869253277,9760.135835216406,0.0005605285564410611,0.015997607262754496,0.0037588628328954782,1.0,1.0,0.000518101428663409,16003.617030718291
153,0.036470215277699364,14966706.865011027,5.573805110461339,1.6960892935474077,0.5793751651773814,1.0,1.0,0.00021792332215891648,4737.815246527003
154,0.052824346683277935,10242.392673028107,0.2891955666678941,0.0033997584020512357,0.009074353525650277,1.0,1.0,0.00011327554108204404,3792.67449798992
155,0.0398376660528005,19435.638583853262,1.4468862909610738,5.954285100206515,0.0291704959887641,1.0,1.0,0.0006466608279683165,4804.652238597788
156,0.05147364183313348,11192.270033163008,0.3349388316755217,0.00033953930317005566,0.0006739779360220137,1.0,1.0,0.0001801566229558381,3753.043307102461
157,0.05036306153484841,10732.076342401842,0.18154950108353826,0.002948274524462024,0.061973808803028815,1.0,1.0,9.913603505768934e-05,3693.7963475654433
158,0.009305921032215569,1664.2641428582128,0.00012330503093098858,37.548691672426564,0.0019124789138651019,1.0,1.0,1.7771782079103884e-05,16016.778753966672
159,0.010822613136485785,10563.165104275226,0.0009940385642239924,0.032402333929441966,0.0011249535779700422,1.0,1.0,6.307601751837829e-06,16019.461048873502
160,0.043125269923642934,17541.876670409434,1.1858478633057656,0.12582371675805434,0.003703119267052915,1.0,1.0,3.778317318555673e-05,3671.737932656573
161,0.057969537875720276,9100.338911770215,0.3591113748099289,8.291808627285504e-05,0.0018592215797496906,1.0,1.0,0.00013051814938874423,4050.255695830017
162,0.036498649144924615,1667860.5485403992,2.832545344402316,1.7140144750479889,0.11311453606596993,1.0,1.0,1.4322441356192517e-06,4740.338045671318
163,24.307401780062303,2318.1685969108444,0.021774366563774288,0.30663152065348137,4.809966249302669,1.0,1.0,0.0009018896776509756,11643.22079052694
164,0.008226189854197269,30767.02195050069,0.0011529564285892508,0.01830980860175574,0.00021604526264965528,1.0,1.0,2.3291935714510054e-05,16007.306203326516
165,0.008197309607716197,3898.894120402,0.00010534995689834502,85.00543076810554,0.014672943650045896,1.0,1.0,8.795932202368835e-06,16009.69468341328
166,0.043196104585310084,12809.775267562505,0.2793114178140349,14.228592973117195,0.0006339745022216466,1.0,1.0,2.03712885150632e-06,5002.379626140263
167,0.05272229449986133,10210.295438791243,0.5059260766131829,0.030803168844794063,0.4776277060889304,1.0,1.0,1.5859887974262522e-05,3666.556447581048
168,0.05366819352316361,10059.370514751674,0.2744322773615997,0.016904943266951536,0.1724831410731301,1.0,1.0,4.169320295480627e-05,3803.581562905717
169,0.03650898953266025,3749474.958194951,4.387277642339416,1.989663785818116,0.013531984376197785,1.0,1.0,0.000493764665864772,4737.645367760083
170,0.05006737857523669,10742.680369762847,0.1916645043848045,0.00014620039097103992,0.000746662202103834,1.0,1.0,0.0002603255491576912,3683.137350261562
171,0.05389513585834005,9741.607220545184,0.4881784338938529,0.02753885069021255,0.4853765564955794,1.0,1.0,1.537133783444395e-05,3731.051130212367
172,50.877099209037574,2325.370058860498,0.04712439470455275,85.26751902983236,0.00042420650123611126,1.0,1.0,1.425149329184419e-06,11650.126805272856
173,0.03652152056311341,445222.64654764615,2.22027269465652,18.652619922924206,0.09923741449307463,1.0,1.0,0.0004490380629029125,4742.436608075263
174,0.03647402330222984,3613175.382008248,9.16591124630225,0.6110180350519046,0.016429291732987978,1.0,1.0,4.431141862359826e-06,4738.141949204723
175,0.00611201154077307,26656.602595496508,0.003286191789556461,0.238215290649274,0.00012006274618905647,1.0,1.0,1.5517353980740103e-06,16012.766672775888
176,0.03907515758580438,25533.89913743709,5.84938760049348,11.889715740806615,0.2413141094822687,1.0,1.0,1.3754021968639309e-05,4759.518029148961
177,0.039988492813371815,19931.50537744705,8.627436843718094,3.4975573108291034,0.3653812018651909,1.0,1.0,1.954661567563487e-05,4800.870785314938
178,0.03739887578205701,71995.82441418883,2.139985314466646,22.74531101615366,0.8506490199564042,1.0,1.0,2.12971594250944e-06,4732.607862208157
179,0.03649333694235615,5982657.864787088,5.684191417359762,6.89205663545741,0.03503395184667247,1.0,1.0,3.259686439911468e-06,4737.615969795366
180,0.04289845862524375,13371.816738636287,0.2597089306986172,530.2483748377169,0.0004803574647140577,1.0,1.0,1.3638611396284664e-06,4994.165255088539
181,0.036451587577851434,7062431.882685088,4.691661150448715,6.263877164515347,0.0011311463046205625,1.0,1.0,1.8296098974995486e-05,4738.758219597158
182,0.04656428227736524,13121.968468206132,14.775285373193698,0.010473611771640709,0.00028729855151842177,1.0,1.0,0.00011229185405922883,3503.3763126574154
183,0.03662387000031988,2238672.810735368,4.998778913219335,0.370751310996391,0.03688713769220519,1.0,1.0,9.46868384347806e-06,4732.289268882282
184,0.04343267711627236,12612.626785356599,0.2541845667072077,41.31250467392368,0.9503838672663824,1.0,1.0,0.0006273736718921218,5022.525807158844
185,0.038227910165044766,37408.39380682187,1.6539808704835133,18.563222133629427,0.017949167974356996,1.0,1.0,1.974454271080143e-06,4738.955165141664
186,0.03890889583977267,60489.362602042595,1.4337822621731495,0.14264705956162504,0.0006186264170121977,1.0,1.0,3.682033216875169e-05,3945.7787486026837
187,43.33392612379739,2362.6644006397405,0.03241770901920909,0.6872019573837607,0.6917596551296742,1.0,1.0,6.690145081175365e-05,11618.539607099394
188,0.053933522106222265,9612.678825778166,0.4555977484468206,0.017498941102751332,0.05608844566844108,1.0,1.0,6.142754635326082e-05,3767.846628252274
