,W,K,Scale,Min_effect,Max_effect,Flag_consumption_model,Init_conc_comp,D_comp,Deviation
0,0.060845569218877474,8182.4379891872195,0.0007469337610440732,0.0018916392602066421,17.171504216905355,1.0,1.0,0.00010514930069543123,3946.747862691749
1,0.03591851455821817,13909422.30108513,0.40138338185114203,2.2281230759106467,24.136231768741432,1.0,1.0,2.1799333971372505e-05,4830.862068390336
2,0.05309191625920159,10070.967052339298,0.024231668139502983,0.0013999048114628646,2.9164586573620737,1.0,1.0,5.9583676587169654e-05,3571.567503502213
3,0.03281699516326407,32888.1525584408,55.259001659680365,13.292807141517331,67.06619410042147,1.0,1.0,2.6206397233314943e-05,7756.5162534987785
4,0.03661930785596736,7117924.021519093,0.1901287809942139,4.309619315012843,1.6305380691569409,1.0,1.0,4.025986031632057e-06,4740.781518065639
5,0.03866725728642397,5455638.480435378,0.03752931648858143,0.0010126536469625548,20.74117373968904,1.0,1.0,7.668561754067706e-05,3723.357007816081
6,0.047126988158231575,4019.5343614196863,26.31334364437243,4.069541384035864,18.433524676988835,1.0,1.0,8.982111811981621e-06,8585.606457379781
7,0.0406680536368096,30409.76169289924,13.753563900442908,0.1562106894834758,35.25705091955179,1.0,1.0,0.00011595863774553992,5568.638918597278
8,0.0594673581978875,11267.080846924538,0.34184770156401595,0.2938328591615093,34.675154513758486,1.0,1.0,0.0005631590634126245,14062.614671632808
9,0.04893346588378642,10490.049949576585,0.11127007949084687,0.0001978548340474337,3.2007142556352437,1.0,1.0,2.4673178103451142e-05,3655.654949926493
10,0.034272494708423584,868379.7195361252,0.6312374244595079,0.040824718073623416,23.390427715316118,1.0,1.0,0.00013459977102486345,5806.913292431664
11,0.04234229860278179,11212.196449038125,0.12561275286280651,0.9937177289707141,25.76954627280913,1.0,1.0,0.00016329909960625464,5149.883773032085
12,0.03974674419001919,22223.413866330717,14.350745573170562,0.17073861353590855,0.35018842394011346,1.0,1.0,1.2771900193017322e-05,4783.9195842150675
13,0.03666946889330528,1445999.3951102898,0.058465053870679635,4.1886602035837885,0.031126316000311387,1.0,1.0,9.124599629651233e-06,4741.538980495475
14,0.04018410377570505,19564.48745402965,4.395806221232059,0.012616352083714798,6.918888114884648,1.0,1.0,1.4610852447556995e-05,4812.6526939130545
15,0.038709370006159184,50004.49880374291,0.12027152906716153,0.0004662531055238675,19.09924597694652,1.0,1.0,1.5561425814169534e-05,4016.0090343995134
16,0.05448029350596825,9770.50774710606,0.01810319267436009,0.0019750575279956013,36.63132273197778,1.0,1.0,4.931148013990905e-05,3614.6260330037267
17,0.058614077653257074,6077.602276077422,0.025007300197893902,20.070512549044928,29.494271487295016,1.0,1.0,1.0533674550425828e-06,8388.080594029369
18,0.03900421388243015,26335.957565037974,0.03231211168466304,1.066397945234658,1.0222782098562049,1.0,1.0,3.885530559160867e-06,4756.9995456268625
19,0.15229246742545294,1885.7992237422245,0.014132874968939228,0.012206042539806877,4261.7727729108365,1.0,1.0,3.2177375250811734e-05,11820.423343577646
20,0.042516281485465234,21923.470825967637,0.004597081879968203,0.0008027523527460903,0.8612562000818168,1.0,1.0,0.0002093411610636983,3488.604357893749
21,0.03648451837467312,3631841.472009937,0.5748876186412112,0.2592142158222973,2.2269999851634195,1.0,1.0,4.2260175924937655e-05,4735.5461474516205
22,0.043092066958918616,13139.201468530426,0.53916782433798,0.05813123694741835,0.4962849933192699,1.0,1.0,1.5176048628280632e-07,5000.557663805681
23,0.036478900471431326,7441846.301985337,25.04569239990839,0.05159288540523347,2.9859122713950716,1.0,1.0,1.3936184554851436e-06,4737.7683830665865
24,0.04281639326207001,12996.027259473982,13.832102755607671,0.8118144920002478,0.1150433498527392,1.0,1.0,2.4738122058537284e-07,4973.804180257007
25,0.04067050443658229,16234.691858225366,53.87342558393777,0.011127468827632709,3.5727596573257516,1.0,1.0,1.7440150047654642e-05,4859.7566836283
26,0.037922141360045375,43488.05443883241,0.026750797105359474,1.4315695110701645,1.9409288806213971,1.0,1.0,8.784598783049649e-06,4733.757757556494
27,0.043301454252665614,13205.075425257055,41.724067156246335,0.6124796123844588,0.12418608449496467,1.0,1.0,0.0009801550370080471,5012.094870180337
28,0.03768323789197274,53408.18991432387,11.569049448545144,0.036750645575826836,2.1972500166501687,1.0,1.0,3.779306151670176e-06,4731.481446815275
29,0.04368441313183815,12174.288638623315,1.6757088171068752,0.0007484158511068695,0.2284291219148185,1.0,1.0,5.877750937515615e-07,5032.739380121025
30,0.04145752502652364,27643.576608834366,0.08047478761717881,0.00036748279918610534,0.5034649017157532,1.0,1.0,7.847158655853976e-05,3651.2234533220862
31,0.05410314566325663,9720.52416045477,0.005543960131900796,0.0011516454015218778,0.44564620020024215,1.0,1.0,0.00011451102791828562,3663.188419124489
32,0.030614331719046064,1586172.527518851,39.421049461561296,4.625834724913972,19.665958768482284,1.0,1.0,5.238463349806104e-05,8640.549753413672
33,0.0438124700963334,12413.940954885344,0.01165168385746069,0.11506484962371387,2.590481650850329,1.0,1.0,1.5649633573031919e-06,5061.547543515192
34,0.03645512657001655,9367993.209133467,9.854111955779553,0.21912640242929105,3.3611667075570333,1.0,1.0,0.0003912460915405272,4738.225388247719
35,0.049876071489638164,10291.8845495234,0.08932941257436107,0.0001990010107811619,0.3624796757647241,1.0,1.0,5.751940423343719e-05,3674.2674797424256
36,0.04342137440696625,12558.093018340684,0.0235644399799107,0.12628807701123168,7.634444508934898,1.0,1.0,2.989488338258396e-06,5029.094833771789
37,0.05034735059103348,9967.138226601557,0.10632669997807387,0.00010828483026034036,0.8987696654874346,1.0,1.0,3.700473469581062e-05,3677.317976645005
38,0.0395446990557676,22438.023779797404,0.07939786107622737,1.2946445937845916,0.13578105460905907,1.0,1.0,3.158275415381892e-06,4777.633530879057
39,0.040291989733274136,20549.84386230834,67.99347841814647,4.371578870699467,11.4063052164346,1.0,1.0,2.5160162222959766e-05,4838.325714261449
40,0.036580504582383336,1624710.7737278664,1.4393723718889084,0.33559490960600274,2.2670522879922013,1.0,1.0,1.9273189899365892e-06,4738.763331835862
41,0.012273390687908413,54090.190060334455,21.639652633409618,0.13191542960302668,68.50374507276298,1.0,1.0,0.0002584915623603053,15134.506256884517
42,0.03049002251732352,129882.098324992,7.631346112347398,0.013811991405643272,32.724707844600054,1.0,1.0,6.150620176517644e-05,8870.36261167706
43,0.039425798972795176,24774.183332107914,0.03653910057979151,0.2620168028945796,0.912888165971502,1.0,1.0,6.084856666874747e-06,4782.563775853878
44,0.03654787734821832,1528084.084245367,1.5912686022444829,0.4037685307254382,5.2228744050698035,1.0,1.0,9.232795375717724e-06,4736.80691324342
45,0.04404611624850431,12332.709236259223,40.989646841010845,2.1060216742388764,0.11652629936471925,1.0,1.0,0.0012246324637570675,5065.866258114254
46,0.04356829189972146,12890.375112103557,9.153402981310943,0.13584415724226914,0.11918809031029305,1.0,1.0,4.4371110947002964e-07,5030.955280865253
47,0.026995657893816197,662888.3005643862,3.742613526023826,11.369953117020707,37.77145856008248,1.0,1.0,1.9610267604527127e-05,10917.202651524936
48,0.04298023798547914,13514.617199511074,65.15068492345469,0.017672261301087254,0.12781804355438495,1.0,1.0,0.00091160188468502,4993.332122991673
49,0.037831313784240636,405590.71465245326,0.1462936652215238,0.0009419614675984672,0.9807426327658784,1.0,1.0,4.1782886152475876e-05,4014.717527093718
50,0.03906560928225925,291316.3738707897,0.026861534888823785,0.00048820428355921935,7.841096783023898,1.0,1.0,0.00010148536153152666,3680.359288387184
51,0.04249856262391171,1333.5865299631953,25.17484031194884,0.0631182732442483,37.44672202557141,1.0,1.0,3.1847377229012816e-06,13243.690192394097
52,0.3452481129901954,3471.8665148112423,10.158487690787236,0.37412036385608705,86.00310775946295,1.0,1.0,7.124884539612721e-06,21643.23876119396
53,0.05330619203333623,10133.305710494458,0.0009402421723035504,0.0016634337914418177,0.4949098440026649,1.0,1.0,0.00015775269939791994,3580.873449477392
54,0.03774348582533954,49955.37687567171,3.0068522766992465,3.3925928933148275,8.210573101711057,1.0,1.0,1.6080219671993516e-06,4731.263466822034
55,0.03689997468123439,15897740.007548533,0.00015415830078338333,0.03070407498798788,3.775926080424681,1.0,1.0,0.00022404821870023784,4067.969713074947
56,0.0299558352233674,4928.8187668821665,36.674352027964844,0.5113300543938024,58.10886098757492,1.0,1.0,2.035929840213175e-06,11556.987858095425
57,0.04742745303385333,9089.251981993944,4.682802065872269,4.275702356628647,12.126443254566734,1.0,1.0,7.035853441369676e-06,5828.187321292344
58,0.036420013276542096,4676540.895578258,0.7182186045029771,0.03690879799437738,4.84188859161212,1.0,1.0,0.00041509229785961294,4739.681705257881
