,W,K,Scale,Min_effect,P_comp,D_comp,Deviation
35,0.8354717951251366,4339.1945720595095,503.1765028231632,0.006154831482144148,1.0,0.5654058809654419,26949.389603680032
36,0.001294799309821942,9334.776016389971,92.8182563322357,0.03260692923959666,1.0,0.0859740652425934,16110.750016905493
37,0.03262753006510834,173559.02879858224,295.93449776667217,0.012790673909381272,1.0,2.8808984935053283,7225.410155356267
38,0.004307405900348178,5487.67646459065,218.604322498726,0.0496022644148084,1.0,0.09841901825135244,15932.743362846692
39,0.3026035554078248,2700.425882897976,1317.9008785768401,0.003788622701295596,1.0,0.07558514647148291,17641.02867374239
40,0.008176211345661984,6281.939544385874,168.4811668049494,0.00832341532518531,1.0,0.2906479356404983,15633.681965458647
41,0.002944877497063683,7764.194670068383,16.05211903447853,0.1141659975998532,1.0,0.5029462537419765,16015.53520136517
42,0.015938106430420814,4963.129187699694,106.05134118526699,0.0026082790646204806,1.0,0.4221509409351817,14753.436508653302
43,0.03195849100831083,793722.123947316,2249.1635754459894,0.04030026520357685,1.0,0.7279990005597757,7597.909142653527
44,0.048231453337871065,10383.272078626782,3840.4115742605873,2.4802203454286364e-05,1.0,1.56357030570054,3580.5102051923855
45,0.002705532339279879,7373.021118564367,54.835689419142,0.20210513888889534,1.0,0.18765670506866755,16030.454030952416
46,0.007493623087010188,1594.4499336072809,243.4367200631376,0.0016558357139352087,1.0,0.08578447799858765,15783.699179570833
47,0.037801912162835856,27006.937299510093,2720.917384062277,0.011806293086119286,1.0,0.17082128505222732,4917.936812809526
48,0.05047111599406018,9328.723428404543,1209.813065177821,0.00019432852318943325,1.0,5.564251189095581,3713.6411376907386
49,0.049996526112791616,9486.035293431189,766.9499772947407,4.537422850240156e-05,1.0,8.601117409338412,3671.963886386058
50,0.04959352997216196,9668.617186969464,6482.024514606463,7.780430846067131e-05,1.0,0.975078698484558,3659.032467411711
51,0.04233532051071343,9762.332330652149,1001.8604669990564,0.12514818936142175,1.0,0.14395234903288628,5453.964402709435
52,0.1939062793345621,2337.697769702565,804.8219523344882,0.3624527690638868,1.0,0.13132422221706855,14817.584367814065
53,0.0012615191272071493,1236.256919173611,23.00143742414892,0.00040547954166365033,1.0,0.8033980445881346,16127.413629396553
54,0.022984883594018932,115440.41252745752,952.1099555786012,0.005174713490290651,1.0,0.3254246894218571,12713.699411678994
55,0.015262045691292045,68747.94492315188,5534.342411799433,0.08146756766830264,1.0,0.013115950559750478,14675.592050813122
56,0.0848272562592296,1768.9064107980103,850.2871796982823,0.00022651078041960098,1.0,0.07202939780620249,12396.63307557349
57,0.049459463558987504,9657.11191514914,26936.871010967367,8.901233982647765e-05,1.0,0.20210550718807388,3674.304124955728
58,0.2260578932354921,2134.8161876094396,974.0926844688032,0.4502741928188317,1.0,0.058428638394670926,15033.269381116455
59,0.19809114145791146,1397.5142378858316,9.524182500157268,0.009619447904511394,1.0,3.078341728352822,14035.912963801653
60,0.4565448799204068,1236.3382695711402,451.68099595749163,0.0019087504521276496,1.0,0.1762858942637121,14423.923451744566
61,0.028809356047324555,161570.80325446633,1246.9409593469588,0.20938656635556235,1.0,0.6126333260321789,9938.768700777564
62,0.6791333854659632,8302.768298718609,401.74690804057195,0.0006298667349849169,1.0,1.4726001158841957,53856.86851658883
63,0.002671815682570093,3519.034547056793,35.11061927321486,0.06593042806062535,1.0,0.3175929607967914,16039.954430307464
64,0.0017787163562153153,3871.598008824974,44.898804328668454,0.05710544239913344,1.0,0.23516044591682686,16088.344834554626
65,0.054426164812460466,5499.173458439828,101.81107173041276,0.004271244737371454,1.0,2.0699724904575314,7485.5818366191825
66,0.0319235429848661,58280.91929973344,3666.641290216597,0.0009879066563272755,1.0,0.06448468066494199,8057.745902021158
67,0.03359328173520234,8181.107593614022,490.5218690099662,0.0028256577107599354,1.0,0.09865077600304167,9277.1831959392
68,0.02938951954515188,69367.45467886949,1535.5058489920166,0.0002720485441380252,1.0,0.3645276449602428,9702.054289506746
69,0.024721123575922817,11887.010760737063,4763.920326738056,0.3841823020566564,1.0,0.011979306306976802,12472.960810921446
70,0.09581270094503797,1003.5736823584626,64.44883970004896,0.6295345536297816,1.0,0.2853717915800207,13957.847626641367
71,0.049275112434674036,9914.499625477098,7294.773548999237,6.682196563127865e-05,1.0,0.8430269776130849,3633.2974569402895
72,0.4004433483266854,2949.8826260398887,2829.4487458111353,0.2604781646322071,1.0,0.02542575862041429,19086.379928339982
73,0.016122586305094604,265182.93755979324,173.10343396526397,0.011039325747683234,1.0,2.14816402172044,14507.538548831068
74,0.016374960673544398,345154.65294834576,5655.5873694239635,0.011785110892741323,1.0,0.237708496188871,14486.10584924802
75,0.05004257385249048,9521.741358197465,4417.221183244518,7.165869087545486e-05,1.0,1.4599786958086147,3675.552936626728
76,0.043036922608087495,16343.82501596036,52496.89201193997,1.0202689644117903e-05,1.0,0.050121301722122466,3607.578498462248
77,0.05403737106695077,12046.830497705874,2315.8255382387256,0.1594184975409569,1.0,0.04600194060656917,11170.062749933999
78,0.049726094524509004,9617.59203655352,5426.976743605642,3.899681261705036e-05,1.0,1.1779302784305925,3662.282615125179
79,0.00870405564703168,8762.947062021518,620.5439568263329,0.04710981860467246,1.0,0.03132029557540071,15574.00576105953
80,0.03466956353656581,30787.051128499927,316.6771498949336,0.0001343298317805379,1.0,0.8546298518683728,6524.072023368139
81,0.08525979527985954,8044.044898730676,172.15298704248775,0.05203726940287335,1.0,1.5254673923541484,21440.92060898406
82,0.0017171607405138086,4694.816490279018,46.76093114223085,0.001046642622668283,1.0,0.6015561702732853,16090.302392659167
83,0.04925899298851707,9832.269518319852,15183.972662323184,6.375630864202447e-05,1.0,0.38683832090058295,3645.291396099482
84,0.07984164746489679,4940.732594846643,595.5882544804815,0.000263070157628354,1.0,0.3698351437287814,12867.712452828013
85,0.027008789114271136,8080.837161436204,2335.786587300884,0.19973964505312006,1.0,0.012185137390267994,11921.678626320703
86,0.10699131893617113,2050.142164473344,1560.7902675806595,0.00028240565015603416,1.0,0.023172614908160687,12626.864842290746
87,0.06995919415953261,2923.1873755832567,116.05499144290285,0.0011027146615583284,1.0,0.23828505543647524,10559.92408300203
88,0.06167864102808525,3931.6599688965703,1746.3835064492637,0.030218906672986174,1.0,0.013369929311105457,9147.350674602048
89,0.04880275193859162,10151.099831516962,2373.805752937873,0.00014198717964153854,1.0,2.673756820748185,3621.2318305560493
90,0.050234275270135305,12673.42309039822,1110.0179639019875,0.6123032644692872,1.0,0.13574688540353613,8913.758976893521
91,0.09259701098929377,5633.183753553878,52.4757163413768,0.00026326491452261533,1.0,2.6704430557687204,17257.540309350425
92,0.04966825535021785,9635.222159214973,2025.6043714858545,6.334533283902982e-06,1.0,3.1928634152302307,3650.818225969339
93,0.15589572348315486,3005.2744750412553,8625.064311549802,0.1302018548407494,1.0,0.011250046935297986,15142.399427117243
94,0.0013196087808119855,1328.3458829578908,8.589917617518338,0.028503213528217813,1.0,0.6534864591959069,16123.726197137214
95,0.04989486107617983,9513.875080541464,9096.146068094224,4.860305449720874e-05,1.0,0.6860800451010357,3673.2141793585893
96,0.04801658338552615,3323.010407974973,263.5755886672873,0.00046806106937450763,1.0,0.5145632684181004,9456.66654446767
97,26.19401952172764,2413.870568577939,8903.902691880769,0.005835235721837386,1.0,1.981388413847664,11578.520380698274
98,0.04058070680174704,27522.522575259347,1497.6214025611787,7.875368487443394e-05,1.0,2.9125731456577366,3678.5330673173976
99,0.0014971935001846064,3377.128522079436,136.34174343676062,0.03112220709852555,1.0,0.015871863514421453,16104.388263898238
100,0.002225860266227761,6864.809732830238,3.5297186544925423,0.0012589587162861984,1.0,1.9300017878439475,16059.264780647487
101,0.06991043779323028,1918.219260609943,320.40163848925636,0.03338532643814798,1.0,0.19510875753972626,11856.440636660886
102,0.009117839135404777,2600.6972809560198,58.864092599058885,0.2420288920380875,1.0,1.2228153877050365,15611.501800388647
103,0.0022458983738442187,3021.6200691015656,9.012196825695275,0.22268152665696334,1.0,1.134830087562808,16065.671336260391
104,0.6249899723346783,3005.1833876882106,306.9905086597999,0.009188042159932122,1.0,0.24640900098477164,19392.112048961317
105,0.012129788924786371,6711.609810195689,9.895712064214123,0.012814694546443978,1.0,1.0752087901652476,15224.669562236211
106,0.7055397201976437,3565.238103170183,1763.9525643858844,0.14217108649321505,1.0,0.4934810598909399,22353.518269040324
107,0.03715675691216957,4866.783908927182,266.16356248664533,0.006056224284024085,1.0,0.10324572056826448,9464.526957434793
108,0.042774507874272734,7925.143316173589,358.12808210589407,0.003638057698280825,1.0,0.18180710664546088,6052.116925878656
109,0.004109850935604307,3792.4690558943926,10.080802694757027,0.4046305415445325,1.0,0.954900554646488,15952.7142579124
110,0.5231237297437974,5216.734731754083,2462.008881495457,0.002147075373322596,1.0,0.2819875701177704,32537.34189300663
111,0.031410890654199684,26043.4929062771,121.8647879377,0.03332852292088913,1.0,3.0905853888522428,8862.65080012565
112,0.03868134652388887,4585.658124127011,433.0930663145661,0.004968013617403596,1.0,0.2849261867169548,9290.003222963309
113,0.02608607644175391,4907.19572054021,51.66715843079098,0.062158391459323614,1.0,1.442938407376022,12657.379079759265
114,0.0010329191848584063,1693.2448951505182,2.2699926826186343,0.09083154053735693,1.0,2.4691894322196517,16133.349314584348
115,0.09052339454967966,4131.178754593799,1796.4338981803423,0.002570569243029955,1.0,0.19510172708106585,13410.09647263485
116,0.02045225425349841,193220.25308509907,242.3863393786364,0.4690560168105412,1.0,2.0423375399945844,13504.60192884426
117,0.04960354611891834,9663.28052319082,1126.0058072205784,1.8071919199842195e-05,1.0,5.7846791168661555,3649.7692844013222
118,0.0010699256757604342,9299.107802025435,289.07898701562726,0.002866964766921679,1.0,0.11686475120424444,16123.069269178734
119,0.0013090954624500357,3063.9875436023303,788.8713606159381,0.06103939481184866,1.0,0.029580434377253464,16114.842166357184
120,0.15322746440264004,2065.280879308239,59.087319187273216,0.27598445588223497,1.0,0.7713559435331173,13559.674969276562
121,0.05983350928543224,5888.325454093232,481.95951407391067,0.0001909613268804648,1.0,0.1707623108204077,8652.029529519772
122,0.8146389184812031,3554.8302260558635,1663.8830450010144,0.00036769933777441817,1.0,0.22457350883398786,22295.17439376228
123,0.04260297689089127,8850.863555557258,132.27606779716876,0.0006425022506075594,1.0,2.0932413913884824,5697.320453160266
124,0.00416781163102881,9987.452399159085,215.60963453072242,0.3880706161462715,1.0,0.04468295852546611,15934.604241517836
125,0.04230554281309677,5894.506280176966,19.683903047902092,0.0009165102915974887,1.0,1.891128607854268,7393.956597278548
126,0.6691920215386395,3904.3765732166576,201.2295079747739,0.027511103435348145,1.0,0.6343825299891619,24310.51965507342
127,0.0018678286082501828,2888.8552620191936,37.79753537233062,0.010939753554583063,1.0,0.4166481808901637,16086.40709107472
128,0.049762973203768435,9648.960919221723,3282.2566140456292,2.044653717499574e-05,1.0,1.9525074934062672,3653.219958614492
129,0.0040995590791960326,2735.0292003410527,138.28628065377916,0.6692562445644852,1.0,0.06686105674887112,15961.987181897044
130,0.021059758998270686,52831.491397202764,1647.2625018521048,0.012347679106653938,1.0,0.29102127074963313,13368.787169959487
131,0.002621889899171653,6269.530855954245,37.0444327860489,0.17715235977256338,1.0,0.5186806148615527,16036.656326575408
132,0.05354934074860772,11855.817270743028,71.93519058538776,0.291793812082128,1.0,3.094895770980332,10633.433745776649
133,0.0012933437668234482,4298.361554807121,313.6399426072652,0.5886871936978199,1.0,0.09615583843153754,16113.594608083064
134,0.04930321189355377,9913.675548273022,2131.3838498172963,4.527134103870303e-05,1.0,2.9943513723701334,3630.0570846663722
135,0.03012102054669405,124129.29561715947,3103.0390149304585,0.0004798419528033495,1.0,0.1002985143889026,9125.815526171487
136,0.037428189391275235,369172.08381699974,4428.762229485298,0.016274603253996874,1.0,0.840040183952573,4277.794986030773
137,0.17696658100466692,1051.7918409394451,35.846627447196006,0.00012764364158032151,1.0,1.8866034498461737,14219.251810287256
138,0.002331542141292137,8108.236657432439,156.96859921999643,0.0037216645410712507,1.0,0.2200408716194876,16052.148306149014
139,0.03701856622493761,6288.904832657234,1282.5710556166075,0.32854594654279595,1.0,0.08178290664060085,8642.540925370633
