,W,K,Kin_const,Max_effect,P_comp,D_comp,Deviation
22,0.043775636985611786,12414.86015278411,5.370423991161285,0.12397618141510905,1.0,0.31047667459061523,5040.916394512093
23,0.04741491482705494,9725.061760412951,28606.54986428274,0.37321719109734997,1.0,0.19390647457403576,4591.109332580132
24,0.04388037598735525,12362.111613793984,27.43196366206521,0.1209288543127066,1.0,0.23975401367323496,5047.767172015595
25,0.006973372356179994,2998.2917402968487,7.534440548793647,0.0004510151277601573,1.0,0.33085017081483736,16010.513956488916
26,0.04076303498851384,19227.406810105782,695.6009243270809,0.5087003796744873,1.0,7.500068124430968,4427.375162751991
27,0.03987495847877855,20067.82635209937,6.797963873763407,1.3196308587026553,1.0,0.3124179196978171,4796.1206747604165
28,0.0459431926935715,10723.836705620406,35210.353104302005,0.3107984935590208,1.0,0.09048695918622797,4528.015244083295
29,0.046209405272942164,10520.860066365663,5950.253373839054,0.3372791515135473,1.0,0.8626817077304468,4559.435873698135
30,0.045673705248960486,10996.807681019003,3230.3611893047414,0.2284717607983298,1.0,0.8521476714241267,4629.231467295017
31,0.04549141777194602,10992.562204292064,38255.84751507991,0.3186073024035869,1.0,0.0719966663829433,4502.394149902558
32,0.046542555515504326,10297.663357056796,103739.54471745496,0.645499617189541,1.0,0.07534839311677842,4456.3311435371115
33,0.0458707700883641,10761.250316196272,13500.77137916819,0.2783160158622555,1.0,0.2544953922942205,4572.262767640586
34,0.04661940568399421,10155.012620408155,28783.74969821493,0.4671100845331289,1.0,0.2604139217429954,4526.620010877216
35,0.04363644520757555,12792.097087467395,11.669073068286718,0.12361462390900595,1.0,0.3011294124892454,5028.200321863859
36,0.04629343520808429,10348.999289148149,13091.706029692505,0.4290138944073849,1.0,0.4910326498765581,4521.689054112488
37,0.04587622348736714,10856.03753414277,4212.947489268546,0.2204078146962279,1.0,0.6168823612088893,4645.984583295866
38,0.046832282683457335,10056.816419207484,15968.363918720324,0.2022964257608582,1.0,0.1250265751041998,4693.509704674061
39,0.007780193592361131,5632.893276967784,8070.752291214739,0.00021326493936786072,1.0,0.11092401843176672,16008.861334375113
40,0.04607135000158597,10609.26352347477,875.1406649114367,0.20114342557663312,1.0,2.7599557473681524,4692.434424434214
41,0.043577658161043566,12646.78382197942,13.471713352910962,0.12535114281700185,1.0,0.031018545226916543,5028.008250843376
42,0.04359544583670304,12608.629158561245,1.2884660189292672,0.1200911578235607,1.0,3.1571401933181527,5039.125006426161
43,0.045567108710235636,10751.213640037617,46779.921579955066,0.25290678472177497,1.0,0.02124817640993837,4567.542710543056
44,0.0464216038654038,10389.636131966115,2521.0423643877466,0.2644227475864612,1.0,1.5017456042518775,4624.187285379748
45,0.046254578617323225,10405.76186478998,1154.133560845332,0.21883595547989187,1.0,2.4244776182690506,4674.552741378202
46,0.04000791898298597,23201.7651938815,34644.52311456087,0.4155474120538615,1.0,0.06367979807966695,4445.4549596042825
47,0.04613315195374183,10558.606797429016,893.4723853487967,0.3078270787916897,1.0,5.121980758642541,4578.455042594639
48,0.04559008120183241,10849.000183932669,2197.462862724561,0.2458401542749151,1.0,1.3901117955227678,4612.587826739527
49,0.046463698660635294,10353.486598408652,9570.142136267572,0.21144948847723286,1.0,0.24844630404035375,4674.522433366356
50,0.046769875429697794,10146.100820903985,1802.3918284146093,0.4439967408040321,1.0,4.439693388946883,4551.1077691777855
51,0.04338819618594462,13204.781165817169,2.1443802755245858,0.12394366470803615,1.0,0.016024822014121712,5014.539973805588
52,0.0456418882893384,10785.597039854109,30341.7780843535,0.2123036021127543,1.0,0.03231749826094122,4617.087714997736
53,0.03655046013420396,14858757.940757982,27.448841971162572,1.9246259483321542,1.0,1.202298717908407,4738.374191807084
54,0.04072917210572025,19163.95155123336,17490.00513558582,0.4785772350317726,1.0,0.2455900059719757,4424.0601758570065
55,0.04329753619168385,13303.175474352442,4627.3583282892105,0.6133996650425553,1.0,1.7502977422470212,4388.6129464624255
56,0.010057162763780329,4472.828748557222,9226.189268128088,0.0003277234394727674,1.0,0.012448428750749065,16009.664446232844
57,0.04544812888096668,10872.350224539903,68581.88310373997,0.4766677856948316,1.0,0.06890794168433775,4438.260925369259
58,0.0394339837651972,23889.793820260904,18.959291223876946,0.4209345054581395,1.0,0.17328482865178915,4772.045298847185
59,0.009455496665773848,2829.271058778638,1481.5613948299454,0.00023803803965868927,1.0,0.07108530197519047,16009.347202028423
60,0.043534685067592116,12514.860591266013,1.6011712985432691,0.12372649860583244,1.0,0.38436943949324026,5035.551057027948
61,0.04300880557798988,13376.959005972443,2.0709574477332793,0.13281407092569816,1.0,0.42026869492454655,4987.909824437716
62,0.04409677468112315,11860.64653158489,1.6098581909910394,0.11850560950485894,1.0,0.058278320167517265,5077.315987332602
63,0.0463855304473953,10409.69558157128,22168.89357515124,0.2084475264980599,1.0,0.07857873301308813,4650.492657865095
64,0.04417216384598354,12107.786768658325,1.761598894056473,0.10914294347713546,1.0,0.08738170714081481,5093.264318593664
65,0.03652953175195218,1848217.5803280512,8.336385959243861,2.2863113292910056,1.0,0.2986363745898347,4737.319473715533
66,0.04030133152972525,19168.69393193539,3.764553674558368,0.21454857720751694,1.0,0.0754239864346527,4827.253929492754
67,0.011324425471395573,7530.580155753022,2191.955219367132,0.00010375809666197343,1.0,1.0454856310377203,16022.237755622627
68,0.044417344133763616,11958.571240328016,8.147950633054386,0.1111936304464176,1.0,0.02698268293034604,5096.859509258639
69,0.03655872403373212,26051046.54273906,12.685781668297649,2.2875644869343033,1.0,2.009930711310616,4738.505833846647
70,0.045725816614930186,10903.639335475136,9945.426075830048,0.2334662743378245,1.0,0.2631417281641561,4613.371212788601
71,0.04345893322997112,12647.736837412993,8.054337569811269,0.12476015643353018,1.0,0.012696983202448558,5028.094516225226
72,0.045869097644663015,10671.541184678796,13559.135961562775,0.20780267852019071,1.0,0.14648516173449802,4647.474623658188
73,0.00949409917252592,5348.500512854434,804.0108761238725,0.00011543953905096077,1.0,0.14968365357266872,16009.546859724838
74,0.04088075943901494,16088.64329533076,9.171689458978852,2.2433173371422104,1.0,0.3656842841014678,4865.137183236858
75,0.04656016784408752,10264.121810657929,50766.33750638209,0.2758664842957768,1.0,0.03408805025244471,4579.5134717522415
76,0.04527263279433974,11056.060313019312,3884.490791454868,0.23148281639040286,1.0,0.68019564140221,4617.740451484741
77,0.046267140726528,10405.613099209337,5195.145602675013,0.2099594994674052,1.0,0.47695723125939704,4680.239002942542
78,0.04327068782775173,13004.70541112146,4.852536571895915,0.12441916248615725,1.0,0.019766597701539747,5016.068300324539
79,0.04593197797856919,10759.25748302395,8587.430390051486,0.26138211053476434,1.0,0.3987488116283539,4597.128230451214
80,0.04634876426141177,10344.660106774458,24771.828513555938,0.3072768891143238,1.0,0.15570128820654072,4565.7586532160085
81,0.04005571496782224,19582.19410323624,1269.7167049759098,1.7445940209312991,1.0,0.10173234482859728,4803.235766519596
82,0.046485308557247584,10331.64115693347,1931.0671738212225,0.3492520706946568,1.0,2.930432570187377,4570.466649147462
83,0.03967849937033864,24921.019064226293,31737.22537179941,0.3770240511400468,1.0,0.05460864529652933,4473.820026786284
84,0.0422047849817529,15273.470065641244,2170.7062915908664,0.36794378880162376,1.0,1.7266098649633732,4461.587123226172
85,0.007608353770969851,2747.877112928496,535.8893969823283,0.00022225983321584814,1.0,1.3016724670621602,16013.756045655116
86,0.007678439103885294,7080.611952636646,2588.31489818322,0.00035030336960574423,1.0,0.5918364725105094,16008.206870546122
87,0.04614863113884293,10638.257352718008,7569.348359322787,0.20476822210471307,1.0,0.29381031890274395,4673.077267042382
88,0.046235498808625146,10370.846567351535,7059.497763030036,0.3740270389126443,1.0,0.8387567740457549,4547.7993544264555
89,0.044478506519821916,11798.385011011522,2.1351771507800787,0.10938349601332012,1.0,0.17157879892134426,5107.866349748817
90,0.03639205518412532,21683312.874693256,652.6253732137716,2.4495252780889363,1.0,0.10196844171011557,4741.417793897807
91,0.04710964814096682,9886.750280217178,10329.696053957285,0.2127991990476662,1.0,0.2416998959726869,4706.408573676454
92,0.04304349641393088,13571.279459909792,2657.080650438776,0.4042802537909567,1.0,1.8337530430157123,4443.997865449621
93,0.007275977328857156,2412.3614019386305,678.9179043732928,0.0017400108365009685,1.0,1.4290868934918832,16012.955337467549
94,0.04600877245488043,10694.929408108936,25513.08891419408,0.2650316372347045,1.0,0.10317504857877707,4569.1081724603255
95,0.0469147655261738,10005.908767305662,5270.73558089124,0.2303698152477696,1.0,0.5884704187603998,4683.702961542324
96,0.006534274723250138,2765.724637145009,159.89390451051725,0.00014506588723063013,1.0,0.013132074133774959,16018.397580006053
97,0.043696979403388014,12317.121830562552,10.416811773408668,0.12118950610430475,1.0,0.06768534191548782,5049.050170104342
98,0.043705770716331804,12783.686929856523,12.410738501252586,0.1208104969048136,1.0,0.18096820236964406,5035.893819967214
99,0.04083483626461072,19681.32847605799,8723.44397959737,0.4802347334712356,1.0,0.5542634657723803,4429.216406672189
100,0.044762701132725936,11655.759007025745,23958.964358521294,0.2538954990726529,1.0,0.08736701702215924,4536.1157604082955
101,0.007378802884041672,6872.151903654528,11.223112756311634,0.0003241767448832002,1.0,3.1072501715604686,16005.409030654102
102,0.04563122542067862,10833.664310886421,8235.800632995235,0.4561723679858725,1.0,0.859553321206,4486.6662322998245
103,0.04720574063820647,9888.365596553556,7715.328486656381,0.6450676948045685,1.0,1.64498796250744,4535.4053563512125
104,0.042750568084350384,14305.360926167417,1.4443000585322026,0.13322808546830478,1.0,0.04044357271965414,4967.756811784042
105,0.04416797534055116,11769.403300178608,2.3757100157803466,0.11807173440436095,1.0,0.011407466439145482,5083.100900829997
106,0.04569299061548021,10952.958690588424,3953.4834241581952,0.21694342525989488,1.0,0.6379382393109171,4644.7940294669315
107,0.007926723581023521,7558.008452512639,23.54493460848589,0.0001858076068130872,1.0,0.01882343294051635,16005.246552000832
108,0.04599671417440618,10582.393479832552,10190.659218129182,0.29067717319730546,1.0,0.3907216217397573,4578.305677770245
109,0.04703260679160467,9864.511429265289,3037.8930041321755,1.3536804523163375,1.0,9.513572187777877,4489.538277647342
110,0.04660229011178189,10214.138432252445,12002.056512728548,0.3391548500559333,1.0,0.4272286387004592,4574.142396820777
111,0.043234141071524616,13985.318397092002,28190.570693115904,0.31714627584881594,1.0,0.08995477516207556,4457.7593677441555
112,0.005641506618650069,9226.692590335106,7.764429719208183,0.00013593885134918256,1.0,0.3305051757117227,16018.066981431735
113,0.04673345223834747,10098.681271472487,59119.628640851726,0.6088967090500785,1.0,0.15573097306304504,4487.6915400900925
114,0.04644560126295458,10300.911642474895,10415.099076380286,0.2177614883026356,1.0,0.2342554272601664,4665.404981335299
115,0.046838060437586274,9954.897803842392,9595.504416767635,0.3459921491388071,1.0,0.5742239110218652,4592.348477942975
116,0.0460250230209183,10546.595742539068,27510.51684009558,0.3671497310595356,1.0,0.17702351809191436,4520.4146089677315
117,0.036450306533986745,1711290.0894686258,6.118741222079121,4.849612467046709,1.0,0.013502982536718264,4738.884559024925
118,0.04372674306036689,12542.454741532276,3.1491586113706265,0.12076609774850244,1.0,0.050913717809412735,5042.591607138484
119,0.04565614861393216,10837.470423637498,41530.18114493294,0.258394212175075,1.0,0.03398790966369595,4556.093133825137
120,0.03649585527152853,26222652.46638181,182.4152216108733,7.386364227776109,1.0,0.3706783442732092,4737.224096794746
121,0.0458746089626625,10604.355439481282,57883.986259614525,0.3615504367806631,1.0,0.04995332606588422,4493.451864777624
122,0.04434069999591552,11640.003997872764,2.421219082923876,0.11368502332369965,1.0,1.6189239348912785,5099.541071425208
123,0.046494982630786816,10217.64663431536,1827.7214009400648,0.2260935989094095,1.0,1.6724696038458884,4676.452920655389
124,23.794718279393578,2438.555926458236,7635.1292858896695,0.0995214599875962,1.0,0.9255578423357844,11586.302016597745
125,0.04550528929106146,11067.006236342078,1125.7943937921484,0.2512558945378096,1.0,2.7380045066806304,4603.063742417933
126,0.04511125259315756,11338.929611321417,36650.6266724237,0.24009395348754914,1.0,0.028442490487635936,4558.552778856455
127,0.0457120984168537,10892.591070511024,15015.760481879863,0.3468015914713791,1.0,0.3099388049200757,4521.8861943661295
128,0.03825927423534743,38357.93839118285,2.606985869580723,1.5801809225832313,1.0,0.014798366118928912,4739.775518396363
129,0.0458107484651784,10604.933860259018,3861.3937313532538,0.24363015010259756,1.0,0.780357799330437,4624.495848629433
130,0.04659580060449056,10125.115320504696,2505.401554438594,0.5015130182049706,1.0,3.6396054820995554,4531.4940476229685
131,0.046577657015600696,10182.907786252408,9590.696554783308,0.3035878253485224,1.0,0.4693044859273373,4598.8885755913925
132,0.046178523297630884,10461.687641459452,1762.7736077022766,0.1969959858684061,1.0,1.3195096764039609,4705.333395166512
133,0.04655309275791692,10339.23097720617,6093.786905680149,0.5574083620548927,1.0,1.6761452425385648,4509.109854026842
134,0.046044009643248084,10531.300378142192,28068.186917461735,0.2742245556246274,1.0,0.0999793549226436,4566.315032601103
135,0.011730225045376559,5463.130293027202,17.346973009038248,0.00018037552792604647,1.0,0.2452990362813583,16019.118426345996
136,11.34880897381094,2445.5165076013645,6.633731007639878,0.022582799040364143,1.0,0.03702203499394535,11505.911023468832
137,0.04599789958164,10650.570065254069,1133.1775860926414,0.2232622113472396,1.0,2.4820686351957617,4654.9370229213455
138,0.03646773835794495,17957377.192514356,25.318537256163125,8.753550274001396,1.0,0.03383367634433048,4737.57067768275
139,0.04589807837994216,10544.262168864712,42560.90974965162,0.2498799537696789,1.0,0.030505102172514106,4579.364727499438
140,37.43611826408947,2328.5195963380843,29.258176488970808,0.025106008644317883,1.0,0.07471309242531518,11647.42436509121
141,0.04622010066680887,10458.523939850309,11258.746037530162,0.21638178970005734,1.0,0.20089341682817508,4654.676633177134
142,0.04449700984537201,12009.49383158165,14312.463071097962,0.3760523401873346,1.0,0.33785989297098484,4468.288260509301
143,0.046142719410872717,10589.671347252564,3681.9601684879262,0.23541370735040346,1.0,0.8571161000313743,4641.415415471566
144,0.04621106874728145,10381.669505915655,3357.9864460199333,0.20549368144994146,1.0,0.7230804486140207,4691.509205426774
145,0.045560846629081435,10952.64971814912,31380.23145011002,0.21156126333102016,1.0,0.03314697018548873,4610.349003173176
146,0.03828800194270821,48723.297288750575,2047.3908211513394,0.5576011506589051,1.0,2.1263909591157133,4516.823506825817
147,0.0461070415607884,10621.536029990068,18619.979742337706,0.2702253048855462,1.0,0.16712644257227113,4579.913308427847
148,0.04601823473480721,10442.353696524731,927.9792865219993,0.2496310333838686,1.0,3.63969964446204,4632.0729369582705
149,0.04622554715493401,10519.57043271803,35706.101158351936,0.2269765640645855,1.0,0.0365418314743075,4612.888141662936
150,0.03659316527057293,3684582.636031458,9.834204682285096,3.030270298182004,1.0,0.021855909383577874,4738.929009391834
151,0.04593487067735205,10646.023916467702,9199.518683481143,0.21098270160356886,1.0,0.2476276930838381,4655.538650180856
152,0.04618968571066159,10301.031092620122,8527.03488871095,0.2929857395916861,1.0,0.4699110495230046,4591.985606552929
153,0.03889247408949115,34268.09721330931,34069.98922351201,0.5990791633482082,1.0,0.12494069709258153,4451.524158242696
154,0.046448294463919994,10445.384224783582,6366.695969613365,0.44328408875485903,1.0,1.2007872100342545,4529.123178828418
155,0.010182531612262194,8223.37956957535,5084.142929011607,0.00013392756096199554,1.0,0.020850633524903118,16012.619107069748
156,0.03684830278175865,5418319.217151023,28169.31911356324,5.296598746525612,1.0,1.9821343100191189,4502.367199331635
157,0.04597146495837669,10746.426481222603,4267.3000624799,0.3054872450514273,1.0,1.0480253768701178,4568.506271020545
158,0.04617652934696551,10528.007243997212,29328.50193544229,0.2822829827657254,1.0,0.0972464191209665,4560.781391804962
159,0.036752104461804484,5411307.204824888,17281.55615826502,3.5762177363091916,1.0,1.8427748890335467,4502.947170674648
160,0.04556291258095885,11093.16256487901,2896.2552245717607,0.2677404444398567,1.0,1.2256215735696283,4582.274082946212
161,0.0403002491192582,17646.972165438445,92.23138769073219,5.675944527359642,1.0,1.7856114837743804,4829.6314585441305
162,0.04547338064381986,10815.684851741296,36094.793616834686,0.2378761569788722,1.0,0.03493514376190147,4577.90586226852
163,0.04537288155891648,11015.847484674514,22398.864456560874,0.2140261080722988,1.0,0.06620477274075705,4605.437341188695
164,0.00762376993097113,4391.993557278856,4.421519375974767,0.00011513668967405292,1.0,0.8962270494534109,16009.181864355056
165,0.04554868106706575,10793.466888501256,48490.68958313227,0.22049860252692927,1.0,0.002221056965210707,4618.200821156482
166,0.04369853174170642,12860.770053038392,46609.81628788129,0.3160709396665057,1.0,0.0372173825504722,4453.195766106815
167,0.046188454817352585,10469.032917903503,8728.47190784797,0.2339557004044566,1.0,0.3200828355037685,4637.472995780658
168,29.291271523377052,2326.6837093277945,12.052376728370492,0.025072850826367347,1.0,0.015672932137888274,11628.932509819859
169,0.0084105798690068,2590.506379695584,3882.967870541172,0.00021330934095978624,1.0,0.06760305887155603,16011.637458289873
170,0.04590367578030572,10764.717875826469,4501.939356362065,0.2017861329269195,1.0,0.5082671642020525,4676.047904721812
171,0.04627217000409573,10292.35480632297,43923.11009881136,0.40009095962512425,1.0,0.10825289558446448,4506.941446063188
172,0.03768749532870518,50418.78771436351,2.7098419600008197,0.8685698448653103,1.0,0.02916231169879452,4734.452750157638
173,0.04564480826115277,10919.56685843951,12095.48160023201,0.25903909216084736,1.0,0.2551406146512433,4582.282584474341
174,0.040602881562015136,19609.739298219854,1860.5337981401872,0.34581529374855585,1.0,1.5740222721691688,4498.5183840749705
175,0.008449555228647949,5396.49725044274,114.46756351611056,0.00028030471311921233,1.0,2.372166659721493,16006.772644176412
176,0.04219079479692245,14417.707023069726,1.4040989557259551,0.17267728485327985,1.0,0.3078256933374926,4919.445155699422
177,0.04592015209238767,10783.52521307352,6028.879306475083,0.2168283814394212,1.0,0.4175703120436711,4649.602763994973
178,0.0365694051829988,7560759.289124829,8.608802089251343,11.971046058997064,1.0,0.1447792162977732,4738.2122452348995
179,0.04701817871788157,9957.82136670306,3844.4920310421053,0.5247364272262404,1.0,2.6101282648990862,4548.9178819184635
180,0.04336211413594277,12969.014858915683,1.0406448748034252,0.12130846927382473,1.0,0.07712098074412384,5024.735281502293
181,19.502567901115913,2336.6001612014425,9.917155925790617,0.022375515577467503,1.0,1.5169767255259239,11617.742225511614
182,0.04564974433415398,10769.919711258059,3207.4161033020027,0.2357863939807125,1.0,0.912050069109968,4626.724676827577
183,0.04652734175821853,10323.992742566816,2467.412253249295,0.25220878397432034,1.0,1.4638349708662552,4641.606586021944
184,0.04332996711048544,12833.799269888086,3.015684156522305,0.12453133444816185,1.0,0.01912857918983461,5021.8223869887925
185,0.03653344592139325,2996889.371885218,399.2981505687957,4.008026156770281,1.0,0.06114894967746965,4737.106500712928
186,0.03784900962447239,47917.901202298075,3.7989389912643636,0.6795911161820999,1.0,0.8276593835307794,4736.066865115246
187,0.045840404183038384,10693.07868618507,48582.15309632487,0.23384313968013784,1.0,0.006812355944984729,4606.0705793043235
188,0.045922176652655126,10770.62699950411,13425.607975061164,0.2630204598526386,1.0,0.2355441771377309,4586.010287863997
189,0.007810326967085167,7643.661495736602,348.1013293221772,0.00013889764182856734,1.0,0.061328693588863836,16006.486977972514
190,0.042785097608014834,13668.520280140923,1.7319661864352358,0.13537206333529705,1.0,0.8225141121569101,4974.476045920538
191,0.04473666384236162,11736.334304521912,2064.737504804844,0.2967532096126975,1.0,1.8961614180665705,4533.260831816105
192,0.04596112600089488,10678.00715101837,19545.990951884163,0.2350338406219113,1.0,0.11844700540171055,4604.23881713312
193,0.04573917263659656,10830.759459750541,25623.257462433623,0.310699623820044,1.0,0.13326142177744754,4528.382585852259
194,0.043904717042754775,12243.577226963163,25.321004098870702,0.11784263868801152,1.0,0.010940245755401071,5060.418011930869
195,0.04018724256189902,17804.106404404723,1.5923091508113083,2.9750314759572594,1.0,1.5214999710965458,4827.869094182873
196,0.04534399825573558,11191.689759989165,5857.862211120585,0.3074157705204833,1.0,0.7098911334701179,4540.596758906703
197,0.045583244016062084,11032.06883160746,25974.666421718397,0.2406778309721076,1.0,0.07192808108832235,4572.87167890206
198,0.044523999393383064,11763.742156849758,20211.242270809234,0.2370867167544636,1.0,0.09015307974866743,4554.637166420845
199,0.0457193651596516,10644.902078421306,5547.1247034761645,0.25485784351051777,1.0,0.5674230879482436,4607.292209696221
200,0.010556928189661904,5372.209891998249,1734.2161089242545,0.00014391600149532438,1.0,1.7165226477165094,16015.850519299667
201,0.042873862719836515,13709.938972901926,25.662816997459498,0.13096719449830904,1.0,0.12194729214343494,4980.385719108107
202,0.04111585169098482,15032.950453746282,15.354742739626118,2.7889929620128697,1.0,0.9644840696329244,4894.761369241825
203,0.04166611519813628,15755.14737171328,11.873490269655475,0.16103071391136692,1.0,0.15015002058086568,4896.660607919443
204,0.042642701046425736,13813.626503378768,7.453414453301206,0.1336113198084277,1.0,0.017125828158181984,4974.2042616159615
205,0.036486064347884914,1052851.9301282864,6.87345132230332,1.3321803663589291,1.0,0.1957304143899636,4740.110664954554
206,0.04580954369911803,10724.365571052358,12818.201414962141,0.34552931330547915,1.0,0.3873005513669005,4534.9650391908035
207,0.045874897926901546,10666.984738363408,11078.490301854981,0.24716730551791385,1.0,0.2673645536978627,4607.567328456068
208,0.043474855901016254,12701.125376596321,4.785992987414528,0.12532099648247755,1.0,0.03343617061130548,5025.254918335409
209,0.04115712358469821,18470.609296317394,7607.48488166809,0.3536338638575098,1.0,0.4156199610530838,4472.717394933286
210,0.010222043757073305,5307.6020941738125,6218.2746796645315,0.00215285626879012,1.0,2.6609138188258843,16013.333804824344
211,0.04556558185259695,10765.209626092756,1470.7025670503162,0.27618276296765903,1.0,2.5258366364388056,4586.596028421759
212,0.0369130786289588,8492122.124801902,22589.82482141262,1.5752763079125478,1.0,0.6692033440643443,4526.740141943234
213,0.04622322806819208,10546.304357344809,21518.867251890493,0.3215518975138807,1.0,0.19436333701289324,4550.6158457670645
214,0.046066570602615466,10633.432528110658,3704.93693547397,0.7643824563425097,1.0,3.74268340102017,4453.5986300582845
215,0.045857999299206566,10717.153648220266,46787.24155770841,0.2256289879511829,1.0,0.010170275926694885,4611.740062875064
216,0.04573288292913545,10684.921723807864,6603.571717773948,0.43788517975693575,1.0,1.0556743205435901,4502.509913324648
217,0.04675005535336045,10182.081923779953,5019.787765124343,0.2124413771505674,1.0,0.53686044213515,4696.422774775213
218,0.04592245574119303,10633.496647837983,30332.53476885638,0.2040668672118129,1.0,0.03268932268867951,4637.655754528674
219,0.04548559533901902,11029.731309015533,28550.173418947885,0.21452691137420396,1.0,0.038316126779307305,4604.414221985862
220,0.040641430346924766,17139.962388929347,5.56662226749558,2.3446336318428043,1.0,0.030797426349313893,4843.415826533193
221,0.006632204226077553,9060.480314337923,271.7081382261906,0.0002656012262760604,1.0,0.8679926836082127,16010.315448387437
222,0.046909169073185736,10040.236368353979,507.21385290888674,0.2620211962068236,1.0,8.200890855590172,4659.273684110812
223,0.005750740017680768,5895.6854575601565,254.75220208389348,0.00022637911349330595,1.0,1.2891267319141522,16019.405564889543
224,3.2482896383520745,3204.281191105925,115.97849595596004,0.01697822184669325,1.0,0.014301079764614788,11254.077389895598
225,0.046238925588965474,10475.630711741604,4863.416267567793,0.2406516011773435,1.0,0.6337209622446359,4637.542065902539
226,0.036386176106261436,15289358.060835928,2.354006315473999,3.5115611351381264,1.0,0.9687802942247908,4741.584537343095
227,0.03786815108825263,45935.45025385324,21.122174173735388,1.0228215684119153,1.0,0.6864109961970711,4733.8012953088655
228,0.036534561856376914,2692559.4158866117,28.05720659756383,4.319587217238468,1.0,0.04885928333703622,4737.065605285121
229,0.04619435406096525,10333.479813624605,48224.544859241534,0.2158509250265893,1.0,0.0007392356131719537,4654.361571364625
230,0.043081733444364285,13243.150298066443,45.791623740182274,0.12559990216230205,1.0,0.016051752843361296,5004.750532913286
231,0.046266742050642455,10399.609521004082,41601.60922421794,0.2507931400305455,1.0,0.03669559877398832,4589.316963215607
232,0.046050050128033065,10439.202000643101,38408.719133948616,0.2167418361182316,1.0,0.02197234022131361,4630.1147711503445
233,0.04632054918704255,10520.929716251132,1100.8919142036411,0.2138569498138999,1.0,2.5063927071609466,4679.566716276091
234,0.046727992637558384,10136.14775916136,11036.593555701666,0.3996644253551004,1.0,0.6073435497503799,4559.859439639673
235,0.042565950336901436,13964.43935661281,3.326258873633647,0.13515932841682493,1.0,0.36568011289507496,4967.263106167369
236,0.046498813441230816,10291.908355276777,59456.09466498916,0.4671806916209892,1.0,0.09762728880717272,4491.519926427557
237,0.04648632893455891,10308.332636608038,1969.7455542638709,0.23430284668431275,1.0,1.6078855586828484,4661.15905717436
238,0.046046621626546116,10449.188550795696,13444.356998989044,0.2609039964296336,1.0,0.2341063858502104,4601.469883996973
239,0.046018615091912865,10564.746075931347,13518.60788188455,0.23853486821837244,1.0,0.19921256349727567,4617.271380264332
240,0.0455145588948438,11049.419479127759,33791.608135845134,0.23079130836399414,1.0,0.03511337032557703,4580.850097067442
241,0.04651633577725427,10301.980025668405,11817.020774644472,0.2106021014313637,1.0,0.1902309661230143,4673.421083889904
242,0.03827080396849241,34547.792318512315,380.81963989639434,5.287643847663623,1.0,0.5127605570093753,4739.173167145449
