,W,K,Max_effect,TransitionWidth,TransitionConc,P_comp,D_comp,Deviation
0,0.011081167464723657,8420.695626118491,0.0011096516173131849,63.43768838072337,7433.187163462869,1.0,2.451608678642579,16020.982782128325
1,0.0521038228964972,10890.843380975326,0.2274375668836297,45.51659566879746,2130.994101295742,1.0,0.598588319766626,2742.9094523329613
2,0.054862273527180365,9739.903398771432,0.1715966314392436,40.36795711140604,1388.3614499671112,1.0,0.979183194258206,2974.9227365649645
3,0.04404336336732758,12324.524831020524,0.126586758920529,1255.3453736443978,19.917487027237613,1.0,0.8288701666166872,4920.3910367507615
4,9.31377570031418,2519.530813756472,0.0226228050902118,2.002424597482193,44.66495095390666,1.0,0.3614232297606416,11438.904248637988
5,0.00741563653843775,11182.503072170903,0.00013325088723829454,43.50184794856757,529.8103271420222,1.0,0.29508065107945874,16007.04289588114
6,0.07036333286669842,6733.403775324621,0.17169468542459942,1.4732220877863074,35180.432279558845,1.0,0.027012135370698284,5208.281837361581
7,0.014313329991641787,895.1930320572411,0.00039543691894414125,1.054049808756482,1915.827192775358,1.0,1.9325190119135904,16038.060142392105
8,0.03663757794501391,8948316.684039453,2.6590037945641387,4870.6775970393155,110.48212160908396,1.0,0.06840114776194957,4741.976286754674
9,0.04126960592852319,17469.174730759747,0.17143291934375604,928.6191890335741,4.5030661651624175,1.0,0.8434577022857741,4786.716117253026
10,0.05410753556704658,10020.063077779283,0.18453592507110947,32.5347418977312,1131.5536919094545,1.0,1.1903066732703935,2899.437923540814
11,0.05378483663562282,9983.114525407958,0.1936437236201328,49.994828722072924,1651.7543320551788,1.0,0.8059653114140941,2880.773015815158
12,0.04896667141973604,13335.230550771768,0.36551776504457206,33.71837244799098,2288.867416446517,1.0,0.5261545809755904,2567.618832012712
13,0.0076846501397134295,3039.1703039017125,0.0001695364236152921,5012.1129204629715,121.52372473066244,1.0,0.0153718029346196,16011.259833681152
14,0.04291203900483854,13714.9265929292,0.1285083277205175,4.86929124483114,1.3164429987236677,1.0,0.28472950082796045,4986.810748667639
15,0.04433991007511165,24668.8259941148,0.5650851198722885,7.77580619614125,4370.576985718742,1.0,0.2391146618174448,2622.270777570781
16,0.05551233324735895,9423.682701458509,0.17070602384611908,18.044219198505186,682.0534077325292,1.0,2.033601769565356,3013.1149155271155
17,0.03640165936863544,13266409.794660686,6.100130988194777,1805.870829588945,1939.9507608407669,1.0,0.9736017376716084,4739.901696638309
18,0.06287777634934742,7974.497805675251,0.2251933361648022,2.522787856351201,41338.7495329579,1.0,0.011467887492655982,4502.733437335678
19,0.009111871005279274,6233.993274687168,0.005963875654895269,237.8745329182457,4417.462940878451,1.0,1.4149029151637766,16010.048135946887
20,0.007289742780222815,3669.0205628343047,0.0023697049898766622,323.32917906372813,6891.769590563394,1.0,1.3006596089853135,16013.253617777851
21,0.05471826855424716,9667.891633396152,0.17528096299199453,28.754629014361324,1096.1650150333485,1.0,1.2366377969693447,2955.918070215018
22,0.045029863434660464,11055.656431929498,0.12883049415256415,4844.523296316944,3.980459795735456,1.0,0.2905024512337649,4994.96188099886
23,0.04345399543893205,12685.653584215785,0.1488130734565916,3421.4111029238147,13.23806656101867,1.0,0.5161015223563539,4908.411660290946
24,0.054851248602008316,9498.295359689751,0.1874007246613171,66.79591386347475,1468.0977350874066,1.0,0.9422815238115216,2980.2168756105584
25,0.04117650006495279,171760.8263009331,0.9373862760895671,9.27257777074674,2259.1383151605382,1.0,0.4442289627048014,2840.8317948239664
26,0.04327114629175796,13200.520934653288,0.2472507411856863,217792.39574748933,6.3192036984896465,1.0,0.5607286024966722,5006.167674235397
27,0.006189392191802786,8307.861880920622,0.0002907353369308562,5.9872177938558515,4.948288003371756,1.0,0.03459803922747049,16011.61035818284
28,0.0435611489956654,12660.465239864228,0.12235331312274425,8.546932602870845,1.2715850422573494,1.0,1.0393462816514902,5033.468304034626
29,0.06268904523671848,7996.1664312244775,0.13322724812852582,1.3933698323168004,113.59617463262974,1.0,14.330507850495925,3704.847812247469
30,0.05473208052060001,9775.967886607212,0.17093113447074207,18.35492804798269,529.2437521015062,1.0,2.6079270701270136,2963.3727361874085
31,0.05583433706462418,9301.06943627603,0.1916815460760954,117.5557141667144,8285.114835029273,1.0,0.14828962059443535,3134.748413736673
32,0.05312476576733487,10314.225772752829,0.2476454183513719,10.587972561005728,7585.173185036744,1.0,0.15632861123957478,2868.285384421992
33,0.0077720913614745795,7653.243692586347,0.00021533073818655638,691.623561650761,2916.1497426905803,1.0,0.011379236323897892,16005.193877042251
34,0.042937252146160634,13521.661306037317,0.1300174374800553,9.443126641250831,3.2674480815334546,1.0,0.013074658934853827,4988.677736114008
35,0.03745913389137933,62597.922799287284,4.90651467972204,1.4287804847934642,36.645201346727006,1.0,1.9751505004659875,4729.862050828247
36,0.036391129877653784,3681368.9252438927,14.050531881216097,8630.680089482159,6893.126840063354,1.0,2.131383374103292,4741.676355965658
37,0.044435401715331016,11948.108300238326,0.12015003980981437,16961.41486274917,18.662899622889753,1.0,0.014024987767955108,4953.818460472609
38,0.04124332611910437,17132.15647603805,0.1932665475464552,1196.380092972979,5.959665933871134,1.0,1.1198925797931951,4780.147390133211
39,0.05279976301782869,9903.577881660956,0.2712491434579306,74.17757628222992,894.7450516525937,1.0,1.6561276441028132,2877.622451154971
40,0.0112002789395655,1215.5063228325928,0.024617599106596173,1.8859321167483112,5181.049347994952,1.0,2.1342350825628023,16024.521984586192
41,0.010308021050113423,5284.2900309065635,0.00011069967588451001,70.91252824402113,143.69364032410817,1.0,0.01144879293745358,16011.912400180378
42,0.053969986176885976,9765.741278675196,0.1983786511425648,341.555018988218,10847.71950175222,1.0,0.10066495355773146,3125.455597390981
43,0.04438541481910148,11512.909104983899,0.11622176614207805,45.198291326300094,43.03275780088285,1.0,0.2465262500431096,5101.668603277606
44,0.038885078746014295,25431123.17381919,1.020237996420071,40.66329132484229,1745.1532571762605,1.0,0.4265581226826255,3667.2581314417407
45,0.04728786946687109,15672.240685186964,0.3909689170365218,58.38675371526966,3603.1940961812843,1.0,0.3136710296646418,2570.2223919421303
46,0.04371061312569868,12343.458665054932,0.12570657645222685,1.430535427686288,61.59352066885194,1.0,0.02616833702782621,5039.770518580717
47,0.03856660787531682,275311.8832840586,1.736156419185921,14.368882271105356,3909.281361694867,1.0,0.14445661347205355,3735.33558757748
48,0.03874543227335964,1862174.2558878285,1.3575434071581598,6.869999653867215,12125.02496767431,1.0,0.028280967411515406,3689.5993057989613
49,0.03728647460898847,75188.81521188532,1.3163764271002412,2.826149017250688,4.6436559139050315,1.0,0.1918809245976608,4731.573725644783
50,0.05237210780990379,10808.158155936491,0.2876205993714961,29.24963470453755,5783.038776458873,1.0,0.2100885268430483,2748.019745937917
51,0.04423510017448005,11625.186165111909,0.13784809407967089,25089.35712521637,1.100661953718837,1.0,0.018148792802346433,4948.992369683683
52,0.03653715399922188,2231625.4336127057,2.444809640161119,394.58760630138624,196.53329565391388,1.0,0.017536434641943467,4737.32824823726
53,0.043787423255940205,12594.010993545966,0.44598708868755627,4267.648416183497,4395.706828939271,1.0,21.2123246291352,5036.4878848141025
54,0.036528149726678005,19495918.929921724,3.750721573417005,3293.199420133737,66.09936569915469,1.0,0.5829979170704147,4737.350608225361
55,0.007181665356243198,2293.810539829532,0.00011207092972227442,5239.716226495707,23.420054347875055,1.0,2.787987086227248,16017.892282710991
56,0.043403319800605404,12737.9969608674,0.2459221630995124,3008817.7582618636,250.1647709618571,1.0,0.11271282377313248,5026.768442348124
57,0.04308611131349622,13308.158559233012,0.1262554542046848,1.0026438174014374,3.7537958149781474,1.0,0.06256828550094531,5002.619206706728
58,0.0490752118711157,11388.038072496214,0.21381845848772776,37.70028090991941,27559.735295162583,1.0,0.00031035157091185647,3609.426292506592
59,6.994762757710895,2663.748949551044,0.021678717296698014,45.1779798950022,336.6546611461483,1.0,0.3603388256228088,11270.20749685443
60,0.05383376405378721,9939.872917915047,0.22307682551167535,24.737921111235885,7155.4278427500685,1.0,0.1689181723803431,2931.103692461779
61,0.04027974358639344,66167.52803810214,1.4076623786125169,1.6426915221459066,417.69547800125014,1.0,1.9893301220632198,3527.9159292207232
62,0.08419768619908251,6078.78997424836,0.08711509197112458,12.160395156825855,4272.079112052826,1.0,0.4680538916855913,5790.01656725673
63,0.03660926883812871,2343652.582266528,7.224193439622655,6044.031705234523,8500.342206283409,1.0,0.6711004675998413,4738.998283447452
64,0.05444128870218965,9468.845934118452,0.26559594497314154,201.3326137238868,7069.049945974051,1.0,0.17643693270802488,2959.3924729955957
65,0.008315114302768227,3651.850398859178,0.0006595736137223173,380.092992035586,8673.827085145143,1.0,0.3802766599559225,16010.886914828523
66,0.043437832647424165,12796.457966677395,0.1237357489600275,41.646649831435816,56.760630513063575,1.0,0.1385704309327624,5024.985299032129
67,0.0464569594289027,15912.713305143803,1.2754566587744491,29.32269097525092,19528.12725824101,1.0,0.02952173958763182,3274.8097391978395
68,0.0444489389742352,11661.437036891304,0.10942862535721028,111.04975590989822,56.366720669615574,1.0,0.02714503774395088,5112.433124582999
69,0.037274066274679316,4174712.646130344,679.1649060369218,1.1377798511996935,166.83892283509542,1.0,3.6196084931687684,4018.3765384934723
70,0.043585130415699065,12659.391289241628,0.1281578926142071,7076.527441395126,2.6183344184961332,1.0,0.11299486822299967,4902.415645371939
