,W,K,Conc_level,Scale,Flag_consumption_model,Init_conc_comp,D_comp,Deviation
18,0.050298922230260126,10813.56399841293,0.00026418318914354303,0.27191895678261485,1.0,1.0,0.00020358499221249468,3658.0842108990173
19,0.04823652459722829,10688.183788249004,0.0050125699409547106,0.32258442298971873,1.0,1.0,0.00011682663474171868,3807.9411747524464
20,0.03647929672028098,6922241.733521423,5.969607806260459,2.089289015894091,1.0,1.0,1.5018634785260558e-06,4738.459104428223
21,0.03857051847888317,3229434.9139643474,5.307319535452594e-05,0.9985379645890534,1.0,1.0,0.0003738817860142213,3798.67777040426
22,0.050733968372715835,10098.48695217934,0.00016560707690946983,2.1733471694970383,1.0,1.0,0.00014106078584515735,3586.338829367428
23,0.039178728905146586,106297.45550010524,0.0008580265484071097,1.1191513845741463,1.0,1.0,0.00016278401957779196,3814.248106681726
24,0.036470987412033286,1678995.3526445678,8.173954759608243,6.305924783030963,1.0,1.0,6.63241091841734e-05,4737.927563638752
25,0.03705064381578448,15555394.69824585,0.0064706370982825475,1.4158395164637851,1.0,1.0,9.886583432426626e-05,4180.835637929732
26,0.03761893996643082,55757.258111376446,0.930973858211765,1.0222247036016785,1.0,1.0,5.665621611544318e-06,4736.3105975535855
27,0.012751776146135806,2952.0454550774675,0.00040012966867576514,0.013190579789206971,1.0,1.0,8.210609360386046e-06,16028.36213105614
28,0.044741117940769015,13462.667812274563,0.0044622132368269144,0.6329887124806741,1.0,1.0,0.00010492712362994727,3760.14373359519
29,0.045512820937775235,13199.026975277475,0.00440145739612709,0.3865015837542603,1.0,1.0,0.00012275364647081728,3713.5541255166
30,0.04875656887935634,10210.665585538907,0.0013549018035786588,1.4372265925195182,1.0,1.0,0.00010040635937731541,3777.264197365113
31,0.04889098598422925,11850.729167036652,0.00039900285386864015,0.3975990338466449,1.0,1.0,0.0001810178958018028,3548.8806868333118
32,0.04876806047116238,10467.202351334245,0.00023816505420121915,5.9657639826115725,1.0,1.0,0.0001087454348739084,3676.7277660714312
33,0.03898526085332104,25683.89901803602,0.09406716238761824,3.870665126739473,1.0,1.0,0.0005140091331697227,4758.33640060872
34,0.05396873538753871,10058.508805895417,3.6565860468445778e-09,0.2879846090736989,1.0,1.0,0.0004544157131725243,3784.485144499801
35,0.04083751308499058,22764.01405202539,0.005287048960173471,0.8994631787655359,1.0,1.0,0.0001001376603231876,3885.276312416866
36,0.0438385881748304,18444.839869974374,2.486364134988503e-09,0.9287207495768388,1.0,1.0,0.0007307485861635853,3457.4417117925814
37,0.03662566349631915,3396310.7799573382,0.26543001360110874,1.6556130529914157,1.0,1.0,0.0005043838520243938,4740.778161830036
38,0.01082777694427157,13389.665066625117,0.01842900798396551,0.010313174525160736,1.0,1.0,1.1478442470545177e-06,16014.371943163227
39,0.040321352780154814,25999.30358817146,0.0062253559723662545,0.8462498226609053,1.0,1.0,0.00010078473675537462,3923.9121918126048
40,0.053783393007858366,9784.111756088903,2.415691347431931e-06,0.3120125002003587,1.0,1.0,0.0002911234763700505,3754.325017479996
41,0.0508140343620467,9831.296897964869,0.0027820199920625737,0.2553357946320141,1.0,1.0,0.00013561269733008283,3816.643476200267
42,0.05131803413695947,10024.55514863336,0.0006132285529198747,0.3012989600241853,1.0,1.0,0.00016808320821804244,3693.8986941657563
43,0.040788727652894784,24332.55359423089,0.006813478025691353,0.5871507272542291,1.0,1.0,0.000109706587094763,3885.256058098627
44,0.03660612749968082,3881006.853911009,2.3353415831962483,2.3850765875866817,1.0,1.0,3.899068096196496e-06,4740.118983542757
45,0.04432776641570543,11977.307314986365,0.371714850020508,0.4203495920368485,1.0,1.0,2.2685414553603205e-08,5086.945991871629
46,0.0499922745586132,10168.311813227563,0.0026379392217795675,0.2804045218620271,1.0,1.0,0.00013502306635742098,3763.5707973425438
47,0.05023500208558079,10278.237326220064,0.0019037432512852726,0.3046156560465583,1.0,1.0,0.00014043748687656715,3717.4339122508745
48,0.03868546892898125,30249.847913956328,7.309801361476527,2.3081571249855823,1.0,1.0,1.5241893934861903e-06,4747.128089116021
49,0.05093047355138799,9965.144489842156,0.001611363448554293,0.2814622157569782,1.0,1.0,0.0001470266422096165,3739.8233192398297
50,0.04203873654664372,30084.690362842197,0.00027423561517672657,0.6318989922736363,1.0,1.0,0.000217040990539026,3627.757788130062
51,0.05386266904266356,9795.085544254052,1.5887031646624725e-06,0.3115143371764269,1.0,1.0,0.0003014372718235236,3754.94639855611
52,0.0377506549370478,51916.60293050148,1.1375277791398422,1.6000119792103016,1.0,1.0,1.8187873347722664e-07,4734.215624531402
53,0.036680134322159386,817072.1449784583,6.151106585432053,1.5468789363518385,1.0,1.0,0.0001950388419720968,4740.181211568895
54,0.007159141594523075,54183.08513884281,0.0035141436236866505,0.028537207923610093,1.0,1.0,5.4241559094214825e-06,16006.088628202018
55,0.04226567398883368,14381.842398889334,0.2454139956180647,0.7059444169523154,1.0,1.0,2.3441005694114704e-08,4951.655687505654
56,0.03668281795940825,253060.31753424503,1.5811181227688758,1.8415810969414044,1.0,1.0,1.2371132882238523e-06,4737.446079773878
57,0.04873571085831725,10306.060890642097,0.0026084868254868466,0.6112621759486839,1.0,1.0,0.00010972875368169308,3755.6694859809495
58,0.036495146684343935,6952737.704861132,0.35685886580940795,9.4736611856456,1.0,1.0,0.0008592676372388156,4737.155107036434
59,0.006047023908731831,2713.0320249364318,0.00012484441922005484,0.08808892441548292,1.0,1.0,2.00286068532196e-05,16024.049108377563
60,0.040414816253162164,35529.37058704121,0.00030870944411049285,6.1651817971979614,1.0,1.0,0.00013019453094785494,3764.636682011797
61,0.0415453117487957,21227.10279904661,0.0011553117580336025,2.644764561261041,1.0,1.0,0.00010915467589862684,3763.568748021247
62,0.04375315885598082,12361.808970303322,6.4331448678894025,0.12367803909119575,1.0,1.0,0.0008010513721447338,5042.672668437392
63,0.03842577767200083,77536.89224670628,0.004031963846135688,1.031988304740797,1.0,1.0,0.00011541581624829143,3986.479753085441
64,0.04587011066785141,12476.4389086091,0.0034737343270619084,0.5674328002598081,1.0,1.0,0.00011321032273458044,3704.784489339599
65,0.03661128308395852,1699649.7168574238,1.5253914388162797,2.597877857742475,1.0,1.0,1.0098659967401758e-05,4738.955610147399
66,0.04968371119861567,10577.272838449582,0.0015346312478156658,0.3564941399815746,1.0,1.0,0.00014353083037811255,3656.424844535447
67,0.04985381320237614,10242.861676141903,0.00032535201865833475,2.252863456800863,1.0,1.0,0.00012544506605973867,3613.226441265777
68,0.05146785613049637,9849.654907590488,0.0013672928171992525,0.2751268728690327,1.0,1.0,0.0001494445284850109,3756.3222344525598
69,0.03638806544403159,6505087.5286112325,0.14854015989846533,16.915997294936332,1.0,1.0,3.615432434482788e-06,4741.988857448525
70,0.03810815929130682,39089.68207836539,2.734999810329525,1.5259463661754709,1.0,1.0,1.7230688382302315e-06,4736.310608048372
71,0.03651130940579112,1592459.2399387422,0.449675884188201,2.956284437999355,1.0,1.0,1.660458734939729e-05,4736.776542870891
72,0.03650634828394154,3361605.5473973975,4.232449698255,4.0896649576769,1.0,1.0,1.0715619791293248e-05,4737.205544219737
73,0.050057753398586535,10610.76315842916,0.0008170667265019576,0.3008532991282933,1.0,1.0,0.00016597966118714124,3648.811611664506
74,0.05200394168090819,10394.52515239159,3.018859685591997e-05,0.3248823507711382,1.0,1.0,0.00023788548093638413,3679.460135938719
75,0.006960841417876287,29662.170869177364,0.00016217131476879172,0.2303448054722019,1.0,1.0,2.2132491658109318e-06,16008.148053259787
76,0.04610361928235406,12251.174218727656,0.0058771760445929105,0.3659896645784029,1.0,1.0,0.00011442762040876,3780.644763571604
77,0.05027149480547105,10566.55011159302,0.0006779391727513886,0.3173033660330807,1.0,1.0,0.00016809009786809937,3639.585014469856
78,5.3265642231065256,61001.67501438795,2.6861043991356026,0.06492260934192315,1.0,1.0,9.483380011442084e-06,17067.403284401338
79,0.006455856011216257,2086.635067056256,0.0006512583878128409,0.011598233770571491,1.0,1.0,1.986632914865934e-06,16024.714738606706
80,0.03703920219665485,10132349.02276916,0.00019380565169402523,61.66121291416935,1.0,1.0,8.203983308279115e-05,4207.625338897214
81,0.04423153791571387,11875.012079935104,372.85906453119685,0.11269269200558373,1.0,1.0,2.145388319980666e-06,5092.634196058613
82,0.04191785147328885,20826.196876915597,0.005815584096682186,0.4339704966192999,1.0,1.0,0.00012574078629298436,3807.319127377632
83,0.03647225355588167,1321723.9777813468,0.5714105594602462,4.052499890694023,1.0,1.0,6.3601777659748394e-06,4739.1187678996175
84,0.04710159288297,11801.990267050804,0.0007151513182460412,2.173313793847675,1.0,1.0,0.00011148197725739775,3633.601854746551
85,0.037288340873432434,4937034.059904324,0.0008250768995760027,8.633747923453225,1.0,1.0,9.683727975896e-05,4113.360666258101
86,0.041247067160079434,35425.370611124745,5.675982623287651e-08,0.8961104065701047,1.0,1.0,0.0006430063740843622,3538.3117139301726
87,0.0381954810926436,3642536.077344224,0.0006480517259918921,3.202106417904043,1.0,1.0,0.00013454666711692343,3935.4990101434364
88,0.04966805842881601,11303.740324153147,6.932876495109064e-05,0.7588818975023522,1.0,1.0,0.00020063301650963372,3523.259454101376
89,0.04927893360303162,9967.087545785716,0.0016944182046344984,0.9769786825594392,1.0,1.0,0.00010432241109012876,3777.6782952029253
90,0.04562515981653965,14141.16680527778,0.0014628559544492086,0.3799375225053148,1.0,1.0,0.00016097293785046014,3574.518028393273
91,0.049355663797993464,10004.926387145573,0.0034529918304027746,0.4849494940000513,1.0,1.0,0.00010734106867491156,3821.1066258657124
92,0.04902646263085349,10103.216237875413,0.0016466384331822127,1.00805959633928,1.0,1.0,0.00010552663376493172,3759.159256854443
93,0.03939719837733383,22987.837461073726,4.8929778951297545,1.634942211626288,1.0,1.0,7.5870609634378675e-06,4772.122573630905
94,0.036535568189150235,2132548.7856622282,4.426288113144746,1.431833563257945,1.0,1.0,1.3205296667568566e-05,4738.511005099716
95,0.05036652671580428,9948.378691711368,0.0027703068992931093,0.2931909319053153,1.0,1.0,0.00013120826997898799,3783.184811858969
96,0.03653719771814423,1674606.034062098,1.4713327685136082,2.652800880633781,1.0,1.0,1.7178332849952552e-06,4737.920028892541
97,0.050418604661321,9864.374179602986,0.0028545047027321822,0.2655482575303164,1.0,1.0,0.00013407577648707808,3803.9452445884026
98,0.03742444631884296,60262.88903801167,0.7637320291310077,4.0286225850565565,1.0,1.0,0.00025568105318033005,4731.607042516509
99,0.0506477936494034,10276.124958375842,0.0010372399957407222,0.3074274296833578,1.0,1.0,0.00015467209359940466,3683.959391848145
100,0.037658819414919074,53733.121196163826,9.0226212285271,4.356643815377457,1.0,1.0,2.567111317834268e-06,4730.873284383887
101,0.0484058964845268,10472.421356928557,0.0002500070802067164,7.564637125403088,1.0,1.0,0.00010074960985755868,3732.389928701394
102,0.03745852867462513,825636.6833611527,0.008044602154251837,0.6710148791979716,1.0,1.0,0.00011828390228576321,4108.893435085377
103,0.036929373108936174,4398806.3370913565,0.0016235964390242685,7.523847049883629,1.0,1.0,8.117340802766053e-05,4209.646856807071
104,0.05086226720239799,10217.45474772052,0.0009923058638692415,0.2822814734051757,1.0,1.0,0.00016108455564646482,3696.6719673541083
105,0.03666604431789658,1010139.5283399029,0.8687141020955376,3.2955048015982604,1.0,1.0,1.2866967229015663e-06,4740.552318933859
106,0.04720311624671472,11301.345077825365,0.0042482357732574645,0.4185162389728349,1.0,1.0,0.00011422258591058664,3751.3514075034886
107,0.04011626362908023,19287.32246848139,0.2563295778873564,2.9371577509368545,1.0,1.0,0.00018121232420084777,4807.806083999549
108,0.050115989029578006,10741.838976973653,0.0005539907357146262,0.2862201518579293,1.0,1.0,0.00017974707596849924,3645.8024134825105
109,0.04732196613657589,10919.323451210172,0.0007029244121856005,3.4680071533435237,1.0,1.0,9.622722146338145e-05,3758.061116061017
110,0.04320223672073011,17769.010087977196,0.0032392401337832263,0.3844129666275253,1.0,1.0,0.00014575699277634836,3689.3403271822526
111,0.04955745897610278,10806.569401319919,8.59035759808505e-06,0.1785492186937462,1.0,1.0,0.000424105920326368,3701.3133219109227
112,0.03805468688405324,114514.29779656327,0.0028120193216417174,1.8868848548545083,1.0,1.0,0.000108357842545482,4036.70004135712
113,5.7985756985072445,2534.649928693665,0.2284260983948581,0.07480562134537289,1.0,1.0,3.5962320244609016e-06,11426.773757769774
114,0.03663820873781719,3123475.77008095,4.3695568382591805,3.207031579161174,1.0,1.0,0.00022244229208527968,4741.261488547913
115,0.007959772635492541,2116.9868057162826,0.0002038343749776259,0.09296308893169253,1.0,1.0,1.4430473609912204e-05,16016.283980146376
116,0.03642682139020376,5793149.156137043,7.772004125407458,3.5124786017332865,1.0,1.0,5.6208520203102065e-05,4739.400613553875
117,0.03643861566626656,1866469.7618652026,1.3709248174127635,1.844541755832732,1.0,1.0,4.969295063300823e-06,4742.3405802991665
118,0.04648715170297053,11417.66567614624,0.0008958540659725012,3.2496324933882166,1.0,1.0,9.401660317340936e-05,3769.8175142316736
119,23.05547254676348,2322.6951050734688,0.4742361635099434,0.059197000675709675,1.0,1.0,6.851412846821649e-06,11635.192998950944
120,0.04383883595842528,14394.640936730324,0.00422502711851466,0.866119663314957,1.0,1.0,9.810602726019326e-05,3794.0265995230593
121,0.040321408831182036,34708.84013187661,0.004826630426414979,0.4073556082961776,1.0,1.0,0.00014155544351882832,3860.4845144882215
122,0.03767120556716881,65421.41494854695,4.8860285155246395,0.4601870920294338,1.0,1.0,1.8334298783055481e-06,4750.1803256180265
123,0.037094679934006766,6188358.309613839,0.004648953294473832,1.5866467392584072,1.0,1.0,9.917068243923896e-05,4135.428898615686
124,0.05168567999666747,10296.97269442876,0.00015438671427217307,0.3115253659295406,1.0,1.0,0.0002009786722676541,3679.808169400357
125,0.037307651485038784,90776.70478791789,1.5213444801415787,0.8452594966283079,1.0,1.0,1.4701843709169358e-05,4737.140540073581
126,0.0492009726258115,10355.72254963025,0.0037907069359758975,0.3032533309154421,1.0,1.0,0.0001250948869112185,3783.970034081341
127,0.007092813403357902,1921.9118628259894,0.00043369290454293617,0.05205676854783413,1.0,1.0,1.8404608805658669e-06,16021.760686566304
128,0.04800123548324098,10504.30290562422,0.001921462364032368,1.1706215315523842,1.0,1.0,9.786771019907895e-05,3789.497869062535
129,0.04339670640063339,12937.25782100815,0.12757649013725025,1.056744601361146,1.0,1.0,5.969525228746639e-08,5027.748436157805
130,0.049383668216170254,10209.14653539198,0.003915222497964104,0.28803321095219325,1.0,1.0,0.0001243604469692445,3806.9538117589655
131,0.03907132665587986,42002.93381784638,0.009426234073512474,0.5626437295203389,1.0,1.0,0.00011151193399556238,4010.1987129413033
132,0.037739804889040274,10766363.049462983,0.001667069253361152,2.0283796127089606,1.0,1.0,0.0001261494377336243,4010.692389839841
133,0.03778878624379894,14735542.091873448,0.003212268538019738,0.9362702617788281,1.0,1.0,0.00013767402086947345,4019.877479523463
134,0.048526640951935734,10205.946305951156,0.0005675177055143202,3.70513117168232,1.0,1.0,9.691280200157052e-05,3782.3054354197466
135,0.049973820086117324,10423.360548142547,0.0002767221088760122,2.0776900503109763,1.0,1.0,0.00013095565210981245,3587.3081569367664
136,0.03763815949533912,15588655.77845128,0.0017982803792253523,1.9708262432197583,1.0,1.0,0.00012464334876274494,4016.2188444266335
137,0.048292196633489104,10577.807926426489,0.0015742812083801641,1.1005627355849157,1.0,1.0,0.00010597204505058255,3725.913366114855
138,0.03843851008169035,33736.082403125154,1.4184826255053873,1.468013588847709,1.0,1.0,1.0238161258571855e-06,4742.192465071737
139,0.04840454256698305,10120.28943337948,0.0004587198907869855,5.058263001743134,1.0,1.0,9.458524574271916e-05,3805.284599216324
140,0.052238242943111884,9911.566772880156,0.00015089913454322112,0.3503882455880629,1.0,1.0,0.00019307604201054056,3695.4377247180437
141,0.05030620069903116,9855.270352973135,0.003153002873396974,0.2960536721154777,1.0,1.0,0.00012717539876696778,3805.707233433396
142,0.049339637424857384,10225.750895720706,0.004764880436564121,0.2858992889718529,1.0,1.0,0.00011996788509200984,3841.019126100908
143,0.0371909744640421,3395323.8519609463,0.004590202193539005,1.5795897740285565,1.0,1.0,9.817574259191846e-05,4129.0997107895055
144,0.007367265984574625,30326.99492583227,0.0009871278210392103,0.023252541396718517,1.0,1.0,1.6330699876307585e-06,16007.208830858444
145,0.0478028555458908,11676.917283430894,0.002526682837546664,0.36519999729643937,1.0,1.0,0.0001330618154134852,3658.799358664801
146,0.05025096492276551,9908.280956671246,0.002999607097101176,0.2999268628531306,1.0,1.0,0.0001276248167018967,3795.029885592082
147,0.039234892948540816,37322.854912827606,0.009685752419579908,0.5402555644926098,1.0,1.0,0.00010849913413123682,4001.713094027682
148,28.126220663562986,2318.6669277088354,42.680729636348275,0.021979045273033036,1.0,1.0,1.925441615916688e-06,11639.836193148984
149,21.573640748512354,2327.199874327875,0.005775870571486535,3.4812138310151526,1.0,1.0,1.5129554912847485e-06,11602.743225367625
150,0.048137429997336535,10758.259899497387,0.000643818883306497,2.5527955105892706,1.0,1.0,0.00010564398255612276,3692.494357300599
151,0.04003216362672984,31387.153316579977,0.008930291853631159,0.43507953601437294,1.0,1.0,0.00012075484363307264,3946.953686499517
152,0.052735385119975255,9979.248380345976,1.8918457471656288e-05,0.6152517487776703,1.0,1.0,0.00022210763149653823,3652.600484321648
153,0.048424277955266916,10640.134787285218,0.0020292216787054064,0.6831791334974903,1.0,1.0,0.00011385661553495317,3699.534811848137
154,0.036532286775645934,1452287.9244872837,2.180812211374099,1.5846247421486117,1.0,1.0,0.00032633722782105825,4737.875363526104
155,0.03748947363774125,5546081.925331972,0.0023872217071952448,2.017590604744603,1.0,1.0,0.000109708268681986,4059.406341832459
156,0.0376827009840256,2233104.417606321,0.0020572707496322074,1.5578054213671784,1.0,1.0,0.00012873853501946432,4004.028533150389
157,0.05202236424244674,10012.741214195528,0.00030805353329147974,0.3199551806343495,1.0,1.0,0.00018004595982969108,3698.612829903265
158,0.0376956128266517,19332690.392073903,0.0017283992330038886,1.920344969452646,1.0,1.0,0.00012454834865718197,4004.9099055887827
159,0.03709209307202814,2362214.7431833055,0.0023458002842004122,3.8257038553658154,1.0,1.0,9.296842185660241e-05,4156.459997103009
160,0.04882359560108147,10040.762662620225,0.001793829680347171,1.0573818387430305,1.0,1.0,0.0001018325718360212,3788.6329165887078
161,0.03880596081500341,28677.256437923388,1.0754027155496222,0.835637769419083,1.0,1.0,6.488246372015273e-07,4755.434784153463
162,0.04931732418292774,10908.945964447592,1.9008027034562304e-05,0.17974156135594976,1.0,1.0,0.00039511742993357497,3695.494478073689
163,0.051361242736090634,9873.925460101002,0.0010905312751961502,0.2873953297117258,1.0,1.0,0.00015541183191066638,3727.009566376685
164,0.05130539268700831,10317.158576398393,0.0002406112950930409,0.31118060240260764,1.0,1.0,0.0001910930676892718,3669.735395193116
165,0.049359031356997735,10878.003075187864,6.572220263766758e-05,0.1779714140121498,1.0,1.0,0.00033709417845295984,3716.3124304674266
166,0.03662981063755322,710431.4885704321,0.10878187868684107,14.809126814486186,1.0,1.0,1.4196397837661776e-06,4737.853584869954
167,0.4674089840432814,5370.90313945774,0.0002612237257622937,2.473660429698339,1.0,1.0,2.409919823186851e-05,11228.671902707507
168,0.05047513239147245,10398.42790332118,0.0008479380126320594,0.3032535026658528,1.0,1.0,0.00016250011383331576,3665.1739269727727
169,0.04783262998540716,10821.672074965598,0.00037970920549041266,5.530084213607105,1.0,1.0,9.908493049907225e-05,3732.9182194352757
170,0.0112225880938098,13645.2503370219,0.0005408909800019284,0.11747701671754845,1.0,1.0,1.057781180824765e-06,16021.403385182672
171,0.05019328445358148,10601.701580682222,0.0005981192230964754,0.3189748924327501,1.0,1.0,0.00017183712802473704,3633.5504809509625
172,0.04653121676643838,11824.033767903791,0.0019104928820884704,1.156505244061799,1.0,1.0,0.00010432639804193609,3710.377061832628
173,0.01071393892255941,30084.239549000118,0.00016378022856680433,0.05519538831208965,1.0,1.0,2.9619584018001026e-06,16019.70240901986
174,0.04263614696745871,17201.752054238677,0.00690884347839205,0.4603104601964078,1.0,1.0,0.00011336835315135151,3816.924106340243
175,0.047419818256321716,11202.678355954076,0.002055398386649623,1.014661127038878,1.0,1.0,0.00010294544619687716,3735.356410493433
176,0.03810147493859403,4911177.442165585,0.004759900009247689,0.4439674075137655,1.0,1.0,0.00014529962758130137,4015.2294458536403
177,0.04182802718994502,19290.858567974028,0.0019296646761494066,1.8730030853631123,1.0,1.0,0.0001024286385220393,3789.3019965573717
178,0.048283982719706825,10722.25931652922,0.0011782248214124086,1.2740617638169138,1.0,1.0,0.00011006172115970376,3684.345441062921
179,0.0365455413248036,5992652.763352812,7.842882856862688,13.25887663784458,1.0,1.0,1.9503806054070504e-06,4737.438808971128
180,0.051193931460782334,10020.815172561895,0.00115150478465126,0.2897074235498073,1.0,1.0,0.00015316662634502626,3720.63488700416
181,0.048647228480132414,10490.237408342691,0.003628190402468008,0.4197297535955197,1.0,1.0,0.00011442048924776026,3770.104246773868
182,0.04781747650433196,13023.705945185871,0.00020487986173730176,0.3374727561479177,1.0,1.0,0.0002143128738731716,3558.7579690706066
183,0.052177562225743004,10173.682958190777,5.484119368301502e-05,0.41701552659791785,1.0,1.0,0.00021253970272019142,3656.643610830342
184,0.05098913375569187,10685.2649871326,0.00017837682627792946,0.306145838706989,1.0,1.0,0.00020308108584883336,3651.5467612440334
185,0.005691038166584157,18191.508271512845,0.0005958971574398023,0.0275166118048872,1.0,1.0,1.7984902993539212e-06,16017.225378706311
186,0.047096303682464334,11729.945848565425,0.0040967281763839465,0.3897632101177456,1.0,1.0,0.00011933976082892351,3728.5065484161214
187,0.04796703851920487,10816.839428247209,0.0029657457146992873,0.5973597418092189,1.0,1.0,0.00010938313070487256,3742.554258207908
188,0.05035205740583152,10696.09366184555,1.0607852763982785e-10,0.21374947702008726,1.0,1.0,0.0007854178983013313,3692.7470489319567
189,0.049972494473223016,10534.721867282258,9.33472580922994e-07,0.17764421082381832,1.0,1.0,0.0005047583278354631,3715.0584948950022
190,0.04998573513703125,10008.343156395897,0.003563904383215167,0.2772272968517619,1.0,1.0,0.00012709281837488545,3815.249839333802
191,0.03902135035729814,7541874.144672239,0.0014555458164351935,0.5429512186832947,1.0,1.0,0.00016415169841708178,3918.430773040917
192,0.036419160672458095,2925480.7240544767,2.7489183247686872,2.29644183795504,1.0,1.0,0.0001025215096673859,4740.611027904841
193,0.0160218329469119,736.6162239762505,0.0018523806288666704,0.03578484600462894,1.0,1.0,3.8987449557810205e-06,16049.296765808342
194,0.03646689245500527,1118731.0342908849,1.5632536330677829,1.823456750797375,1.0,1.0,1.7667229046928474e-06,4741.8871885037515
195,0.05042625955063017,10540.419239803512,0.00043026583563561077,0.6820686835891132,1.0,1.0,0.00015081649447416768,3582.3251277103113
196,0.04223369115781228,15535.774393160184,0.002692097189514891,3.067465616436904,1.0,1.0,7.491978634390215e-05,3953.933495820785
197,0.0384619623224276,634223.7202804248,0.001771506196292957,0.5985976853770751,1.0,1.0,0.0001778725581332134,3910.419748575348
198,0.045405282909083265,18676.36427004505,1.6632260742641624e-06,0.9181813531739824,1.0,1.0,0.0003268286292262767,3554.9899914353523
199,0.051341304802610115,10179.254871231911,0.0006059731448630827,0.32113981624606897,1.0,1.0,0.00016510237175572988,3679.9981615088
200,3.9718885785063285,37898.4713144011,0.06963634809357305,0.20201073695363994,1.0,1.0,1.3461080311020196e-05,17067.51806255353
201,6.582441539952293,67229.5923707693,1.3195468007410958,0.014224588231601571,1.0,1.0,5.356642013787046e-06,17068.49082846124
202,0.03657702623256876,12539338.814655025,0.2124717314322568,9.291017654469943,1.0,1.0,5.664749543850495e-06,4739.24520050869
203,2.8265231751643505,53192.770721838584,0.4678466072224277,0.011421469090982671,1.0,1.0,0.000419223910677283,17069.068186653734
204,0.009936328503303232,10371.446911825029,0.00015550003616117595,0.04295639749027017,1.0,1.0,1.227134383904185e-06,16013.272510681492
205,0.0365590272987554,4947758.413166896,1.5995051305288102,2.0079175622675733,1.0,1.0,1.5006475267734564e-05,4738.355230596062
206,0.04694071673155216,11728.90238888598,0.001155605610829312,1.3820032680641767,1.0,1.0,0.0001117072028967302,3645.099259503291
207,0.050393747310580994,10469.38964977946,0.0006771832979280228,0.3130441234371747,1.0,1.0,0.00016825894684069405,3647.6739564789973
208,0.03976332583574076,21210.173792625268,0.16336804226270132,8.557863025139406,1.0,1.0,0.00023629520884957202,4788.6286046803225
209,0.040419031304131804,28569.673071850277,0.004827546324851374,0.640749803091668,1.0,1.0,0.00012127955781739658,3855.808629369717
210,0.04881400489167678,10455.089800491629,0.004842415340067169,0.3156831004917041,1.0,1.0,0.00011629607971940356,3824.0037658652986
211,0.03652937050603618,1244308.8279649394,2.2940020694505723,2.3458870024304144,1.0,1.0,3.369146382371839e-06,4737.776584390545
212,0.03651422803547047,3404004.6752161575,0.453035948783805,6.271942261729338,1.0,1.0,4.5144114945450104e-05,4736.708608980788
213,0.044405030236249865,16065.429521771648,6.311072792952182e-08,0.4726177450837927,1.0,1.0,0.0006567534012210274,3490.5381593591746
214,0.03843924771644956,33995.501000599885,0.4567787131762066,8.76258987105671,1.0,1.0,1.1197802552284557e-05,4741.252755033298
215,0.05111832235995011,10103.596970630595,0.0008515161416341585,0.3073343392832813,1.0,1.0,0.00016003286991695344,3689.0527145071187
