,W,K,Conc_treshold,Slope,P_comp,D_comp,Deviation
0,0.08512845452516042,1307431.1705700478,2.126809412022353e-06,0.0002807741971996398,1.0,0.1250521714727911,12149.752565539322
1,0.1418102197223536,36619.17212870039,3.4676556939457254e-06,0.08223743656651611,1.0,1.5014449545779005,10745.641450255742
2,0.2734536827379578,159496.23460331108,2.9063684160257663e-06,0.21529928795771536,1.0,0.7377513559864353,9863.141073083114
3,0.10770368576407548,247293.36377777898,9.040006661511448e-07,0.04711688843978956,1.0,0.12065376460590793,11107.980170194702
4,70.359858118397,2304.5127822455993,2.2344961669971593e-05,0.0003251520952471082,1.0,0.4636416840434709,13629.84544450954
5,26.66448538236098,2282.867560888662,1.0076976164443228e-05,0.01769740703400769,1.0,0.5637756266413899,13632.686144804908
6,0.09590972885046133,31727.1016043583,2.7692563834368125e-06,0.0002501034943437457,1.0,0.15392649054346205,12218.502572113828
7,24.41669999715085,2271.765041859884,1.8098592397301258e-06,0.00526125918998013,1.0,0.017115131628472918,13764.47014978687
8,148.05748229933712,4113.9546750966965,0.005806865082136486,0.00183473183377597,1.0,0.10187873091314888,14672.872777311612
9,96.22713352184174,2211.0218162563683,2.0035544098298355e-06,0.00013918163678755242,1.0,0.0018795122059279855,13689.650110197006
10,0.09253133825809236,156754.40785377356,7.513632558953494e-06,0.0003788265177997297,1.0,0.4409827052120886,11935.28858530798
11,11.595419568002464,3676.756292762381,5.816247744699595e-05,0.0012227973940134118,1.0,0.0371070071602715,14675.989537518024
12,0.10414122641081797,14651.803229586449,1.487686694012152e-06,0.0001286223621483865,1.0,0.08284557998258077,12595.205483459693
13,1964.1806340711405,2253.749395297657,0.007154712399015913,0.000460913883724593,1.0,0.21111060329843465,14319.161261541265
14,0.10152094776390136,905198.9507829708,1.0523196757915097e-05,0.03752983529107234,1.0,1.4103186120972866,11262.765563597644
15,0.08723359429047715,1164633.612175877,2.1094269116219966e-06,0.0003902364272517055,1.0,0.11730236728801653,12157.576175249807
16,0.05748001048775068,3434.9613090953167,0.002512684586926593,0.0001912894391833508,1.0,0.013883682823992242,17067.402673893233
17,0.23047207990365676,119118.46789548411,1.1148282376919626e-05,0.1719283496845677,1.0,2.736983811516194,10037.985885075554
18,10.784173317614398,2604.6129126763435,0.00010844757904364722,0.0013599581000137682,1.0,5.451637763964556,13428.515709893272
19,0.09000178562842509,1289698.054997404,3.2692467870967194e-05,0.00011835674128111297,1.0,2.063558285058749,11847.942869654364
20,0.09510017346522544,67397.55752424587,1.4248989581417056e-05,0.00013676092787921835,1.0,0.8659838861849014,11958.65031092752
21,0.09762528410401612,54566.285921711846,5.066934769852995e-05,0.0001915299878273406,1.0,2.9827068882750774,11979.098577866616
22,0.012213907451955035,5579.617671405569,0.000201789433785498,0.16854031747942885,1.0,0.05186332106933792,17067.319960797133
23,174.7513462754701,3095.9560732644704,0.0059208779573996975,0.006868083504297294,1.0,0.4644097315114711,14529.998125760498
24,0.09682621022198024,53875.58448312514,2.0369150739282114e-05,0.000867557038912347,1.0,1.2918347714162572,11986.068234563454
25,1269.1059024798114,1357.9749259151558,0.00022443445661647643,0.0005867565152261707,1.0,0.0694761455000036,14737.747479586416
26,0.18317755959756316,7406.444417814331,0.009696740078435677,0.024003354180961486,1.0,0.011016965106723672,17067.402751229904
27,0.01320823093864895,2208.5216142281947,0.0003515906418665245,0.0066899313129459605,1.0,0.012563301064819793,17067.299132096236
28,0.0013482516790400134,1427.9355268950956,6.762241051288421e-05,0.4306668605311621,1.0,0.1137882894594043,17067.402395443245
29,0.09246110266834297,177118.11760034008,6.471276704641631e-06,0.00028845394023815354,1.0,0.3787513515060905,11941.027354640695
30,0.10298099135795022,6487891.135581554,5.446517222894535e-07,0.04387663591488435,1.0,0.061795328086878286,11172.238379964649
31,116.43361973002744,2181.631257325037,2.3019442375648217e-06,0.06900638888688701,1.0,0.11293776475576972,13721.448744849431
32,0.0013267753568490036,7744.477462003917,0.005019128114915368,0.0034476267169575338,1.0,0.13354265678381685,17067.343644781515
33,0.029009465335196563,2073.166397456751,0.006890619170080986,0.02795273008411777,1.0,0.16374169100056302,17067.340794893
34,5.3329711437540475,2821.8240852543463,6.946319596508791e-06,0.003744845740816672,1.0,0.4765881333807824,13355.451673079644
35,3122.746392589658,1760.6032323159463,0.0015836744781350573,0.00030385916434812183,1.0,0.11265272727128915,14352.039081819512
36,0.17757907138181614,45119.245876191446,7.111205393062006e-07,0.11873575514040405,1.0,0.3425423865542021,10340.372705247222
37,1475.5038821304981,1981.927091449044,0.0002913784585985277,0.0005991510960038518,1.0,2.2878172156558456,13898.464902316335
38,40.265731485415685,12696.865921608658,0.0004479444302720593,0.060468467555100235,1.0,0.045124794378090916,14645.876969952158
39,4.7853164762248594,9024.655869488237,0.0002590498799172981,0.006761809263799778,1.0,0.11889401763205874,14904.738190567206
