,W,K,empty_0,Max_effect,P_comp,D_comp,Deviation
193,0.04255340025276467,14025.72294415062,0.0,0.1358990911502377,1.0,0.07082824444785148,4964.661993407904
194,0.04329212753438709,13040.207988353965,0.0,0.12082925954705227,1.0,0.08597783190011013,5023.712497450309
195,0.04314272479322588,13407.907323292186,0.0,0.1252570261942584,1.0,0.11931073966276574,5002.699161700776
196,0.03784032713040783,51445.75742943257,0.0,0.9667680384600784,1.0,0.23699630809057026,4736.999531990595
197,39.11233996901165,2319.2513271364583,0.0,0.024660184204491842,1.0,0.10139142812799974,11644.066558614837
198,0.04337550788839896,12680.99029101314,0.0,0.1256393719590573,1.0,1.1808934356642458,5025.401698549411
199,0.007887108013093776,5095.912288426969,0.0,0.00022454126778989766,1.0,1.1386172449234075,16005.905123752087
200,0.04300116156708924,13335.788998118953,0.0,0.13149552393105016,1.0,0.03343337896989578,4991.474752633677
201,0.03640032723573592,4988888.8710551895,0.0,2.732422857666402,1.0,0.17628800994903593,4741.28428381402
202,0.043007585132188886,13185.43237143285,0.0,0.1298051813037944,1.0,0.2267650015525042,4999.714034623621
203,0.00783858679515022,9926.795618221237,0.0,0.00013317219791208421,1.0,0.053149266714155916,16005.730586678792
204,0.03662500424491184,15912767.881378395,0.0,12.688118163084367,1.0,1.3411355930717483,4741.525429621776
205,0.04226988832678543,13961.970952192007,0.0,0.1638906702913476,1.0,0.0238851585009338,4936.497973864296
206,0.04425707884381756,11984.250697009717,0.0,0.11581435160244025,1.0,0.01985462945853331,5081.363857494334
207,0.03655692894836312,29278917.78354915,0.0,3.79276995081068,1.0,0.6733327460501711,4738.214760435777
208,0.043615591902985286,12680.456097702528,0.0,0.12198752095208053,1.0,0.0897938864125365,5034.446378017097
209,0.04296814934074132,13505.493490524064,0.0,0.1287434513523712,1.0,1.3691259695842544,4991.70357247992
210,0.03787820690476529,44810.42021629777,0.0,0.6137288212557546,1.0,0.010188952218552236,4738.361198488286
211,0.04349454863573204,12853.254955836372,0.0,0.11805844689297175,1.0,1.4926690783958108,5037.220090369204
212,0.0437132638560885,12468.508529245923,0.0,0.12116923811777412,1.0,0.3433237594932805,5043.93717492006
213,0.04407641881035319,12211.883229416217,0.0,0.11224614973365248,1.0,0.15566933428761612,5079.068831211835
214,0.04304843752193957,13253.587326746077,0.0,0.12671377339296322,1.0,0.011249670051963987,5003.461943938769
215,0.011529193084959793,3074.7878417462157,0.0,0.00019018838109347152,1.0,2.546567892372364,16014.999530750007
216,0.04389300857145588,12354.23559266654,0.0,0.12054870552740615,1.0,2.319975060984442,5052.0985047691665
217,0.042925923269504715,13348.761253609911,0.0,0.1288468440555527,1.0,0.8346355812994556,4996.611202655061
218,0.043729574089452085,12661.57651433427,0.0,0.12208937115896247,1.0,1.5450580078409768,5037.695167761075
219,0.007923143593688961,10615.140018442271,0.0,0.00017234207396341116,1.0,0.4900004307126271,16004.810491202808
