W, K, Conc_treshold, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.644786491441588, 1580.5276598980183, 89.59845851947522, 0.2560286220726229, 0, 0, 0, 0, 1.0, 0.2530371444569953, 14638.4517554236
0.08726236244638906, 1580.5276598980183, 89.59845851947522, 0.2560286220726229, 0, 0, 0, 0, 1.0, 0.2530371444569953, 12731.607855211969
0.08726236244638906, 1580.5276598980183, 662.0480363781132, 0.2560286220726229, 0, 0, 0, 0, 1.0, 0.2530371444569953, 12706.979593961103
0.08726236244638906, 1580.5276598980183, 4891.910080984759, 0.2560286220726229, 0, 0, 0, 0, 1.0, 0.2530371444569953, 11862.256711304857
0.08726236244638906, 4296.319617277681, 4891.910080984759, 0.2560286220726229, 0, 0, 0, 0, 1.0, 0.2530371444569953, 9144.393143539608
0.08726236244638906, 4296.319617277681, 4891.910080984759, 0.08522452488704003, 0, 0, 0, 0, 1.0, 0.2530371444569953, 8671.35940109351
0.08726236244638906, 4296.319617277681, 4891.910080984759, 0.025413721462020065, 0, 0, 0, 0, 1.0, 0.2530371444569953, 7380.9906658586715
0.08726236244638906, 4296.319617277681, 4891.910080984759, 0.03544702197849499, 0, 0, 0, 0, 1.0, 0.2530371444569953, 7349.023806294324
0.07266840827896026, 4296.319617277681, 4891.910080984759, 0.03544702197849499, 0, 0, 0, 0, 1.0, 0.2530371444569953, 6948.484572393545
0.07266840827896026, 5254.435112176866, 4891.910080984759, 0.03544702197849499, 0, 0, 0, 0, 1.0, 0.2530371444569953, 5815.634999792969
0.07266840827896026, 6556.898019544403, 4891.910080984759, 0.03544702197849499, 0, 0, 0, 0, 1.0, 0.2530371444569953, 5641.746820395563
0.07266840827896026, 6556.898019544403, 4891.910080984759, 0.03544702197849499, 0, 0, 0, 0, 1.0, 0.32283002021117474, 5581.164426702893
0.07266840827896026, 6556.898019544403, 4891.910080984759, 0.04633918096844301, 0, 0, 0, 0, 1.0, 0.32283002021117474, 5068.163971144737
0.07266840827896026, 6556.898019544403, 4891.910080984759, 0.053697131080232274, 0, 0, 0, 0, 1.0, 0.32283002021117474, 5017.003325272274
0.06701069872443287, 6556.898019544403, 4891.910080984759, 0.053697131080232274, 0, 0, 0, 0, 1.0, 0.32283002021117474, 4884.1049715856925
0.06701069872443287, 6556.898019544403, 4474.626747020531, 0.053697131080232274, 0, 0, 0, 0, 1.0, 0.32283002021117474, 4540.459406406375
