W, K, Conc_treshold, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.07284663172961048, 3640.8969646439405, 8927.410739644956, 0.0009016244737772148, 0, 0, 0, 0, 1.0, 0.09785431037494048, 17151.010187513002
0.07284663172961048, 3640.8969646439405, 1208.1936610194282, 0.0009016244737772148, 0, 0, 0, 0, 1.0, 0.09785431037494048, 13155.737104011723
0.07284663172961048, 3640.8969646439405, 1208.1936610194282, 0.006662153816908667, 0, 0, 0, 0, 1.0, 0.09785431037494048, 8556.881517247954
0.07284663172961048, 3640.8969646439405, 1991.9745880477915, 0.006662153816908667, 0, 0, 0, 0, 1.0, 0.09785431037494048, 8266.473911735442
0.07284663172961048, 6310.595651713349, 1991.9745880477915, 0.006662153816908667, 0, 0, 0, 0, 1.0, 0.09785431037494048, 7748.651584231912
0.07284663172961048, 6310.595651713349, 1991.9745880477915, 0.006662153816908667, 0, 0, 0, 0, 1.0, 0.1791959220231038, 6938.655219322817
0.06168133024359653, 6310.595651713349, 1991.9745880477915, 0.006662153816908667, 0, 0, 0, 0, 1.0, 0.1791959220231038, 6641.590233252811
0.06168133024359653, 6310.595651713349, 1991.9745880477915, 0.008000110292948285, 0, 0, 0, 0, 1.0, 0.1791959220231038, 6072.054969712244
0.06168133024359653, 6310.595651713349, 1991.9745880477915, 0.009784202333435972, 0, 0, 0, 0, 1.0, 0.1791959220231038, 5736.544846583705
0.06168133024359653, 6310.595651713349, 1991.9745880477915, 0.012209498363440558, 0, 0, 0, 0, 1.0, 0.1791959220231038, 5713.621654181488
0.06168133024359653, 6310.595651713349, 1991.9745880477915, 0.012209498363440558, 0, 0, 0, 0, 1.0, 0.22862186202986695, 5628.577321784822
0.06168133024359653, 6310.595651713349, 1991.9745880477915, 0.015961232357985595, 0, 0, 0, 0, 1.0, 0.22862186202986695, 5622.109300106391
0.06168133024359653, 6310.595651713349, 1991.9745880477915, 0.015961232357985595, 0, 0, 0, 0, 1.0, 0.30698928435269063, 5452.106277016216
0.06168133024359653, 6310.595651713349, 1991.9745880477915, 0.02207356220220424, 0, 0, 0, 0, 1.0, 0.30698928435269063, 5396.677962843261
0.06168133024359653, 6310.595651713349, 1991.9745880477915, 0.02207356220220424, 0, 0, 0, 0, 1.0, 0.43854061533028543, 5272.809142696656
0.06168133024359653, 6310.595651713349, 1991.9745880477915, 0.03267741475687863, 0, 0, 0, 0, 1.0, 0.43854061533028543, 4908.634846195881
0.06168133024359653, 6310.595651713349, 1991.9745880477915, 0.03267741475687863, 0, 0, 0, 0, 1.0, 0.5441469732342499, 4862.104783787454
0.06168133024359653, 8001.057465566828, 1991.9745880477915, 0.03267741475687863, 0, 0, 0, 0, 1.0, 0.5441469732342499, 4574.816562016888
0.06168133024359653, 7021.906138253982, 1991.9745880477915, 0.03267741475687863, 0, 0, 0, 0, 1.0, 0.5441469732342499, 4513.973355538454
0.06168133024359653, 7021.906138253982, 1991.9745880477915, 0.03772326696182304, 0, 0, 0, 0, 1.0, 0.5441469732342499, 4392.099502407067
0.06168133024359653, 7021.906138253982, 1991.9745880477915, 0.03772326696182304, 0, 0, 0, 0, 1.0, 0.5888641311964602, 4347.616434439273
0.06168133024359653, 7021.906138253982, 1991.9745880477915, 0.041146989813946634, 0, 0, 0, 0, 1.0, 0.5888641311964602, 4252.257997422005
0.06168133024359653, 7021.906138253982, 1991.9745880477915, 0.0452730463335015, 0, 0, 0, 0, 1.0, 0.5888641311964602, 4205.947433727672
0.06168133024359653, 7021.906138253982, 2099.470133332004, 0.0452730463335015, 0, 0, 0, 0, 1.0, 0.5888641311964602, 4158.967243910773
0.06168133024359653, 7439.838663046928, 2099.470133332004, 0.0452730463335015, 0, 0, 0, 0, 1.0, 0.5888641311964602, 4085.5836228480034
0.06168133024359653, 7439.838663046928, 2099.470133332004, 0.04824575041892484, 0, 0, 0, 0, 1.0, 0.5888641311964602, 4062.485860420667
0.06168133024359653, 7439.838663046928, 2099.470133332004, 0.04824575041892484, 0, 0, 0, 0, 1.0, 0.6315334867559889, 4027.0445814991695
0.06168133024359653, 7439.838663046928, 2099.470133332004, 0.05210488916092458, 0, 0, 0, 0, 1.0, 0.6315334867559889, 3952.3190648510868
0.06168133024359653, 7439.838663046928, 2099.470133332004, 0.056707412062677875, 0, 0, 0, 0, 1.0, 0.6315334867559889, 3909.2827072862056
0.06168133024359653, 7439.838663046928, 2099.470133332004, 0.06224110792732013, 0, 0, 0, 0, 1.0, 0.6315334867559889, 3902.035208405487
0.05860209114805402, 7439.838663046928, 2099.470133332004, 0.06224110792732013, 0, 0, 0, 0, 1.0, 0.6315334867559889, 3830.53451851489
0.05860209114805402, 7870.968914859974, 2099.470133332004, 0.06224110792732013, 0, 0, 0, 0, 1.0, 0.6315334867559889, 3648.3354801071555
0.05860209114805402, 8374.12317533595, 2099.470133332004, 0.06224110792732013, 0, 0, 0, 0, 1.0, 0.6315334867559889, 3562.9126013652062
0.05860209114805402, 8374.12317533595, 2099.470133332004, 0.06663149796843915, 0, 0, 0, 0, 1.0, 0.6315334867559889, 3522.442997620843
0.05860209114805402, 8374.12317533595, 2099.470133332004, 0.07181944840940321, 0, 0, 0, 0, 1.0, 0.6315334867559889, 3497.8518797917377
0.05860209114805402, 8374.12317533595, 2099.470133332004, 0.07799392967635767, 0, 0, 0, 0, 1.0, 0.6315334867559889, 3492.9152693543624
0.05600319548505576, 8374.12317533595, 2099.470133332004, 0.07799392967635767, 0, 0, 0, 0, 1.0, 0.6315334867559889, 3485.555302679941
0.05600319548505576, 8374.12317533595, 1997.2818930457283, 0.07799392967635767, 0, 0, 0, 0, 1.0, 0.6315334867559889, 3303.737168589102
0.05600319548505576, 8846.606584564386, 1997.2818930457283, 0.07799392967635767, 0, 0, 0, 0, 1.0, 0.6315334867559889, 3241.152436474865
0.05600319548505576, 8846.606584564386, 1997.2818930457283, 0.08284797718330358, 0, 0, 0, 0, 1.0, 0.6315334867559889, 3226.0765463006323
0.05600319548505576, 8846.606584564386, 1997.2818930457283, 0.08853706609359481, 0, 0, 0, 0, 1.0, 0.6315334867559889, 3222.6101217452956
0.05600319548505576, 8846.606584564386, 1997.2818930457283, 0.08853706609359481, 0, 0, 0, 0, 1.0, 0.6550284349663461, 3213.370601156342
