W, K, Scale, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.0035674919706143514, 1085.0511586325379, 7497.656293044023, 0.003372172040729445, 0, 0, 0, 0, 1.0, 0.06505121195854728, 16958.491035671534
0.0035674919706143514, 1085.0511586325379, 55400.60295980271, 0.003372172040729445, 0, 0, 0, 0, 1.0, 0.06505121195854728, 16412.49675023669
0.0263603983033541, 1085.0511586325379, 55400.60295980271, 0.003372172040729445, 0, 0, 0, 0, 1.0, 0.06505121195854728, 16205.114411881046
0.19477846185363978, 1085.0511586325379, 55400.60295980271, 0.003372172040729445, 0, 0, 0, 0, 1.0, 0.06505121195854728, 15543.116563130869
0.19477846185363978, 8017.503881345522, 55400.60295980271, 0.003372172040729445, 0, 0, 0, 0, 1.0, 0.06505121195854728, 15082.61487693437
0.19477846185363978, 8017.503881345522, 55400.60295980271, 0.003372172040729445, 0, 0, 0, 0, 1.0, 0.48066705446513425, 13690.031849422647
0.19477846185363978, 8017.503881345522, 55400.60295980271, 0.003372172040729445, 0, 0, 0, 0, 1.0, 0.1768275273861568, 13528.19426818104
0.19477846185363978, 8017.503881345522, 55400.60295980271, 0.001122498561613975, 0, 0, 0, 0, 1.0, 0.1768275273861568, 13330.626252518216
0.19477846185363978, 8017.503881345522, 55400.60295980271, 0.0003347260172372491, 0, 0, 0, 0, 1.0, 0.1768275273861568, 13297.851563227796
0.19477846185363978, 8017.503881345522, 107779.8237733354, 0.0003347260172372491, 0, 0, 0, 0, 1.0, 0.1768275273861568, 12949.384560341288
0.13507603196781592, 8017.503881345522, 107779.8237733354, 0.0003347260172372491, 0, 0, 0, 0, 1.0, 0.1768275273861568, 12881.82176854006
0.13507603196781592, 8017.503881345522, 72057.3966723552, 0.0003347260172372491, 0, 0, 0, 0, 1.0, 0.1768275273861568, 12560.92444987502
0.13507603196781592, 12484.86844578017, 72057.3966723552, 0.0003347260172372491, 0, 0, 0, 0, 1.0, 0.1768275273861568, 12434.948384362844
0.13507603196781592, 12484.86844578017, 72057.3966723552, 0.0003347260172372491, 0, 0, 0, 0, 1.0, 0.22560021518764384, 12310.299995967136
0.11813919158946835, 12484.86844578017, 72057.3966723552, 0.0003347260172372491, 0, 0, 0, 0, 1.0, 0.22560021518764384, 12285.839164266245
0.11813919158946835, 14467.27377225457, 72057.3966723552, 0.0003347260172372491, 0, 0, 0, 0, 1.0, 0.22560021518764384, 12230.019446470207
0.11813919158946835, 17013.344745363665, 72057.3966723552, 0.0003347260172372491, 0, 0, 0, 0, 1.0, 0.22560021518764384, 12196.919425733226
0.11813919158946835, 17013.344745363665, 65910.85059476041, 0.0003347260172372491, 0, 0, 0, 0, 1.0, 0.22560021518764384, 12153.914811632576
