W, K, Scale, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.1791521758991278, 2424.478338017289, 4638.941266054631, 0.05654761398604126, 0, 0, 0, 0, 1.0, 0.9273785363964331, 15279.226778979524
0.1791521758991278, 2424.478338017289, 34277.397254522046, 0.05654761398604126, 0, 0, 0, 0, 1.0, 0.9273785363964331, 14402.432572604115
0.1791521758991278, 2424.478338017289, 253277.61123899487, 0.05654761398604126, 0, 0, 0, 0, 1.0, 0.9273785363964331, 14368.514301115663
0.1791521758991278, 6590.415409724983, 253277.61123899487, 0.05654761398604126, 0, 0, 0, 0, 1.0, 0.9273785363964331, 13426.113173886986
0.1791521758991278, 6590.415409724983, 84308.79292958512, 0.05654761398604126, 0, 0, 0, 0, 1.0, 0.9273785363964331, 13390.900063411156
0.1791521758991278, 6590.415409724983, 25140.652683620003, 0.05654761398604126, 0, 0, 0, 0, 1.0, 0.9273785363964331, 13277.147826576387
0.1791521758991278, 6590.415409724983, 25140.652683620003, 0.07887253028999427, 0, 0, 0, 0, 1.0, 0.9273785363964331, 13052.862880398901
0.1791521758991278, 9503.321631395072, 25140.652683620003, 0.07887253028999427, 0, 0, 0, 0, 1.0, 0.9273785363964331, 12819.451259480127
0.1791521758991278, 9503.321631395072, 37604.12172685048, 0.07887253028999427, 0, 0, 0, 0, 1.0, 0.9273785363964331, 12745.649733212678
0.1791521758991278, 9503.321631395072, 37604.12172685048, 0.09842335600575433, 0, 0, 0, 0, 1.0, 0.9273785363964331, 12384.540998869626
0.1791521758991278, 12124.534209869638, 37604.12172685048, 0.09842335600575433, 0, 0, 0, 0, 1.0, 0.9273785363964331, 12058.015621507613
0.1791521758991278, 15850.160423916153, 37604.12172685048, 0.09842335600575433, 0, 0, 0, 0, 1.0, 0.9273785363964331, 11912.980665182355
0.1791521758991278, 15850.160423916153, 50494.131729752015, 0.09842335600575433, 0, 0, 0, 0, 1.0, 0.9273785363964331, 11832.644897805296
0.1791521758991278, 15850.160423916153, 69830.78327440898, 0.09842335600575433, 0, 0, 0, 0, 1.0, 0.9273785363964331, 11802.910345255576
0.1791521758991278, 15850.160423916153, 69830.78327440898, 0.11763633135045191, 0, 0, 0, 0, 1.0, 0.9273785363964331, 11581.079189807555
0.1791521758991278, 19285.073351401898, 69830.78327440898, 0.11763633135045191, 0, 0, 0, 0, 1.0, 0.9273785363964331, 11153.773768875912
0.1791521758991278, 23929.173093494148, 69830.78327440898, 0.11763633135045191, 0, 0, 0, 0, 1.0, 0.9273785363964331, 10783.195303192382
0.1791521758991278, 30339.242060701592, 69830.78327440898, 0.11763633135045191, 0, 0, 0, 0, 1.0, 0.9273785363964331, 10542.326002695438
0.1791521758991278, 30339.242060701592, 90663.32716938229, 0.11763633135045191, 0, 0, 0, 0, 1.0, 0.9273785363964331, 10497.1396825538
0.1791521758991278, 30339.242060701592, 90663.32716938229, 0.11976686255525049, 0, 0, 0, 0, 1.0, 0.9273785363964331, 10468.039588231735
0.1791521758991278, 30944.213432916793, 90663.32716938229, 0.11976686255525049, 0, 0, 0, 0, 1.0, 0.9273785363964331, 10452.44712607897
0.1791521758991278, 31623.624234832372, 90663.32716938229, 0.11976686255525049, 0, 0, 0, 0, 1.0, 0.9273785363964331, 10437.16758196301
0.1791521758991278, 32388.21795668869, 90663.32716938229, 0.11976686255525049, 0, 0, 0, 0, 1.0, 0.9273785363964331, 10422.661406372761
0.1791521758991278, 33250.63983348331, 90663.32716938229, 0.11976686255525049, 0, 0, 0, 0, 1.0, 0.9273785363964331, 10409.53237883264
0.1791521758991278, 34225.85102202445, 90663.32716938229, 0.11976686255525049, 0, 0, 0, 0, 1.0, 0.9273785363964331, 10398.562159308154
0.1791521758991278, 34225.85102202445, 90663.32716938229, 0.12072274204354098, 0, 0, 0, 0, 1.0, 0.9273785363964331, 10387.298852629416
