W, K, Scale, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.04889278230104679, 8647.406802350284, 331.48009667993136, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 17002.63490746996
0.04889278230104679, 8647.406802350284, 2449.3250300469685, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 16587.047789289703
0.04889278230104679, 8647.406802350284, 18098.20005153205, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 14965.309953672298
0.04889278230104679, 63896.17397284076, 18098.20005153205, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 14704.302094713921
0.04889278230104679, 472132.4139923529, 18098.20005153205, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 14665.928326207664
0.1329043616717395, 472132.4139923529, 18098.20005153205, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 13316.811136153638
0.1329043616717395, 472132.4139923529, 31368.759857285775, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12601.666931022304
0.1329043616717395, 257819.43726889603, 31368.759857285775, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12589.031078150625
0.1329043616717395, 132523.43323080803, 31368.759857285775, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12564.000689847555
0.1329043616717395, 63733.44629517706, 31368.759857285775, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12514.536156941813
0.1329043616717395, 28487.189197079075, 31368.759857285775, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12429.452492312625
0.1329043616717395, 11747.893928081878, 31368.759857285775, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12401.668752031772
0.1329043616717395, 11747.893928081878, 40020.912346519704, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12258.039763343751
0.12429311838960665, 11747.893928081878, 40020.912346519704, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12232.472871382775
0.12429311838960665, 12646.238886066505, 40020.912346519704, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12205.797003870408
0.12429311838960665, 13713.96012963633, 40020.912346519704, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12185.73617117665
0.12429311838960665, 14992.861662274241, 40020.912346519704, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12173.41951385754
0.12429311838960665, 14992.861662274241, 36282.16286548999, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12154.229893160104
0.11158193439012438, 14992.861662274241, 36282.16286548999, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12135.835174577258
0.11158193439012438, 16881.96718281722, 36282.16286548999, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12092.355716927123
0.11158193439012438, 19236.028921787947, 36282.16286548999, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12056.6507979402
0.11158193439012438, 22206.342199981, 36282.16286548999, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12029.068743686375
0.11158193439012438, 26006.074079207236, 36282.16286548999, 0.00011639192748438734, 0, 0, 0, 0, 1.0, 0.42063848177514956, 12009.530950170327
