W, K, Scale, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.21054689919636232, 1099.0577389101697, 684.0491015973427, 0.3867722409658124, 0, 0, 0, 0, 1.0, 0.0593710699301293, 17067.37730083175
1.5557428496178178, 1099.0577389101697, 684.0491015973427, 0.3867722409658124, 0, 0, 0, 0, 1.0, 0.0593710699301293, 16982.130742354846
1.5557428496178178, 1099.0577389101697, 5054.477186125877, 0.3867722409658124, 0, 0, 0, 0, 1.0, 0.0593710699301293, 16511.38904821343
1.5557428496178178, 1099.0577389101697, 37347.81547904924, 0.3867722409658124, 0, 0, 0, 0, 1.0, 0.0593710699301293, 15698.760688710847
1.5557428496178178, 8120.9992887711205, 37347.81547904924, 0.3867722409658124, 0, 0, 0, 0, 1.0, 0.0593710699301293, 14859.353239895183
1.5557428496178178, 13389.264266737559, 37347.81547904924, 0.3867722409658124, 0, 0, 0, 0, 1.0, 0.0593710699301293, 14792.454978436226
1.5557428496178178, 13389.264266737559, 37347.81547904924, 0.6703741538813298, 0, 0, 0, 0, 1.0, 0.0593710699301293, 14720.65737720778
1.5557428496178178, 24519.11976381851, 37347.81547904924, 0.6703741538813298, 0, 0, 0, 0, 1.0, 0.0593710699301293, 14473.067933836213
1.5557428496178178, 47701.04053089669, 37347.81547904924, 0.6703741538813298, 0, 0, 0, 0, 1.0, 0.0593710699301293, 14214.210514308877
1.5557428496178178, 99186.62848637963, 37347.81547904924, 0.6703741538813298, 0, 0, 0, 0, 1.0, 0.0593710699301293, 13933.933704330675
1.5557428496178178, 221906.9637268576, 37347.81547904924, 0.6703741538813298, 0, 0, 0, 0, 1.0, 0.0593710699301293, 13740.158650755038
3.77248391672377, 221906.9637268576, 37347.81547904924, 0.6703741538813298, 0, 0, 0, 0, 1.0, 0.0593710699301293, 13500.517003415544
3.77248391672377, 283113.4920474771, 37347.81547904924, 0.6703741538813298, 0, 0, 0, 0, 1.0, 0.0593710699301293, 13398.775848638918
3.77248391672377, 283113.4920474771, 37347.81547904924, 0.51280076319495, 0, 0, 0, 0, 1.0, 0.0593710699301293, 13278.596601319921
3.77248391672377, 304762.7833736713, 37347.81547904924, 0.51280076319495, 0, 0, 0, 0, 1.0, 0.0593710699301293, 13264.899702881023
