W, K, Scale, Min_effect, Max_effect, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.06176805674018695, 6371.847446359459, 1395.0543403296822, 0.592734697769181, 0.27472319446221477, 0, 0, 0, 1.0, 1.05888928534297, 9290.420492041201
0.06176805674018695, 6371.847446359459, 1395.0543403296822, 0.592734697769181, 0.03717974133421087, 0, 0, 0, 1.0, 1.05888928534297, 8643.153119144843
0.06176805674018695, 6371.847446359459, 1395.0543403296822, 0.08021791820676014, 0.03717974133421087, 0, 0, 0, 1.0, 1.05888928534297, 7423.0548642636595
0.06176805674018695, 6371.847446359459, 10308.134781752713, 0.08021791820676014, 0.03717974133421087, 0, 0, 0, 1.0, 1.05888928534297, 7401.642205448043
0.06176805674018695, 6371.847446359459, 10308.134781752713, 0.08021791820676014, 0.005031730824129424, 0, 0, 0, 1.0, 1.05888928534297, 7341.029493362102
0.04810501095805656, 6371.847446359459, 10308.134781752713, 0.08021791820676014, 0.005031730824129424, 0, 0, 0, 1.0, 1.05888928534297, 6955.995590307305
0.04810501095805656, 8388.73261870915, 10308.134781752713, 0.08021791820676014, 0.005031730824129424, 0, 0, 0, 1.0, 1.05888928534297, 6166.473560452932
0.04810501095805656, 8388.73261870915, 10308.134781752713, 0.10855390924145973, 0.005031730824129424, 0, 0, 0, 1.0, 1.05888928534297, 5754.502693086764
0.04810501095805656, 8388.73261870915, 14377.771500806914, 0.10855390924145973, 0.005031730824129424, 0, 0, 0, 1.0, 1.05888928534297, 5660.8165398749725
0.04810501095805656, 8388.73261870915, 20732.621302330892, 0.10855390924145973, 0.005031730824129424, 0, 0, 0, 1.0, 1.05888928534297, 5605.345371010666
0.04810501095805656, 8388.73261870915, 31010.810458294156, 0.10855390924145973, 0.005031730824129424, 0, 0, 0, 1.0, 1.05888928534297, 5572.324877943973
0.04810501095805656, 8388.73261870915, 48290.07814634834, 0.10855390924145973, 0.005031730824129424, 0, 0, 0, 1.0, 1.05888928534297, 5552.526150833764
0.04810501095805656, 8388.73261870915, 78602.64837107493, 0.10855390924145973, 0.005031730824129424, 0, 0, 0, 1.0, 1.05888928534297, 5540.6201142330565
0.04810501095805656, 8388.73261870915, 134330.4213375979, 0.10855390924145973, 0.005031730824129424, 0, 0, 0, 1.0, 1.05888928534297, 5533.502578611515
