W, K, Scale, Min_effect, Max_effect, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.015843484352092856, 6002.336912632875, 98.22675368606633, 0.002355480309804569, 0.0005917430667532611, 0, 0, 0, 1.0, 1.6062255338834703, 16038.237266228803
0.015843484352092856, 6002.336912632875, 98.22675368606633, 0.002355480309804569, 0.004372422716393111, 0, 0, 0, 1.0, 1.6062255338834703, 15884.513443724389
0.015843484352092856, 6002.336912632875, 98.22675368606633, 0.002355480309804569, 0.032308076739667436, 0, 0, 0, 1.0, 1.6062255338834703, 15137.48003716628
0.11706839468014404, 6002.336912632875, 98.22675368606633, 0.002355480309804569, 0.032308076739667436, 0, 0, 0, 1.0, 1.6062255338834703, 13480.788380420703
0.11706839468014404, 6002.336912632875, 725.8029934021872, 0.002355480309804569, 0.032308076739667436, 0, 0, 0, 1.0, 1.6062255338834703, 12288.025258323658
0.11706839468014404, 6002.336912632875, 725.8029934021872, 0.00031877959488566557, 0.032308076739667436, 0, 0, 0, 1.0, 1.6062255338834703, 12135.589749572793
0.11706839468014404, 6002.336912632875, 725.8029934021872, 4.3142126763904205e-05, 0.032308076739667436, 0, 0, 0, 1.0, 1.6062255338834703, 12114.135598799816
0.11706839468014404, 6002.336912632875, 1972.9370880063457, 4.3142126763904205e-05, 0.032308076739667436, 0, 0, 0, 1.0, 1.6062255338834703, 11402.118600204725
0.11706839468014404, 3463.047143583333, 1972.9370880063457, 4.3142126763904205e-05, 0.032308076739667436, 0, 0, 0, 1.0, 1.6062255338834703, 11348.797805724105
0.11706839468014404, 3463.047143583333, 1972.9370880063457, 4.3142126763904205e-05, 0.05916423689436707, 0, 0, 0, 1.0, 1.6062255338834703, 9965.014903442023
0.08393211639082045, 3463.047143583333, 1972.9370880063457, 4.3142126763904205e-05, 0.05916423689436707, 0, 0, 0, 1.0, 1.6062255338834703, 9553.657652842532
0.08393211639082045, 4993.683824784841, 1972.9370880063457, 4.3142126763904205e-05, 0.05916423689436707, 0, 0, 0, 1.0, 1.6062255338834703, 8312.814085675
0.06862758611936162, 4993.683824784841, 1972.9370880063457, 4.3142126763904205e-05, 0.05916423689436707, 0, 0, 0, 1.0, 1.6062255338834703, 8216.536878322659
0.06862758611936162, 4993.683824784841, 1972.9370880063457, 4.3142126763904205e-05, 0.0738297951042379, 0, 0, 0, 1.0, 1.6062255338834703, 7481.333762500548
0.06862758611936162, 6371.045063534107, 1972.9370880063457, 4.3142126763904205e-05, 0.0738297951042379, 0, 0, 0, 1.0, 1.6062255338834703, 6992.710798712157
0.06002254749983899, 6371.045063534107, 1972.9370880063457, 4.3142126763904205e-05, 0.0738297951042379, 0, 0, 0, 1.0, 1.6062255338834703, 6839.05519705108
0.06002254749983899, 6371.045063534107, 1972.9370880063457, 4.3142126763904205e-05, 0.08555283245162973, 0, 0, 0, 1.0, 1.6062255338834703, 6357.14669837342
0.06002254749983899, 6371.045063534107, 1972.9370880063457, 4.3142126763904205e-05, 0.10060913032788224, 0, 0, 0, 1.0, 1.6062255338834703, 6052.29296472689
0.06002254749983899, 6371.045063534107, 1972.9370880063457, 4.3142126763904205e-05, 0.12024878517086539, 0, 0, 0, 1.0, 1.6062255338834703, 5976.008526144748
0.054415247337062475, 6371.045063534107, 1972.9370880063457, 4.3142126763904205e-05, 0.12024878517086539, 0, 0, 0, 1.0, 1.6062255338834703, 5814.262661374881
0.054415247337062475, 7096.821386683625, 1972.9370880063457, 4.3142126763904205e-05, 0.12024878517086539, 0, 0, 0, 1.0, 1.6062255338834703, 5469.897653672087
0.054415247337062475, 7991.0232249908495, 1972.9370880063457, 4.3142126763904205e-05, 0.12024878517086539, 0, 0, 0, 1.0, 1.6062255338834703, 5343.360854663898
0.054415247337062475, 7991.0232249908495, 1972.9370880063457, 4.3142126763904205e-05, 0.13701656236549006, 0, 0, 0, 1.0, 1.6062255338834703, 5317.700872598181
0.054415247337062475, 7991.0232249908495, 2277.5863091825054, 4.3142126763904205e-05, 0.13701656236549006, 0, 0, 0, 1.0, 1.6062255338834703, 5302.514249285545
0.054415247337062475, 7991.0232249908495, 2277.5863091825054, 4.3142126763904205e-05, 0.14827637187305678, 0, 0, 0, 1.0, 1.6062255338834703, 5289.115073401
0.049887510881631375, 7991.0232249908495, 2277.5863091825054, 4.3142126763904205e-05, 0.14827637187305678, 0, 0, 0, 1.0, 1.6062255338834703, 5190.580134494516
0.049887510881631375, 8792.33125808085, 2277.5863091825054, 4.3142126763904205e-05, 0.14827637187305678, 0, 0, 0, 1.0, 1.6062255338834703, 4996.179297445035
0.049887510881631375, 8792.33125808085, 2277.5863091825054, 4.3142126763904205e-05, 0.16471144036502952, 0, 0, 0, 1.0, 1.6062255338834703, 4866.519353038875
0.049887510881631375, 8792.33125808085, 2277.5863091825054, 4.3142126763904205e-05, 0.1849016388863624, 0, 0, 0, 1.0, 1.6062255338834703, 4809.125304695973
0.04832614601315749, 8792.33125808085, 2277.5863091825054, 4.3142126763904205e-05, 0.1849016388863624, 0, 0, 0, 1.0, 1.6062255338834703, 4788.624281754911
0.04832614601315749, 9105.308886035325, 2277.5863091825054, 4.3142126763904205e-05, 0.1849016388863624, 0, 0, 0, 1.0, 1.6062255338834703, 4737.128417211765
0.04832614601315749, 9462.467231284525, 2277.5863091825054, 4.3142126763904205e-05, 0.1849016388863624, 0, 0, 0, 1.0, 1.6062255338834703, 4706.31288758407
0.04832614601315749, 9462.467231284525, 2277.5863091825054, 4.3142126763904205e-05, 0.1928952069131097, 0, 0, 0, 1.0, 1.6062255338834703, 4686.139738973859
0.04832614601315749, 9462.467231284525, 2277.5863091825054, 4.3142126763904205e-05, 0.20208783895241006, 0, 0, 0, 1.0, 1.6062255338834703, 4675.341773592319
