W, K, Max_effect, TransitionWidth, TransitionConc, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.2254860850524043, 17506.018401763547, 0.6349472906461889, 6.263877164515348, 0.0011311463046205623, 0, 0, 1, 1.0, 1.8296098974995492e-05, 94047.91577508504
0.03051622318648208, 17506.018401763547, 0.6349472906461889, 6.263877164515348, 0.0011311463046205623, 0, 0, 1, 1.0, 1.8296098974995492e-05, 9803.412695356621
0.03051622318648208, 129352.95203954313, 0.6349472906461889, 6.263877164515348, 0.0011311463046205623, 0, 0, 1, 1.0, 1.8296098974995492e-05, 8981.01756618958
0.03051622318648208, 955796.2191824701, 0.6349472906461889, 6.263877164515348, 0.0011311463046205623, 0, 0, 1, 1.0, 1.8296098974995492e-05, 8853.961827000165
0.03051622318648208, 955796.2191824701, 4.691661150448715, 6.263877164515348, 0.0011311463046205623, 0, 0, 1, 1.0, 1.8296098974995492e-05, 8722.727162743284
0.03051622318648208, 7062431.882685088, 4.691661150448715, 6.263877164515348, 0.0011311463046205623, 0, 0, 1, 1.0, 1.8296098974995492e-05, 8704.393180814644
0.03918360619275876, 7062431.882685088, 4.691661150448715, 6.263877164515348, 0.0011311463046205623, 0, 0, 1, 1.0, 1.8296098974995492e-05, 7037.534251693324
0.034149858753750616, 7062431.882685088, 4.691661150448715, 6.263877164515348, 0.0011311463046205623, 0, 0, 1, 1.0, 1.8296098974995492e-05, 5870.18684525317
0.03683260469117896, 7062431.882685088, 4.691661150448715, 6.263877164515348, 0.0011311463046205623, 0, 0, 1, 1.0, 1.8296098974995492e-05, 4768.605835349719
0.03645158757785143, 7062431.882685088, 4.691661150448715, 6.263877164515348, 0.0011311463046205623, 0, 0, 1, 1.0, 1.8296098974995492e-05, 4738.758219597158
