W, K, Max_effect, TransitionWidth, TransitionConc, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.08643104251030645, 17120.544358276056, 0.0004066541060995926, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 21650.310031181736
0.011697169618568036, 17120.544358276056, 0.0004066541060995926, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 16022.570894173274
0.011697169618568036, 17120.544358276056, 0.0030047900028303863, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 15985.177926905715
0.011697169618568036, 17120.544358276056, 0.022202561896419712, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 15740.974729550766
0.011697169618568036, 17120.544358276056, 0.16405597539262534, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 15296.46581470562
0.011697169618568036, 17120.544358276056, 1.212218805540895, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 15231.865061814033
0.011697169618568036, 126504.66270753244, 1.212218805540895, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 15205.857673626537
0.03179620361855671, 126504.66270753244, 1.212218805540895, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 7982.7517604359755
0.03179620361855671, 380041.00957677234, 1.212218805540895, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 7854.019962701177
0.03179620361855671, 1274461.6929549428, 1.212218805540895, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 7808.101199580478
0.03179620361855671, 1274461.6929549428, 4.588037643365954, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 7757.736077864913
0.03179620361855671, 5510326.558115231, 4.588037643365954, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 7742.40721539909
0.03888702508430516, 5510326.558115231, 4.588037643365954, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 6559.13370139243
0.034811162160710916, 5510326.558115231, 4.588037643365954, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 5399.831010821234
0.036996950727215726, 5510326.558115231, 4.588037643365954, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 4808.815258929594
0.036382529800433425, 5510326.558115231, 4.588037643365954, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 4743.002976063343
0.03655047110622827, 5510326.558115231, 4.588037643365954, 4.602813349510494, 0.00020630069331849796, 0, 0, 1, 1.0, 1.7799793629731712e-06, 4738.123078168008
