W, K, Max_effect, TransitionWidth, TransitionConc, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.012944119304053292, 18588.074277309373, 0.027507100330249293, 6.892056635457411, 0.03503395184667247, 0, 0, 1, 1.0, 3.2596864399114684e-06, 15626.697582757362
0.012944119304053292, 18588.074277309373, 0.20325150745912585, 6.892056635457411, 0.03503395184667247, 0, 0, 1, 1.0, 3.2596864399114684e-06, 15121.592521008793
0.012944119304053292, 18588.074277309373, 1.5018367908077024, 6.892056635457411, 0.03503395184667247, 0, 0, 1, 1.0, 3.2596864399114684e-06, 15066.71438299781
0.012944119304053292, 137348.32360612878, 1.5018367908077024, 6.892056635457411, 0.03503395184667247, 0, 0, 1, 1.0, 3.2596864399114684e-06, 15036.319849496664
0.035185764289614, 137348.32360612878, 1.5018367908077024, 6.892056635457411, 0.03503395184667247, 0, 0, 1, 1.0, 3.2596864399114684e-06, 5402.18714971727
0.035185764289614, 412617.1672235319, 1.5018367908077024, 6.892056635457411, 0.03503395184667247, 0, 0, 1, 1.0, 3.2596864399114684e-06, 5258.703801107981
0.035185764289614, 1383705.3376623688, 1.5018367908077024, 6.892056635457411, 0.03503395184667247, 0, 0, 1, 1.0, 3.2596864399114684e-06, 5210.618852668097
0.035185764289614, 1383705.3376623688, 5.684191417359763, 6.892056635457411, 0.03503395184667247, 0, 0, 1, 1.0, 3.2596864399114684e-06, 5180.893455040433
0.035185764289614, 5982657.864787087, 5.684191417359763, 6.892056635457411, 0.03503395184667247, 0, 0, 1, 1.0, 3.2596864399114684e-06, 5165.607782714616
0.03700192782673892, 5982657.864787087, 5.684191417359763, 6.892056635457411, 0.03503395184667247, 0, 0, 1, 1.0, 3.2596864399114684e-06, 4811.054835914507
0.03649333694235615, 5982657.864787087, 5.684191417359763, 6.892056635457411, 0.03503395184667247, 0, 0, 1, 1.0, 3.2596864399114684e-06, 4737.615969795366
