W, K, Max_effect, TransitionWidth, TransitionConc, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.12384623301766479, 1044.0926041660882, 0.04021295734651249, 0.23971031093725334, 0.01015357133522829, 0, 0, 1, 1.0, 0.00041903316930859885, 13982.945711613069
0.12384623301766479, 1044.0926041660882, 0.29713579773728627, 0.23971031093725334, 0.01015357133522829, 0, 0, 1, 1.0, 0.00041903316930859885, 13896.823759322577
0.12384623301766479, 1044.0926041660882, 0.29713579773728627, 0.23971031093725334, 0.01015357133522829, 0, 0, 1, 1.0, 5.670997265391471e-05, 13708.443612598016
0.12384623301766479, 2838.1379531331604, 0.29713579773728627, 0.23971031093725334, 0.01015357133522829, 0, 0, 1, 1.0, 5.670997265391471e-05, 12023.757345156455
0.12384623301766479, 2838.1379531331604, 0.29713579773728627, 0.07979263097528713, 0.01015357133522829, 0, 0, 1, 1.0, 5.670997265391471e-05, 10080.321991111176
0.12384623301766479, 2838.1379531331604, 0.29713579773728627, 0.02379394547538358, 0.01015357133522829, 0, 0, 1, 1.0, 5.670997265391471e-05, 10042.462999608755
0.12384623301766479, 2838.1379531331604, 0.29713579773728627, 0.02379394547538358, 0.03842950405297712, 0, 0, 1, 1.0, 5.670997265391471e-05, 9967.263821338669
0.08588556235112843, 2838.1379531331604, 0.29713579773728627, 0.02379394547538358, 0.03842950405297712, 0, 0, 1, 1.0, 5.670997265391471e-05, 9544.461341110202
0.08588556235112843, 4245.143768154797, 0.29713579773728627, 0.02379394547538358, 0.03842950405297712, 0, 0, 1, 1.0, 5.670997265391471e-05, 7789.79322767112
0.08588556235112843, 4245.143768154797, 0.19081397789582583, 0.02379394547538358, 0.03842950405297712, 0, 0, 1, 1.0, 5.670997265391471e-05, 7564.675298347454
0.08588556235112843, 4245.143768154797, 0.19081397789582583, 0.03872984267894652, 0.03842950405297712, 0, 0, 1, 1.0, 5.670997265391471e-05, 7526.199252813057
0.08588556235112843, 5549.59131486214, 0.19081397789582583, 0.03872984267894652, 0.03842950405297712, 0, 0, 1, 1.0, 5.670997265391471e-05, 7387.473382979694
0.06396092041974599, 5549.59131486214, 0.19081397789582583, 0.03872984267894652, 0.03842950405297712, 0, 0, 1, 1.0, 5.670997265391471e-05, 6231.0690450656975
0.06396092041974599, 7674.798933939085, 0.19081397789582583, 0.03872984267894652, 0.03842950405297712, 0, 0, 1, 1.0, 5.670997265391471e-05, 5169.579881815482
0.06396092041974599, 7674.798933939085, 0.27258175951157276, 0.03872984267894652, 0.03842950405297712, 0, 0, 1, 1.0, 5.670997265391471e-05, 5003.4439462643595
