W, K, Max_effect, TransitionWidth, TransitionConc, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.2998298946834451, 56251.28486409047, 0.0022646366979978765, 1.460923645707135, 0.04321046191601726, 0, 0, 1, 1.0, 5.373820135052649e-05, 30319.07527473842
0.0405775637197878, 56251.28486409047, 0.0022646366979978765, 1.460923645707135, 0.04321046191601726, 0, 0, 1, 1.0, 5.373820135052649e-05, 16826.009309703557
0.005491576079069182, 56251.28486409047, 0.0022646366979978765, 1.460923645707135, 0.04321046191601726, 0, 0, 1, 1.0, 5.373820135052649e-05, 16008.874683165906
0.005491576079069182, 56251.28486409047, 0.01673352760520338, 1.460923645707135, 0.04321046191601726, 0, 0, 1, 1.0, 5.373820135052649e-05, 15958.210684755713
0.005491576079069182, 56251.28486409047, 0.12364497420785242, 1.460923645707135, 0.04321046191601726, 0, 0, 1, 1.0, 5.373820135052649e-05, 15849.838187877545
0.04057756371978781, 56251.28486409047, 0.12364497420785242, 1.460923645707135, 0.04321046191601726, 0, 0, 1, 1.0, 5.373820135052649e-05, 6350.008347969407
0.04057756371978781, 56251.28486409047, 0.12364497420785242, 1.460923645707135, 0.3192845271581579, 0, 0, 1, 1.0, 5.373820135052649e-05, 6086.058532828206
0.04057756371978781, 56251.28486409047, 0.12364497420785242, 0.19771451537883994, 0.3192845271581579, 0, 0, 1, 1.0, 5.373820135052649e-05, 5157.579261706765
0.04057756371978781, 56251.28486409047, 0.12364497420785242, 0.026757749938784922, 0.3192845271581579, 0, 0, 1, 1.0, 5.373820135052649e-05, 4416.575340264638
0.04057756371978781, 56251.28486409047, 0.913619650772655, 0.026757749938784922, 0.3192845271581579, 0, 0, 1, 1.0, 5.373820135052649e-05, 3923.595918265413
0.04057756371978781, 56251.28486409047, 0.913619650772655, 0.0036212676667399138, 0.3192845271581579, 0, 0, 1, 1.0, 5.373820135052649e-05, 3639.151553981587
0.04057756371978781, 56251.28486409047, 0.913619650772655, 0.0004900852853538339, 0.3192845271581579, 0, 0, 1, 1.0, 5.373820135052649e-05, 3630.2911194013523
0.04057756371978781, 34118.12891830006, 0.913619650772655, 0.0004900852853538339, 0.3192845271581579, 0, 0, 1, 1.0, 5.373820135052649e-05, 3612.158300759857
0.04057756371978781, 34118.12891830006, 1.58353401688466, 0.0004900852853538339, 0.3192845271581579, 0, 0, 1, 1.0, 5.373820135052649e-05, 3602.393705719054
0.04057756371978781, 46169.937501238375, 1.58353401688466, 0.0004900852853538339, 0.3192845271581579, 0, 0, 1, 1.0, 5.373820135052649e-05, 3582.525849186766
0.04057756371978781, 46169.937501238375, 1.58353401688466, 0.0004900852853538339, 0.27034735709417557, 0, 0, 1, 1.0, 5.373820135052649e-05, 3569.2949085803907
0.04057756371978781, 55442.21919508705, 1.58353401688466, 0.0004900852853538339, 0.27034735709417557, 0, 0, 1, 1.0, 5.373820135052649e-05, 3544.15790122335
0.040833644055350615, 55442.21919508705, 1.58353401688466, 0.0004900852853538339, 0.27034735709417557, 0, 0, 1, 1.0, 5.373820135052649e-05, 3536.5262266557893
0.040833644055350615, 55442.21919508705, 1.58353401688466, 0.0004900852853538339, 0.26848296845948116, 0, 0, 1, 1.0, 5.373820135052649e-05, 3532.9470413102745
0.040833644055350615, 55442.21919508705, 1.58353401688466, 0.0004900852853538339, 0.266446987757583, 0, 0, 1, 1.0, 5.373820135052649e-05, 3529.358337607621
0.040833644055350615, 55442.21919508705, 1.58353401688466, 0.0004900852853538339, 0.266446987757583, 0, 0, 1, 1.0, 5.3290108874596316e-05, 3524.774891179823
0.040833644055350615, 55442.21919508705, 1.58353401688466, 0.0004900852853538339, 0.266446987757583, 0, 0, 1, 1.0, 5.280152147953349e-05, 3520.615641442608
