W, K, Max_effect, TransitionWidth, TransitionConc, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.0023734029310486632, 1568.8353039645704, 0.0018140053161107776, 11.09872828332063, 0.00043893949502527333, 0, 0, 1, 1.0, 0.00018358843104472123, 16093.95005600047
0.017537207402885006, 1568.8353039645704, 0.0018140053161107776, 11.09872828332063, 0.00043893949502527333, 0, 0, 1, 1.0, 0.00018358843104472123, 16015.780180939733
0.017537207402885006, 1568.8353039645704, 0.013403787044500964, 11.09872828332063, 0.00043893949502527333, 0, 0, 1, 1.0, 0.00018358843104472123, 15777.179193241649
0.1295834093184992, 1568.8353039645704, 0.013403787044500964, 11.09872828332063, 0.00043893949502527333, 0, 0, 1, 1.0, 0.00018358843104472123, 15061.687278292055
0.1295834093184992, 1568.8353039645704, 0.09904133440993748, 11.09872828332063, 0.00043893949502527333, 0, 0, 1, 1.0, 0.00018358843104472123, 12728.939839567543
0.1295834093184992, 1568.8353039645704, 0.09904133440993748, 1.5020495357894017, 0.00043893949502527333, 0, 0, 1, 1.0, 0.00018358843104472123, 12707.067682864783
0.1295834093184992, 1568.8353039645704, 0.09904133440993748, 0.20328029936148131, 0.00043893949502527333, 0, 0, 1, 1.0, 0.00018358843104472123, 12521.441231228508
0.1295834093184992, 1568.8353039645704, 0.09904133440993748, 0.027510996890509495, 0.00043893949502527333, 0, 0, 1, 1.0, 0.00018358843104472123, 12383.234640393443
0.1295834093184992, 1568.8353039645704, 0.09904133440993748, 0.027510996890509495, 0.0032433485527780356, 0, 0, 1, 1.0, 0.00018358843104472123, 12365.736735555096
0.1295834093184992, 1568.8353039645704, 0.09904133440993748, 0.0037232085562986738, 0.0032433485527780356, 0, 0, 1, 1.0, 0.00018358843104472123, 12324.527506205453
0.1295834093184992, 1568.8353039645704, 0.09904133440993748, 0.0005038814845156609, 0.0032433485527780356, 0, 0, 1, 1.0, 0.00018358843104472123, 12245.652149402236
0.1295834093184992, 4264.536498611914, 0.09904133440993748, 0.0005038814845156609, 0.0032433485527780356, 0, 0, 1, 1.0, 0.00018358843104472123, 11038.803378571427
0.1295834093184992, 4264.536498611914, 0.03296799631593979, 0.0005038814845156609, 0.0032433485527780356, 0, 0, 1, 1.0, 0.00018358843104472123, 9869.909900129187
0.1295834093184992, 4264.536498611914, 0.03296799631593979, 0.0005038814845156609, 0.010876519594608232, 0, 0, 1, 1.0, 0.00018358843104472123, 9819.181149835598
0.09290474874073178, 4264.536498611914, 0.03296799631593979, 0.0005038814845156609, 0.010876519594608232, 0, 0, 1, 1.0, 0.00018358843104472123, 9207.209333013476
0.09290474874073178, 4264.536498611914, 0.04753956360181821, 0.0005038814845156609, 0.010876519594608232, 0, 0, 1, 1.0, 0.00018358843104472123, 8254.278972678
0.09290474874073178, 4264.536498611914, 0.04753956360181821, 0.0005038814845156609, 0.007271617816814653, 0, 0, 1, 1.0, 0.00018358843104472123, 8228.245399025789
0.09290474874073178, 4264.536498611914, 0.07402867604710064, 0.0005038814845156609, 0.007271617816814653, 0, 0, 1, 1.0, 0.00018358843104472123, 8205.232997447507
0.09290474874073178, 4264.536498611914, 0.07402867604710064, 0.0005038814845156609, 0.007271617816814653, 0, 0, 1, 1.0, 0.00011278881647933758, 7915.969324836318
0.09290474874073178, 5574.943042481736, 0.07402867604710064, 0.0005038814845156609, 0.007271617816814653, 0, 0, 1, 1.0, 0.00011278881647933758, 7643.922781939593
0.06918826724948804, 5574.943042481736, 0.07402867604710064, 0.0005038814845156609, 0.007271617816814653, 0, 0, 1, 1.0, 0.00011278881647933758, 6919.993288769257
0.06918826724948804, 5574.943042481736, 0.10237784582184566, 0.0005038814845156609, 0.007271617816814653, 0, 0, 1, 1.0, 0.00011278881647933758, 6088.900156874638
