W, K, Max_effect, TransitionWidth, TransitionConc, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.0012094451846522008, 45366.399747100084, 0.043846502967105676, 4.506347402557758, 0.07907021057257435, 0, 0, 1, 1.0, 1.4881809059702187e-06, 16115.782541137303
0.008936658317976652, 45366.399747100084, 0.043846502967105676, 4.506347402557758, 0.07907021057257435, 0, 0, 1, 1.0, 1.4881809059702187e-06, 15713.128771633163
0.008936658317976652, 45366.399747100084, 0.32398427016587306, 4.506347402557758, 0.07907021057257435, 0, 0, 1, 1.0, 1.4881809059702187e-06, 15535.477227024
0.024292355912903307, 45366.399747100084, 0.32398427016587306, 4.506347402557758, 0.07907021057257435, 0, 0, 1, 1.0, 1.4881809059702187e-06, 12485.3200596121
0.024292355912903307, 45366.399747100084, 0.9733025367253979, 4.506347402557758, 0.07907021057257435, 0, 0, 1, 1.0, 1.4881809059702187e-06, 12322.305602385402
0.024292355912903307, 152135.5252933041, 0.9733025367253979, 4.506347402557758, 0.07907021057257435, 0, 0, 1, 1.0, 1.4881809059702187e-06, 12236.310174257787
0.024292355912903307, 575806.540657882, 0.9733025367253979, 4.506347402557758, 0.07907021057257435, 0, 0, 1, 1.0, 1.4881809059702187e-06, 12208.717909217341
0.024292355912903307, 575806.540657882, 4.208219710993303, 4.506347402557758, 0.07907021057257435, 0, 0, 1, 1.0, 1.4881809059702187e-06, 12182.267069608157
0.03633528215343287, 575806.540657882, 4.208219710993303, 4.506347402557758, 0.07907021057257435, 0, 0, 1, 1.0, 1.4881809059702187e-06, 4757.2262031817345
0.03658760015883177, 575806.540657882, 4.208219710993303, 4.506347402557758, 0.07907021057257435, 0, 0, 1, 1.0, 1.4881809059702187e-06, 4736.651168720992
