W, K, Max_effect, TransitionWidth, TransitionConc, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.007522914986484016, 31324.44767384352, 3.391379843730687, 34.38304725296866, 0.0365082482642697, 0, 0, 1, 1.0, 0.00041230488313927336, 15662.365325192328
0.020449403104801724, 31324.44767384352, 3.391379843730687, 34.38304725296866, 0.0365082482642697, 0, 0, 1, 1.0, 0.00041230488313927336, 13577.89920401477
0.020449403104801724, 94103.84142064859, 3.391379843730687, 34.38304725296866, 0.0365082482642697, 0, 0, 1, 1.0, 0.00041230488313927336, 13521.235961555769
0.020449403104801724, 315575.78795005224, 3.391379843730687, 34.38304725296866, 0.0365082482642697, 0, 0, 1, 1.0, 0.00041230488313927336, 13500.927741419591
0.03978355731082239, 315575.78795005224, 3.391379843730687, 34.38304725296866, 0.0365082482642697, 0, 0, 1, 1.0, 0.00041230488313927336, 7637.864762062249
0.03978355731082239, 151767.3670462771, 3.391379843730687, 34.38304725296866, 0.0365082482642697, 0, 0, 1, 1.0, 0.00041230488313927336, 7147.812410643694
0.03978355731082239, 67836.0570518373, 3.391379843730687, 34.38304725296866, 0.0365082482642697, 0, 0, 1, 1.0, 0.00041230488313927336, 6196.285516527426
0.03978355731082239, 27975.059147850512, 3.391379843730687, 34.38304725296866, 0.0365082482642697, 0, 0, 1, 1.0, 0.00041230488313927336, 4929.088126431884
0.03978355731082239, 27975.059147850512, 1.280023352781377, 34.38304725296866, 0.0365082482642697, 0, 0, 1, 1.0, 0.00041230488313927336, 4912.818774467005
0.03978355731082239, 27975.059147850512, 0.43827176942891904, 34.38304725296866, 0.0365082482642697, 0, 0, 1, 1.0, 0.00041230488313927336, 4848.488318580324
0.03978355731082239, 20833.65914957934, 0.43827176942891904, 34.38304725296866, 0.0365082482642697, 0, 0, 1, 1.0, 0.00041230488313927336, 4825.422048067564
0.03978355731082239, 20833.65914957934, 0.6061072821309585, 34.38304725296866, 0.0365082482642697, 0, 0, 1, 1.0, 0.00041230488313927336, 4797.25094608729
0.03978355731082239, 20833.65914957934, 0.8658369331110102, 34.38304725296866, 0.0365082482642697, 0, 0, 1, 1.0, 0.00041230488313927336, 4789.613552233021
