W, K, Max_effect, TransitionWidth, TransitionConc, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.0015868597776747444, 95508.94205518611, 0.3948725197935311, 0.3896358749753731, 0.0028570411693990454, 0, 0, 1, 1.0, 1.0514170800418023e-06, 16094.773320678136
0.011725395918375306, 95508.94205518611, 0.3948725197935311, 0.3896358749753731, 0.0028570411693990454, 0, 0, 1, 1.0, 1.0514170800418023e-06, 15440.162544787318
0.011725395918375306, 95508.94205518611, 2.917735200680505, 0.3896358749753731, 0.0028570411693990454, 0, 0, 1, 1.0, 1.0514170800418023e-06, 15211.724230457978
0.03187293065640745, 95508.94205518611, 2.917735200680505, 0.3896358749753731, 0.0028570411693990454, 0, 0, 1, 1.0, 1.0514170800418023e-06, 8144.941939202179
0.03187293065640745, 95508.94205518611, 8.765360956756902, 0.3896358749753731, 0.0028570411693990454, 0, 0, 1, 1.0, 1.0514170800418023e-06, 7962.812687837738
0.03187293065640745, 320287.7713632607, 8.765360956756902, 0.3896358749753731, 0.0028570411693990454, 0, 0, 1, 1.0, 1.0514170800418023e-06, 7781.040578267603
0.03187293065640745, 1212233.5877050986, 8.765360956756902, 0.3896358749753731, 0.0028570411693990454, 0, 0, 1, 1.0, 1.0514170800418023e-06, 7722.765437824385
0.03187293065640745, 1212233.5877050986, 37.89835468455424, 0.3896358749753731, 0.0028570411693990454, 0, 0, 1, 1.0, 1.0514170800418023e-06, 7696.286499990042
0.03187293065640745, 6067669.5258199405, 37.89835468455424, 0.3896358749753731, 0.0028570411693990454, 0, 0, 1, 1.0, 1.0514170800418023e-06, 7679.28615319046
0.03560477091296062, 6067669.5258199405, 37.89835468455424, 0.3896358749753731, 0.0028570411693990454, 0, 0, 1, 1.0, 1.0514170800418023e-06, 4951.237167440578
0.0367055638816864, 6067669.5258199405, 37.89835468455424, 0.3896358749753731, 0.0028570411693990454, 0, 0, 1, 1.0, 1.0514170800418023e-06, 4748.720741389939
0.03639949693886348, 6067669.5258199405, 37.89835468455424, 0.3896358749753731, 0.0028570411693990454, 0, 0, 1, 1.0, 1.0514170800418023e-06, 4741.061270396276
