W, K, empty_0, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.1449325084123151, 1471.6324659625782, 0, 0.0025545546118601434, 0, 0, 0, 0, 1.0, 1.9373021809520699, 16368.29003543799
0.1449325084123151, 1471.6324659625782, 0, 0.018875747334816614, 0, 0, 0, 0, 1.0, 1.9373021809520699, 15125.40275978262
1.0709144352173345, 1471.6324659625782, 0, 0.018875747334816614, 0, 0, 0, 0, 1.0, 1.9373021809520699, 15007.010453854393
7.913046838975519, 1471.6324659625782, 0, 0.018875747334816614, 0, 0, 0, 0, 1.0, 1.9373021809520699, 14819.621982167273
7.913046838975519, 1471.6324659625782, 0, 0.051309600978816254, 0, 0, 0, 0, 1.0, 1.9373021809520699, 14673.450709321798
23.77210645954698, 1471.6324659625782, 0, 0.051309600978816254, 0, 0, 0, 0, 1.0, 1.9373021809520699, 14598.741231576412
23.77210645954698, 1991.468498785159, 0, 0.051309600978816254, 0, 0, 0, 0, 1.0, 1.9373021809520699, 13887.617103821569
23.77210645954698, 2164.219537459601, 0, 0.051309600978816254, 0, 0, 0, 0, 1.0, 1.9373021809520699, 13731.475942710194
23.77210645954698, 2265.5395232523024, 0, 0.051309600978816254, 0, 0, 0, 0, 1.0, 1.9373021809520699, 13649.022925171648
23.77210645954698, 2294.22487199571, 0, 0.051309600978816254, 0, 0, 0, 0, 1.0, 1.9373021809520699, 13623.874896339123
