W, K, empty_0, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.1614645970038296, 8355.028308794352, 0, 0.6202051847861846, 0, 0, 0, 0, 1.0, 0.19588664208542833, 17067.40257120227
0.1614645970038296, 8355.028308794352, 0, 0.08393564434785401, 0, 0, 0, 0, 1.0, 0.19588664208542833, 12246.707916078984
0.1614645970038296, 13775.112890010967, 0, 0.08393564434785401, 0, 0, 0, 0, 1.0, 0.19588664208542833, 11610.933645410825
0.1614645970038296, 13775.112890010967, 0, 0.09630790151659283, 0, 0, 0, 0, 1.0, 0.19588664208542833, 11417.590292098745
0.1614645970038296, 16024.415859026049, 0, 0.09630790151659283, 0, 0, 0, 0, 1.0, 0.19588664208542833, 11118.297504961523
0.1614645970038296, 18925.089912207048, 0, 0.09630790151659283, 0, 0, 0, 0, 1.0, 0.19588664208542833, 10901.424868885248
0.1614645970038296, 22725.804711586858, 0, 0.09630790151659283, 0, 0, 0, 0, 1.0, 0.19588664208542833, 10870.404098926005
0.1614645970038296, 20549.65546868317, 0, 0.09630790151659283, 0, 0, 0, 0, 1.0, 0.19588664208542833, 10855.47739616065
0.1614645970038296, 20549.65546868317, 0, 0.09901100515299983, 0, 0, 0, 0, 1.0, 0.19588664208542833, 10802.334746266042
0.1614645970038296, 21184.989320569563, 0, 0.09901100515299983, 0, 0, 0, 0, 1.0, 0.19588664208542833, 10774.382365758627
0.1614645970038296, 21906.56700536763, 0, 0.09901100515299983, 0, 0, 0, 0, 1.0, 0.19588664208542833, 10750.294331478071
0.1614645970038296, 22728.721472065008, 0, 0.09901100515299983, 0, 0, 0, 0, 1.0, 0.19588664208542833, 10732.447879172089
0.1614645970038296, 22728.721472065008, 0, 0.10103779149639727, 0, 0, 0, 0, 1.0, 0.19588664208542833, 10716.58104300876
0.1614645970038296, 23241.032578134884, 0, 0.10103779149639727, 0, 0, 0, 0, 1.0, 0.19588664208542833, 10697.488855292897
0.1614645970038296, 23817.922268105467, 0, 0.10103779149639727, 0, 0, 0, 0, 1.0, 0.19588664208542833, 10679.941466503451
0.1614645970038296, 24469.05364522494, 0, 0.10103779149639727, 0, 0, 0, 0, 1.0, 0.19588664208542833, 10665.028756696647
0.1614645970038296, 25205.8764142409, 0, 0.10103779149639727, 0, 0, 0, 0, 1.0, 0.19588664208542833, 10654.217643631488
