W, K, empty_0, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.020493864781876776, 4290.012296629495, 0, 0.015544130038168303, 0, 0, 0, 0, 1.0, 0.2866004929885671, 16382.72474983729
0.15143031655718664, 4290.012296629495, 0, 0.015544130038168303, 0, 0, 0, 0, 1.0, 0.2866004929885671, 15126.233820921785
0.15143031655718664, 4290.012296629495, 0, 0.0422533262219573, 0, 0, 0, 0, 1.0, 0.2866004929885671, 13356.893681139918
0.15143031655718664, 5647.932784072023, 0, 0.0422533262219573, 0, 0, 0, 0, 1.0, 0.2866004929885671, 13181.665763052075
0.15143031655718664, 5647.932784072023, 0, 0.05717879299766728, 0, 0, 0, 0, 1.0, 0.2866004929885671, 12859.384526497055
0.15143031655718664, 7877.7284873157605, 0, 0.05717879299766728, 0, 0, 0, 0, 1.0, 0.2866004929885671, 12588.905193542887
0.15143031655718664, 7877.7284873157605, 0, 0.08245132158891759, 0, 0, 0, 0, 1.0, 0.2866004929885671, 12539.189278042886
0.15143031655718664, 11783.10940038191, 0, 0.08245132158891759, 0, 0, 0, 0, 1.0, 0.2866004929885671, 11598.304930622373
0.15143031655718664, 18348.674715117853, 0, 0.08245132158891759, 0, 0, 0, 0, 1.0, 0.2866004929885671, 11216.719973090747
0.15143031655718664, 18348.674715117853, 0, 0.093130608147192, 0, 0, 0, 0, 1.0, 0.2866004929885671, 11133.282927616723
0.15143031655718664, 20979.203759908418, 0, 0.093130608147192, 0, 0, 0, 0, 1.0, 0.2866004929885671, 10920.586846329388
0.15143031655718664, 24310.37905097776, 0, 0.093130608147192, 0, 0, 0, 0, 1.0, 0.2866004929885671, 10775.416703573643
0.15143031655718664, 28588.72142711212, 0, 0.093130608147192, 0, 0, 0, 0, 1.0, 0.2866004929885671, 10759.406944741591
0.15143031655718664, 26150.083595797274, 0, 0.093130608147192, 0, 0, 0, 0, 1.0, 0.2866004929885671, 10747.203210647936
