W, K, Conc_treshold, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.012974249835133723, 1021.2806452140459, 617.876968726079, 0.005026132222122145, 0, 0, 0, 0, 1.0, 0.057772284799870774, 16194.297608392626
0.09586745987334482, 1021.2806452140459, 617.876968726079, 0.005026132222122145, 0, 0, 0, 0, 1.0, 0.057772284799870774, 15946.728878469316
0.09586745987334482, 1021.2806452140459, 617.876968726079, 0.0371383729499035, 0, 0, 0, 0, 1.0, 0.057772284799870774, 15880.950564680545
0.09586745987334482, 7546.299980238676, 617.876968726079, 0.0371383729499035, 0, 0, 0, 0, 1.0, 0.057772284799870774, 13096.28295859787
0.09586745987334482, 7546.299980238676, 4565.527584154217, 0.0371383729499035, 0, 0, 0, 0, 1.0, 0.057772284799870774, 12846.97620997405
0.09586745987334482, 7546.299980238676, 4565.527584154217, 0.0371383729499035, 0, 0, 0, 0, 1.0, 0.15704135196004942, 12807.352151929272
0.09586745987334482, 13079.64721448135, 4565.527584154217, 0.0371383729499035, 0, 0, 0, 0, 1.0, 0.15704135196004942, 12665.111355395826
0.09586745987334482, 13079.64721448135, 4565.527584154217, 0.050257045516790326, 0, 0, 0, 0, 1.0, 0.15704135196004942, 12154.313625118797
0.09586745987334482, 18243.473037806256, 4565.527584154217, 0.050257045516790326, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11895.565347406726
0.09586745987334482, 18243.473037806256, 5003.012989902231, 0.050257045516790326, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11878.447657662715
0.09586745987334482, 18243.473037806256, 5003.012989902231, 0.05285113478539161, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11856.571491748422
0.10132446499948448, 18243.473037806256, 5003.012989902231, 0.05285113478539161, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11749.166341523232
0.10132446499948448, 18243.473037806256, 5003.012989902231, 0.05616965100175324, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11676.689129686081
0.10132446499948448, 19507.412559760658, 5003.012989902231, 0.05616965100175324, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11647.000800492962
0.10132446499948448, 20999.117015356493, 5003.012989902231, 0.05616965100175324, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11634.568463164298
0.10132446499948448, 20999.117015356493, 5003.012989902231, 0.05849280874315671, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11602.147341530343
0.10594370212447278, 20999.117015356493, 5003.012989902231, 0.05849280874315671, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11579.431938275953
0.10594370212447278, 20999.117015356493, 5003.012989902231, 0.06143266903327612, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11492.340503781883
0.10594370212447278, 22162.95336685854, 5003.012989902231, 0.06143266903327612, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11479.686733502254
0.10594370212447278, 22162.95336685854, 5003.012989902231, 0.0632825562402533, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11463.744393853163
0.10945818370113587, 22162.95336685854, 5003.012989902231, 0.0632825562402533, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11449.418154109333
0.10945818370113587, 22162.95336685854, 5003.012989902231, 0.06559555567544588, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11399.507526038624
0.10945818370113587, 23055.63427758194, 5003.012989902231, 0.06559555567544588, 0, 0, 0, 0, 1.0, 0.15704135196004942, 11387.498591539366
