W, K, Conc_level, Scale, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.18448237526738095, 9903.455551059762, 0.0001538921326338952, 1.9366254732476513, 0, 0, 0, 1, 1.0, 0.0001573821191064237, 39887.81307721154
0.18448237526738095, 1340.2869620238773, 0.0001538921326338952, 1.9366254732476513, 0, 0, 0, 1, 1.0, 0.0001573821191064237, 12988.893435572818
0.06786727311934442, 1340.2869620238773, 0.0001538921326338952, 1.9366254732476513, 0, 0, 0, 1, 1.0, 0.0001573821191064237, 12948.730146253733
0.06786727311934442, 4026.444553650516, 0.0001538921326338952, 1.9366254732476513, 0, 0, 0, 1, 1.0, 0.0001573821191064237, 7423.663267541629
0.06786727311934442, 4026.444553650516, 0.0001538921326338952, 0.5774964473970676, 0, 0, 0, 1, 1.0, 0.0001573821191064237, 7259.844893843229
0.06786727311934442, 7833.298939732409, 0.0001538921326338952, 0.5774964473970676, 0, 0, 0, 1, 1.0, 0.0001573821191064237, 7049.458722740314
0.06786727311934442, 7833.298939732409, 0.0001538921326338952, 0.27773079762983544, 0, 0, 0, 1, 1.0, 0.0001573821191064237, 5743.013461880656
0.06786727311934442, 7833.298939732409, 6.878577188466755e-05, 0.27773079762983544, 0, 0, 0, 1, 1.0, 0.0001573821191064237, 5332.054362756779
0.06786727311934442, 6277.291620278655, 6.878577188466755e-05, 0.27773079762983544, 0, 0, 0, 1, 1.0, 0.0001573821191064237, 5305.112277022811
0.06786727311934442, 6277.291620278655, 6.878577188466755e-05, 0.35433469344791596, 0, 0, 0, 1, 1.0, 0.0001573821191064237, 5150.74783055843
0.06786727311934442, 6277.291620278655, 6.878577188466755e-05, 0.4051333324321112, 0, 0, 0, 1, 1.0, 0.0001573821191064237, 5131.257003756904
0.06786727311934442, 6757.307298952493, 6.878577188466755e-05, 0.4051333324321112, 0, 0, 0, 1, 1.0, 0.0001573821191064237, 5101.015894667348
0.06258336325175747, 6757.307298952493, 6.878577188466755e-05, 0.4051333324321112, 0, 0, 0, 1, 1.0, 0.0001573821191064237, 4958.211868929735
0.06258336325175747, 6757.307298952493, 6.878577188466755e-05, 0.4051333324321112, 0, 0, 0, 1, 1.0, 0.00017205885955428623, 4637.668571765065
0.06258336325175747, 7453.624088300982, 6.878577188466755e-05, 0.4051333324321112, 0, 0, 0, 1, 1.0, 0.00017205885955428623, 4554.3813049079545
0.06258336325175747, 7453.624088300982, 6.17512021972959e-05, 0.4051333324321112, 0, 0, 0, 1, 1.0, 0.00017205885955428623, 4532.110841062024
0.06258336325175747, 7453.624088300982, 5.484119368301502e-05, 0.4051333324321112, 0, 0, 0, 1, 1.0, 0.00017205885955428623, 4526.580480370199
0.060573937645404814, 7453.624088300982, 5.484119368301502e-05, 0.4051333324321112, 0, 0, 0, 1, 1.0, 0.00017205885955428623, 4469.023202821865
