W, K, Conc_level, Scale, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.0012275949332066806, 65996.73439101229, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0007985525136828535, 16112.328635368196
0.009070767828227187, 65996.73439101229, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0007985525136828535, 15508.149268540781
0.02465690335764088, 65996.73439101229, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0007985525136828535, 12110.896190070207
0.02465690335764088, 198265.1471488962, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0007985525136828535, 12048.859399244762
0.02465690335764088, 664879.1280991974, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0007985525136828535, 12026.727890174538
0.0343914131799275, 664879.1280991974, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0007985525136828535, 5726.695208500172
0.0343914131799275, 958749.9129424181, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0007985525136828535, 5711.812212642682
0.0343914131799275, 1434049.8190559596, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0007985525136828535, 5700.663300884926
0.0343914131799275, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0007985525136828535, 5692.622744329894
0.03655084575984494, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0007985525136828535, 4692.297420215673
0.03655084575984494, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0007468120750517564, 4686.292057207899
0.03655084575984494, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0006937611349082828, 4678.515991121415
0.03655084575984494, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0006397473055911103, 4669.062225521429
0.03655084575984494, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0005851764152533323, 4658.2542045362225
0.03655084575984494, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0005305092952262827, 4645.995877421565
0.03655084575984494, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0004762552757566029, 4630.300496961831
0.03655084575984494, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0004229619325770684, 4604.136096439168
0.03655084575984494, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0003712008073173208, 4556.642766342262
0.03655084575984494, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0003215491052530537, 4490.187858221845
0.03655084575984494, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0002745677584244075, 4417.540942055745
0.03655084575984494, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.00023077671873602062, 4335.7670406483485
0.03655084575984494, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.00019062887973582431, 4276.87866541691
0.037524108600078675, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.00019062887973582431, 4204.450853589487
0.037524108600078675, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.00018519721300362793, 4186.1774388176045
0.037524108600078675, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.00017940096426295147, 4168.191432234464
0.037524108600078675, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.00017323439825727997, 4150.515956152115
0.037524108600078675, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.00016669571130497528, 4132.664999894353
0.037524108600078675, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.0001597878491065974, 4113.456640520815
0.037524108600078675, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.00015251937165242408, 4091.304545297967
0.037524108600078675, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.00014490533981872383, 4065.5667343199266
0.037524108600078675, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.00013696818794823993, 4039.182001574161
0.037524108600078675, 2233104.417606321, 0.0022023873986098856, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.00012873853501946432, 4021.751682003123
0.037524108600078675, 2233104.417606321, 0.0020572707496322074, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.00012873853501946432, 4016.0887094256827
0.037877446657316065, 2233104.417606321, 0.0020572707496322074, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.00012873853501946432, 4010.9522716886872
0.0376827009840256, 2233104.417606321, 0.0020572707496322074, 1.5578054213671784, 0, 0, 0, 1, 1.0, 0.00012873853501946432, 4004.0285331503896
