W, K, Conc_level, Scale, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.13822724343407627, 3078.9766173399903, 1.174618055288062, 0.09196334475105396, 0, 0, 0, 1, 1.0, 9.604775961872659e-05, 13441.870300496668
0.13822724343407627, 3078.9766173399903, 0.15896726720724907, 0.09196334475105396, 0, 0, 0, 1, 1.0, 9.604775961872659e-05, 12431.206189005012
0.13822724343407627, 3078.9766173399903, 0.021513880132843347, 0.09196334475105396, 0, 0, 0, 1, 1.0, 9.604775961872659e-05, 10283.319753940481
0.13822724343407627, 3078.9766173399903, 0.002911587061296889, 0.09196334475105396, 0, 0, 0, 1, 1.0, 9.604775961872659e-05, 9753.11626298132
0.13822724343407627, 3953.4842340517935, 0.002911587061296889, 0.09196334475105396, 0, 0, 0, 1, 1.0, 9.604775961872659e-05, 9323.796406068186
0.1049935607827559, 3953.4842340517935, 0.002911587061296889, 0.09196334475105396, 0, 0, 0, 1, 1.0, 9.604775961872659e-05, 8376.525110537537
0.1049935607827559, 5350.003818655987, 0.002911587061296889, 0.09196334475105396, 0, 0, 0, 1, 1.0, 9.604775961872659e-05, 8125.217128473983
0.07527507136304491, 5350.003818655987, 0.002911587061296889, 0.09196334475105396, 0, 0, 0, 1, 1.0, 9.604775961872659e-05, 7501.78134130063
0.07527507136304491, 5350.003818655987, 0.002911587061296889, 0.09196334475105396, 0, 0, 0, 1, 1.0, 0.00013850003298498728, 6308.103335010791
0.07527507136304491, 6543.099773577539, 0.002911587061296889, 0.09196334475105396, 0, 0, 0, 1, 1.0, 0.00013850003298498728, 6272.625913835118
0.060322423326188195, 6543.099773577539, 0.002911587061296889, 0.09196334475105396, 0, 0, 0, 1, 1.0, 0.00013850003298498728, 5862.798730508752
0.060322423326188195, 6543.099773577539, 0.002911587061296889, 0.11732873649194878, 0, 0, 0, 1, 1.0, 0.00013850003298498728, 5186.910699618789
0.060322423326188195, 6543.099773577539, 0.002911587061296889, 0.153381504274115, 0, 0, 0, 1, 1.0, 0.00013850003298498728, 4875.269146577987
0.060322423326188195, 7582.0435076765325, 0.002911587061296889, 0.153381504274115, 0, 0, 0, 1, 1.0, 0.00013850003298498728, 4688.9843712526
0.060322423326188195, 7582.0435076765325, 0.00247586396196522, 0.153381504274115, 0, 0, 0, 1, 1.0, 0.00013850003298498728, 4632.558269527204
0.060322423326188195, 7582.0435076765325, 0.002071493027306008, 0.153381504274115, 0, 0, 0, 1, 1.0, 0.00013850003298498728, 4600.25801010982
0.057435693842818776, 7582.0435076765325, 0.002071493027306008, 0.153381504274115, 0, 0, 0, 1, 1.0, 0.00013850003298498728, 4543.9032389359345
0.057435693842818776, 8002.263931537732, 0.002071493027306008, 0.153381504274115, 0, 0, 0, 1, 1.0, 0.00013850003298498728, 4439.814716078398
0.057435693842818776, 8002.263931537732, 0.002071493027306008, 0.153381504274115, 0, 0, 0, 1, 1.0, 0.00014696676536770793, 4360.055961807856
0.057435693842818776, 8002.263931537732, 0.002071493027306008, 0.16372657525984705, 0, 0, 0, 1, 1.0, 0.00014696676536770793, 4331.680052930694
0.057435693842818776, 8002.263931537732, 0.0019279806572777844, 0.16372657525984705, 0, 0, 0, 1, 1.0, 0.00014696676536770793, 4325.040369712733
0.057435693842818776, 8002.263931537732, 0.0019279806572777844, 0.17718137238017306, 0, 0, 0, 1, 1.0, 0.00014696676536770793, 4312.488606752097
0.057435693842818776, 8002.263931537732, 0.0017675589237652913, 0.17718137238017306, 0, 0, 0, 1, 1.0, 0.00014696676536770793, 4295.753236728432
0.057435693842818776, 8002.263931537732, 0.0016064686369006674, 0.17718137238017306, 0, 0, 0, 1, 1.0, 0.00014696676536770793, 4286.143688478361
0.057435693842818776, 8002.263931537732, 0.0016064686369006674, 0.19682029363097692, 0, 0, 0, 1, 1.0, 0.00014696676536770793, 4280.689739170609
0.057435693842818776, 8002.263931537732, 0.0014310514751455273, 0.19682029363097692, 0, 0, 0, 1, 1.0, 0.00014696676536770793, 4254.43478844529
0.057435693842818776, 8002.263931537732, 0.0012601335097396234, 0.19682029363097692, 0, 0, 0, 1, 1.0, 0.00014696676536770793, 4242.259791845888
0.057435693842818776, 8002.263931537732, 0.0012601335097396234, 0.21108197921404587, 0, 0, 0, 1, 1.0, 0.00014696676536770793, 4232.467748213948
0.057435693842818776, 8002.263931537732, 0.0011668019601318899, 0.21108197921404587, 0, 0, 0, 1, 1.0, 0.00014696676536770793, 4221.782072775041
0.05505556147331509, 8002.263931537732, 0.0011668019601318899, 0.21108197921404587, 0, 0, 0, 1, 1.0, 0.00014696676536770793, 4216.967421722949
0.05505556147331509, 8383.620570622743, 0.0011668019601318899, 0.21108197921404587, 0, 0, 0, 1, 1.0, 0.00014696676536770793, 4113.57669243727
0.05505556147331509, 8383.620570622743, 0.0011668019601318899, 0.21108197921404587, 0, 0, 0, 1, 1.0, 0.0001546891145330704, 4047.9249791643942
0.05505556147331509, 8869.441918560058, 0.0011668019601318899, 0.21108197921404587, 0, 0, 0, 1, 1.0, 0.0001546891145330704, 4022.5669762440875
0.05505556147331509, 8869.441918560058, 0.0010966953513467225, 0.21108197921404587, 0, 0, 0, 1, 1.0, 0.0001546891145330704, 4017.364829021605
0.05505556147331509, 8869.441918560058, 0.0010966953513467225, 0.22597137065102346, 0, 0, 0, 1, 1.0, 0.0001546891145330704, 4010.4830924501775
0.05505556147331509, 8869.441918560058, 0.0010174744542550435, 0.22597137065102346, 0, 0, 0, 1, 1.0, 0.0001546891145330704, 3998.865529240637
0.05505556147331509, 8869.441918560058, 0.0009369248911868443, 0.22597137065102346, 0, 0, 0, 1, 1.0, 0.0001546891145330704, 3993.586820353142
0.05505556147331509, 8869.441918560058, 0.0009369248911868443, 0.2474309546963488, 0, 0, 0, 1, 1.0, 0.0001546891145330704, 3986.215990362618
0.05505556147331509, 8869.441918560058, 0.0008479380126320594, 0.2474309546963488, 0, 0, 0, 1, 1.0, 0.0001546891145330704, 3971.036713509024
