W, K, Conc_level, Scale, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.42227570957564436, 1427.6054142984842, 0.08181508852300172, 0.059197000675709675, 0, 0, 0, 1, 1.0, 6.851412846821649e-06, 14991.8200231787
0.42227570957564436, 1427.6054142984842, 0.08181508852300172, 0.059197000675709675, 0, 0, 0, 1, 1.0, 5.062547388209931e-05, 13321.368580472243
3.120218907270183, 1427.6054142984842, 0.08181508852300172, 0.059197000675709675, 0, 0, 0, 1, 1.0, 5.062547388209931e-05, 13237.078105943505
23.055472546763475, 1427.6054142984842, 0.08181508852300172, 0.059197000675709675, 0, 0, 0, 1, 1.0, 5.062547388209931e-05, 13149.277666640866
23.055472546763475, 1427.6054142984842, 0.6045362788354369, 0.059197000675709675, 0, 0, 0, 1, 1.0, 5.062547388209931e-05, 13110.462328523865
23.055472546763475, 1427.6054142984842, 0.6045362788354369, 0.059197000675709675, 0, 0, 0, 1, 1.0, 6.851412846821649e-06, 13023.203898756577
23.055472546763475, 1833.081636960287, 0.6045362788354369, 0.059197000675709675, 0, 0, 0, 1, 1.0, 6.851412846821649e-06, 12457.742633094462
23.055472546763475, 2103.280997434312, 0.6045362788354369, 0.059197000675709675, 0, 0, 0, 1, 1.0, 6.851412846821649e-06, 11866.980495823185
23.055472546763475, 2103.280997434312, 0.5196791920733037, 0.059197000675709675, 0, 0, 0, 1, 1.0, 6.851412846821649e-06, 11850.482248767334
23.055472546763475, 2285.7312732747996, 0.5196791920733037, 0.059197000675709675, 0, 0, 0, 1, 1.0, 6.851412846821649e-06, 11696.519638124037
23.055472546763475, 2285.7312732747996, 0.47423616350994346, 0.059197000675709675, 0, 0, 0, 1, 1.0, 6.851412846821649e-06, 11682.812813500237
23.055472546763475, 2314.672281822501, 0.47423616350994346, 0.059197000675709675, 0, 0, 0, 1, 1.0, 6.851412846821649e-06, 11652.150483308204
23.055472546763475, 2322.695105073469, 0.47423616350994346, 0.059197000675709675, 0, 0, 0, 1, 1.0, 6.851412846821649e-06, 11635.192998950946
