W, K, Conc_level, Scale, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.10285701300592198, 16799.26232172695, 0.46584351983138117, 0.07405007570504847, 0, 0, 0, 1, 1.0, 3.438050498387012e-05, 41260.29926726133
0.10285701300592198, 2273.532924477073, 0.46584351983138117, 0.07405007570504847, 0, 0, 0, 1, 1.0, 3.438050498387012e-05, 11162.397392496656
0.10285701300592198, 3748.422092222418, 0.46584351983138117, 0.07405007570504847, 0, 0, 0, 1, 1.0, 3.438050498387012e-05, 10443.865370305168
0.05934333415006994, 3748.422092222418, 0.46584351983138117, 0.07405007570504847, 0, 0, 0, 1, 1.0, 3.438050498387012e-05, 8594.659393847503
0.05934333415006994, 6864.306236218536, 0.46584351983138117, 0.07405007570504847, 0, 0, 0, 1, 1.0, 3.438050498387012e-05, 6491.4820354984095
0.05934333415006994, 6864.306236218536, 0.46584351983138117, 0.07405007570504847, 0, 0, 0, 1, 1.0, 6.688600070090279e-05, 6465.845313253271
0.05934333415006994, 6864.306236218536, 0.22403443850885324, 0.07405007570504847, 0, 0, 0, 1, 1.0, 6.688600070090279e-05, 6193.936405105611
0.05934333415006994, 6864.306236218536, 0.1001375542584779, 0.07405007570504847, 0, 0, 0, 1, 1.0, 6.688600070090279e-05, 6146.729233436636
0.05934333415006994, 6864.306236218536, 0.1001375542584779, 0.07405007570504847, 0, 0, 0, 1, 1.0, 0.00016219027582875718, 6101.1671515691105
0.05934333415006994, 6864.306236218536, 0.03779535582786896, 0.07405007570504847, 0, 0, 0, 1, 1.0, 0.00016219027582875718, 5641.887862427245
0.05934333415006994, 6864.306236218536, 0.012940886929040982, 0.07405007570504847, 0, 0, 0, 1, 1.0, 0.00016219027582875718, 5413.534358256219
0.05934333415006994, 6864.306236218536, 0.012940886929040982, 0.09943309683999349, 0, 0, 0, 1, 1.0, 0.00016219027582875718, 5222.032851139458
0.05934333415006994, 6864.306236218536, 0.00935746126070289, 0.09943309683999349, 0, 0, 0, 1, 1.0, 0.00016219027582875718, 5085.7370648534015
0.05934333415006994, 6864.306236218536, 0.0065504544741373325, 0.09943309683999349, 0, 0, 0, 1, 1.0, 0.00016219027582875718, 4991.081015706281
