W, K, Conc_level, Scale, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.001458257127710205, 5555.179453500601, 0.6864316133712177, 0.15670477389700757, 0, 0, 0, 1, 1.0, 1.2385816673617015e-06, 16104.317150290946
0.010775143723316182, 5555.179453500601, 0.6864316133712177, 0.15670477389700757, 0, 0, 0, 1, 1.0, 1.2385816673617015e-06, 15448.369965516045
0.07961814144562375, 5555.179453500601, 0.6864316133712177, 0.15670477389700757, 0, 0, 0, 1, 1.0, 1.2385816673617015e-06, 10350.352437888643
0.07961814144562375, 5555.179453500601, 0.6864316133712177, 0.15670477389700757, 0, 0, 0, 1, 1.0, 1.6762380076407188e-07, 10237.529952980449
0.07961814144562375, 5555.179453500601, 0.6864316133712177, 0.15670477389700757, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 10222.040693501944
0.07961814144562375, 5555.179453500601, 0.25252407832941515, 0.15670477389700757, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 9179.684110013319
0.060475720745078294, 5555.179453500601, 0.25252407832941515, 0.15670477389700757, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 8431.23485732513
0.060475720745078294, 5555.179453500601, 0.25252407832941515, 0.21205880411249167, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 7435.195879154084
0.060475720745078294, 5555.179453500601, 0.25252407832941515, 0.2957793136020057, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 7118.508992070993
0.060475720745078294, 6670.822912003362, 0.25252407832941515, 0.2957793136020057, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 6952.1262593322635
0.049448326957918086, 6670.822912003362, 0.25252407832941515, 0.2957793136020057, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 6594.4519876718105
0.049448326957918086, 8324.378283610626, 0.25252407832941515, 0.2957793136020057, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5960.740227126874
0.049448326957918086, 8324.378283610626, 0.25252407832941515, 0.37736136326187164, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5653.477858569075
0.049448326957918086, 8324.378283610626, 0.33011966341475096, 0.37736136326187164, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5607.572447716656
0.049448326957918086, 8960.931805903052, 0.33011966341475096, 0.37736136326187164, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5586.082586647338
0.04559845218412029, 8960.931805903052, 0.33011966341475096, 0.37736136326187164, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5529.887884874007
0.04559845218412029, 9796.5875400675, 0.33011966341475096, 0.37736136326187164, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5343.109325783279
0.04559845218412029, 10806.091486044425, 0.33011966341475096, 0.37736136326187164, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5230.902045389702
0.04559845218412029, 10806.091486044425, 0.33011966341475096, 0.42034959203684846, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5191.892931215527
0.04559845218412029, 10806.091486044425, 0.37171485002050797, 0.42034959203684846, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5181.548598339548
0.044860442674370934, 10806.091486044425, 0.37171485002050797, 0.42034959203684846, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5154.444254145884
0.044860442674370934, 11001.80241011548, 0.37171485002050797, 0.42034959203684846, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5140.395737779729
0.044860442674370934, 11221.180847044505, 0.37171485002050797, 0.42034959203684846, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5129.079460668332
0.044860442674370934, 11467.552967449428, 0.37171485002050797, 0.42034959203684846, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5121.705858705681
0.044327766415705426, 11467.552967449428, 0.37171485002050797, 0.42034959203684846, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5109.459180803185
0.044327766415705426, 11619.226869405544, 0.37171485002050797, 0.42034959203684846, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5100.597645483887
0.044327766415705426, 11788.386216955236, 0.37171485002050797, 0.42034959203684846, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5092.904285772202
0.044327766415705426, 11977.307314986365, 0.37171485002050797, 0.42034959203684846, 0, 0, 0, 1, 1.0, 2.2685414553603205e-08, 5086.945991871629
