W, K, Conc_treshold, Max_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.010105015643842894, 1832.994214108462, 1.1464189241919442, 0.0007069785054949752, 0, 0, 0, 0, 1.0, 0.0936283850938324, 16001.586471125576
0.010105015643842894, 1832.994214108462, 1.1464189241919442, 0.005223903837840523, 0, 0, 0, 0, 1.0, 0.0936283850938324, 15912.578476748837
0.07466652747292697, 1832.994214108462, 1.1464189241919442, 0.005223903837840523, 0, 0, 0, 0, 1.0, 0.0936283850938324, 15610.461570069016
0.07466652747292697, 1832.994214108462, 1.1464189241919442, 0.03859971851322275, 0, 0, 0, 0, 1.0, 0.0936283850938324, 11939.957194228324
0.07466652747292697, 4982.594863881601, 1.1464189241919442, 0.03859971851322275, 0, 0, 0, 0, 1.0, 0.0936283850938324, 8517.836084120077
0.05671461280644658, 4982.594863881601, 1.1464189241919442, 0.03859971851322275, 0, 0, 0, 0, 1.0, 0.0936283850938324, 8198.398678813168
0.05671461280644658, 6742.635096147204, 1.1464189241919442, 0.03859971851322275, 0, 0, 0, 0, 1.0, 0.0936283850938324, 7311.896539560595
0.05671461280644658, 6742.635096147204, 1.1464189241919442, 0.05383883161491016, 0, 0, 0, 0, 1.0, 0.0936283850938324, 6538.96191376786
0.05671461280644658, 6742.635096147204, 1.1464189241919442, 0.06465125285303168, 0, 0, 0, 0, 1.0, 0.0936283850938324, 6471.604919089013
0.05128380570031148, 6742.635096147204, 1.1464189241919442, 0.06465125285303168, 0, 0, 0, 0, 1.0, 0.0936283850938324, 6270.655156230651
0.05128380570031148, 7532.0961393849075, 1.1464189241919442, 0.06465125285303168, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5978.683973214348
0.05128380570031148, 8507.670714866006, 1.1464189241919442, 0.06465125285303168, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5835.020751519854
0.05128380570031148, 8507.670714866006, 1.1464189241919442, 0.0739198785740968, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5780.690404313481
0.0476407819766415, 8507.670714866006, 1.1464189241919442, 0.0739198785740968, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5696.861165126707
0.0476407819766415, 9225.972878647506, 1.1464189241919442, 0.0739198785740968, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5549.771637131284
0.0476407819766415, 9225.972878647506, 1.1464189241919442, 0.08081331016549576, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5467.281737612103
0.0476407819766415, 10176.676987438288, 1.1464189241919442, 0.08081331016549576, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5415.275001401621
0.0476407819766415, 10176.676987438288, 1.1464189241919442, 0.09001939590630509, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5389.482728737558
0.044896203972964524, 10176.676987438288, 1.1464189241919442, 0.09001939590630509, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5377.5572589823605
0.044896203972964524, 10863.059914324745, 1.1464189241919442, 0.09001939590630509, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5278.349400935006
0.044896203972964524, 11671.669413687952, 1.1464189241919442, 0.09001939590630509, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5216.074991881713
0.044896203972964524, 11671.669413687952, 1.1464189241919442, 0.09741705084956266, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5166.591965871185
0.044896203972964524, 11671.669413687952, 1.1464189241919442, 0.10625851687416954, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5134.771053458309
0.044896203972964524, 11671.669413687952, 1.1464189241919442, 0.1169136984145284, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5120.961316824288
0.04373173108807502, 11671.669413687952, 1.1464189241919442, 0.1169136984145284, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5104.407172602406
0.04373173108807502, 12013.988919663892, 1.1464189241919442, 0.1169136984145284, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5077.41264762347
0.04373173108807502, 12402.14774830896, 1.1464189241919442, 0.1169136984145284, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5056.672429578116
0.04373173108807502, 12843.622787166165, 1.1464189241919442, 0.1169136984145284, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5044.847071598335
0.04373173108807502, 12843.622787166165, 1.1464189241919442, 0.12149967167313344, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5036.363119436273
0.04373173108807502, 12843.622787166165, 1.1464189241919442, 0.12675228001449892, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5030.096538290992
0.04322569483106252, 12843.622787166165, 1.1464189241919442, 0.12675228001449892, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5017.459126734123
0.04322569483106252, 13009.113309947714, 1.1464189241919442, 0.12675228001449892, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5011.131574658874
0.04322569483106252, 13193.616805275411, 1.1464189241919442, 0.12675228001449892, 0, 0, 0, 0, 1.0, 0.0936283850938324, 5005.843543396669
