W, K, Scale, Max_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.44689709883963824, 9251.253750099226, 0.6770041676068342, 0.009003692230851349, 0, 0, 0, 1, 1.0, 0.0003251362850597789, 26386.507286734086
0.44689709883963824, 1252.021046563454, 0.6770041676068342, 0.009003692230851349, 0, 0, 0, 1, 1.0, 0.0003251362850597789, 14723.810764347987
0.44689709883963824, 1252.021046563454, 0.6770041676068342, 0.06652878699126667, 0, 0, 0, 1, 1.0, 0.0003251362850597789, 13828.612092393969
0.060480945449082946, 1252.021046563454, 0.6770041676068342, 0.06652878699126667, 0, 0, 0, 1, 1.0, 0.0003251362850597789, 13149.837322488029
0.060480945449082946, 9251.253750099226, 0.6770041676068342, 0.06652878699126667, 0, 0, 0, 1, 1.0, 0.0003251362850597789, 8102.781091240939
0.060480945449082946, 9251.253750099226, 0.6770041676068342, 0.06652878699126667, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 6158.372923303939
0.060480945449082946, 9251.253750099226, 0.24905591484993966, 0.06652878699126667, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 5861.379476339435
0.060480945449082946, 9251.253750099226, 0.431676916031383, 0.06652878699126667, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 5839.03626101597
0.060480945449082946, 9251.253750099226, 0.431676916031383, 0.09002926112318083, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 5643.473465402225
0.060480945449082946, 6632.680909615656, 0.431676916031383, 0.09002926112318083, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 5094.554006616851
0.060480945449082946, 7964.718358826395, 0.431676916031383, 0.09002926112318083, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 5027.937284559278
0.060480945449082946, 7964.718358826395, 0.5279445075710538, 0.09002926112318083, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4963.705983185361
0.05722363903891736, 7964.718358826395, 0.5279445075710538, 0.09002926112318083, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4766.473609556463
0.05722363903891736, 7964.718358826395, 0.5279445075710538, 0.09568218729397161, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4636.722249636534
0.05722363903891736, 7964.718358826395, 0.5279445075710538, 0.10231121553970504, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4561.491470753194
0.05722363903891736, 7964.718358826395, 0.5683156829813488, 0.10231121553970504, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4556.372337069814
0.05722363903891736, 7964.718358826395, 0.5683156829813488, 0.11094934575939856, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4526.00728133137
0.05722363903891736, 7964.718358826395, 0.6213142181321347, 0.11094934575939856, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4498.45202420254
0.05722363903891736, 7964.718358826395, 0.6853384666095425, 0.11094934575939856, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4484.744536123168
0.05722363903891736, 7964.718358826395, 0.6853384666095425, 0.11709850344425397, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4467.994487543786
0.053926994137631565, 7964.718358826395, 0.6853384666095425, 0.11709850344425397, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4392.266464328854
0.053926994137631565, 8501.912052377407, 0.6853384666095425, 0.11709850344425397, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4252.861410255333
0.053926994137631565, 8501.912052377407, 0.6853384666095425, 0.1258149206409757, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4174.297962637404
0.053926994137631565, 8501.912052377407, 0.6853384666095425, 0.13615419652974095, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4169.7683444400045
0.053926994137631565, 8501.912052377407, 0.7475390435623568, 0.13615419652974095, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4136.3058728203205
0.053926994137631565, 8501.912052377407, 0.8224992862984325, 0.13615419652974095, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4125.752138636001
0.053926994137631565, 8960.71191735179, 0.8224992862984325, 0.13615419652974095, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4103.890866124481
0.053926994137631565, 8960.71191735179, 0.8714531168673746, 0.13615419652974095, 0, 0, 0, 1, 1.0, 4.400241122906523e-05, 4098.070609457208
