W, K, Scale, Max_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.32087265380988617, 26456.923432820415, 0.018464902107185894, 0.4233354619160608, 0, 0, 0, 1, 1.0, 5.5719216455057545e-06, 167982.48477961312
0.04342539148624452, 26456.923432820415, 0.018464902107185894, 0.4233354619160608, 0, 0, 0, 1, 1.0, 5.5719216455057545e-06, 7742.080250102224
0.04342539148624452, 26456.923432820415, 0.018464902107185894, 0.05729222464251236, 0, 0, 0, 1, 1.0, 5.5719216455057545e-06, 6992.549823062021
0.04342539148624452, 26456.923432820415, 0.018464902107185894, 0.05729222464251236, 0, 0, 0, 1, 1.0, 4.1171241617488e-05, 6488.5019100654135
0.04342539148624452, 26456.923432820415, 0.05019280786223854, 0.05729222464251236, 0, 0, 0, 1, 1.0, 4.1171241617488e-05, 6442.671395353757
0.04342539148624452, 15264.316957816793, 0.05019280786223854, 0.05729222464251236, 0, 0, 0, 1, 1.0, 4.1171241617488e-05, 6219.109644482191
0.04342539148624452, 15264.316957816793, 0.05019280786223854, 0.1049165129285807, 0, 0, 0, 1, 1.0, 4.1171241617488e-05, 5038.90422424369
0.04342539148624452, 15264.316957816793, 0.0976482510489308, 0.1049165129285807, 0, 0, 0, 1, 1.0, 4.1171241617488e-05, 4897.187387896883
0.04342539148624452, 15264.316957816793, 0.20304380557194865, 0.1049165129285807, 0, 0, 0, 1, 1.0, 4.1171241617488e-05, 4528.634526661922
0.04342539148624452, 15264.316957816793, 0.20304380557194865, 0.1283137798133379, 0, 0, 0, 1, 1.0, 4.1171241617488e-05, 4366.390712272496
0.04342539148624452, 15264.316957816793, 0.25337405414906866, 0.1283137798133379, 0, 0, 0, 1, 1.0, 4.1171241617488e-05, 4233.201992031112
0.04342539148624452, 15264.316957816793, 0.32325985656162354, 0.1283137798133379, 0, 0, 0, 1, 1.0, 4.1171241617488e-05, 4215.928038660318
0.04342539148624452, 15264.316957816793, 0.32325985656162354, 0.16774203111117514, 0, 0, 0, 1, 1.0, 4.1171241617488e-05, 4123.26339486611
0.04342539148624452, 15264.316957816793, 0.43406746469785096, 0.16774203111117514, 0, 0, 0, 1, 1.0, 4.1171241617488e-05, 3925.5920444858452
0.04342539148624452, 17950.658209281042, 0.43406746469785096, 0.16774203111117514, 0, 0, 0, 1, 1.0, 4.1171241617488e-05, 3907.1660396709904
0.04342539148624452, 17950.658209281042, 0.5188006808329279, 0.16774203111117514, 0, 0, 0, 1, 1.0, 4.1171241617488e-05, 3820.772107310247
0.04342539148624452, 17950.658209281042, 0.5188006808329279, 0.17617277921241778, 0, 0, 0, 1, 1.0, 4.1171241617488e-05, 3805.1144972628363
