W, K, Scale, Max_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.014477285721219516, 21828.213576152768, 0.05290364935446658, 0.12458209068411173, 0, 0, 0, 1, 1.0, 3.616235215348201e-05, 14890.273540384427
0.014477285721219516, 21828.213576152768, 0.05290364935446658, 0.9205440569869672, 0, 0, 0, 1, 1.0, 3.616235215348201e-05, 14835.589105705547
0.014477285721219516, 161289.89465363242, 0.05290364935446658, 0.9205440569869672, 0, 0, 0, 1, 1.0, 3.616235215348201e-05, 14801.039191479702
0.03935334270140061, 161289.89465363242, 0.05290364935446658, 0.9205440569869672, 0, 0, 0, 1, 1.0, 3.616235215348201e-05, 6513.8783140364985
0.03935334270140061, 53688.74202290371, 0.05290364935446658, 0.9205440569869672, 0, 0, 0, 1, 1.0, 3.616235215348201e-05, 5426.327077842253
0.03935334270140061, 16009.836807242951, 0.05290364935446658, 0.9205440569869672, 0, 0, 0, 1, 1.0, 3.616235215348201e-05, 5073.305629910263
0.03935334270140061, 16009.836807242951, 0.05290364935446658, 3.4840993775447067, 0, 0, 0, 1, 1.0, 3.616235215348201e-05, 5067.167980709028
0.03935334270140061, 33289.87623444034, 0.05290364935446658, 3.4840993775447067, 0, 0, 0, 1, 1.0, 3.616235215348201e-05, 4925.848248616361
0.03935334270140061, 22256.31600626288, 0.05290364935446658, 3.4840993775447067, 0, 0, 0, 1, 1.0, 3.616235215348201e-05, 4777.730614767353
0.03935334270140061, 24862.195488451114, 0.05290364935446658, 3.4840993775447067, 0, 0, 0, 1, 1.0, 3.616235215348201e-05, 4772.564923762009
0.039054915405416175, 24862.195488451114, 0.05290364935446658, 3.4840993775447067, 0, 0, 0, 1, 1.0, 3.616235215348201e-05, 4762.197865235713
