W, K, Scale, Max_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.025501543657873247, 73826.60368634899, 0.09830170544954958, 0.005342806806420616, 0, 0, 0, 1, 1.0, 7.83938476320542e-05, 16108.732472568572
0.025501543657873247, 73826.60368634899, 0.09830170544954958, 0.039478299218390446, 0, 0, 0, 1, 1.0, 7.83938476320542e-05, 13455.242434260936
0.025501543657873247, 73826.60368634899, 0.09830170544954958, 0.29170736761505706, 0, 0, 0, 1, 1.0, 7.83938476320542e-05, 11811.89010091969
0.025501543657873247, 545508.916231953, 0.09830170544954958, 0.29170736761505706, 0, 0, 0, 1, 1.0, 7.83938476320542e-05, 11729.60908403557
0.025501543657873247, 545508.916231953, 0.09830170544954958, 2.1554421037790426, 0, 0, 0, 1, 1.0, 7.83938476320542e-05, 11658.616106861597
0.025501543657873247, 4030795.984504761, 0.09830170544954958, 2.1554421037790426, 0, 0, 0, 1, 1.0, 7.83938476320542e-05, 11646.78361143834
0.03274463022148132, 4030795.984504761, 0.09830170544954958, 2.1554421037790426, 0, 0, 0, 1, 1.0, 7.83938476320542e-05, 6989.276694445619
0.03757124457755234, 4030795.984504761, 0.09830170544954958, 2.1554421037790426, 0, 0, 0, 1, 1.0, 7.83938476320542e-05, 5090.040160951045
0.03617710593167419, 4030795.984504761, 0.09830170544954958, 2.1554421037790426, 0, 0, 0, 1, 1.0, 7.83938476320542e-05, 4770.823418337935
0.03655525397368173, 4030795.984504761, 0.09830170544954958, 2.1554421037790426, 0, 0, 0, 1, 1.0, 7.83938476320542e-05, 4738.002067614966
