W, K, Scale, Max_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.016387049962084385, 15284.818477733532, 1.1998806276532583, 0.0016336703154620643, 0, 0, 0, 1, 1.0, 0.0001094653713136813, 16095.55279721967
0.016387049962084385, 15284.818477733532, 1.1998806276532583, 0.012071281608106926, 0, 0, 0, 1, 1.0, 0.0001094653713136813, 15963.68966345017
0.016387049962084385, 15284.818477733532, 1.1998806276532583, 0.08919537698829187, 0, 0, 0, 1, 1.0, 0.0001094653713136813, 14759.180877488829
0.016387049962084385, 15284.818477733532, 1.1998806276532583, 0.6590696443317566, 0, 0, 0, 1, 1.0, 0.0001094653713136813, 14533.467046195392
0.016387049962084385, 112940.38119394485, 1.1998806276532583, 0.6590696443317566, 0, 0, 0, 1, 1.0, 0.0001094653713136813, 14464.249792914776
0.016387049962084385, 112940.38119394485, 8.865985269750045, 0.6590696443317566, 0, 0, 0, 1, 1.0, 0.0001094653713136813, 14446.451882925001
0.04454462013398447, 112940.38119394485, 8.865985269750045, 0.6590696443317566, 0, 0, 0, 1, 1.0, 0.0001094653713136813, 13431.33749677874
0.04454462013398447, 112940.38119394485, 8.865985269750045, 0.6590696443317566, 0, 0, 0, 1, 1.0, 3.6437856776597765e-05, 4723.866024559627
0.04454462013398447, 33678.51440980876, 8.865985269750045, 0.6590696443317566, 0, 0, 0, 1, 1.0, 3.6437856776597765e-05, 3989.0283331962382
0.04454462013398447, 33678.51440980876, 6.356462900282462, 0.6590696443317566, 0, 0, 0, 1, 1.0, 3.6437856776597765e-05, 3949.571926883161
0.04454462013398447, 23355.560187482137, 6.356462900282462, 0.6590696443317566, 0, 0, 0, 1, 1.0, 3.6437856776597765e-05, 3732.0076199934165
0.04454462013398447, 23355.560187482137, 5.747788659544028, 0.6590696443317566, 0, 0, 0, 1, 1.0, 3.6437856776597765e-05, 3721.1588219903497
0.04454462013398447, 22097.705910456327, 5.747788659544028, 0.6590696443317566, 0, 0, 0, 1, 1.0, 3.6437856776597765e-05, 3715.59212981854
