W, K, Scale, Max_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.042997069409509134, 31529.943855893187, 0.7055302407314226, 0.6557142871331408, 0, 0, 0, 1, 1.0, 3.5564925360367216e-06, 4828.586182712106
0.042997069409509134, 11599.218125872938, 0.7055302407314226, 0.6557142871331408, 0, 0, 0, 1, 1.0, 3.5564925360367216e-06, 4565.612988114352
0.042997069409509134, 20104.379821571463, 0.7055302407314226, 0.6557142871331408, 0, 0, 0, 1, 1.0, 3.5564925360367216e-06, 3935.2039070600476
0.042997069409509134, 17282.383586532662, 0.7055302407314226, 0.6557142871331408, 0, 0, 0, 1, 1.0, 3.5564925360367216e-06, 3879.2427105428524
0.042997069409509134, 17282.383586532662, 0.7055302407314226, 0.6557142871331408, 0, 0, 0, 1, 1.0, 4.200274232066708e-06, 3842.4356597865353
0.042997069409509134, 15771.136142061243, 0.7055302407314226, 0.6557142871331408, 0, 0, 0, 1, 1.0, 4.200274232066708e-06, 3830.6986628322834
0.042997069409509134, 16173.040052662145, 0.7055302407314226, 0.6557142871331408, 0, 0, 0, 1, 1.0, 4.200274232066708e-06, 3826.3640442169385
0.042997069409509134, 16173.040052662145, 0.71536289181672, 0.6557142871331408, 0, 0, 0, 1, 1.0, 4.200274232066708e-06, 3795.8081899896583
0.0436566802776973, 16173.040052662145, 0.71536289181672, 0.6557142871331408, 0, 0, 0, 1, 1.0, 4.200274232066708e-06, 3762.7142603280276
0.0436566802776973, 16173.040052662145, 0.7274437980479975, 0.6557142871331408, 0, 0, 0, 1, 1.0, 4.200274232066708e-06, 3743.220310057917
0.0436566802776973, 16173.040052662145, 0.7274437980479975, 0.6557142871331408, 0, 0, 0, 1, 1.0, 4.278366521297896e-06, 3728.5260233917966
0.0436566802776973, 16173.040052662145, 0.7274437980479975, 0.6557142871331408, 0, 0, 0, 1, 1.0, 4.365946026465183e-06, 3716.849959445267
0.0436566802776973, 16173.040052662145, 0.7274437980479975, 0.6557142871331408, 0, 0, 0, 1, 1.0, 4.4643555494385195e-06, 3709.3498790394615
