W, K, Scale, Max_effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.21791134523891575, 6595.4724485989045, 0.044213599483885944, 0.024208113740178092, 0, 0, 0, 1, 1.0, 9.353895888948486e-06, 15232.728262908982
0.21791134523891575, 2426.3387186522095, 0.044213599483885944, 0.024208113740178092, 0, 0, 0, 1, 1.0, 9.353895888948486e-06, 13872.175518454555
0.21791134523891575, 2426.3387186522095, 0.044213599483885944, 0.024208113740178092, 0, 0, 0, 1, 1.0, 2.8100656221111262e-05, 12134.792333373256
0.21791134523891575, 2426.3387186522095, 0.044213599483885944, 0.024208113740178092, 0, 0, 0, 1, 1.0, 9.423511936405288e-05, 11972.890516825244
0.11201001723111342, 2426.3387186522095, 0.044213599483885944, 0.024208113740178092, 0, 0, 0, 1, 1.0, 9.423511936405288e-05, 11499.853019651962
0.11201001723111342, 5045.180448698928, 0.044213599483885944, 0.024208113740178092, 0, 0, 0, 1, 1.0, 9.423511936405288e-05, 10922.720351117116
0.11201001723111342, 5045.180448698928, 0.09891762394415678, 0.024208113740178092, 0, 0, 0, 1, 1.0, 9.423511936405288e-05, 10733.331339338843
0.11201001723111342, 5045.180448698928, 0.23986299888926557, 0.024208113740178092, 0, 0, 0, 1, 1.0, 9.423511936405288e-05, 10650.674273447308
0.11201001723111342, 5045.180448698928, 0.23986299888926557, 0.03940399198111664, 0, 0, 0, 1, 1.0, 9.423511936405288e-05, 10115.207230885448
0.06554199645014448, 5045.180448698928, 0.23986299888926557, 0.03940399198111664, 0, 0, 0, 1, 1.0, 9.423511936405288e-05, 7845.798453725416
0.06554199645014448, 5045.180448698928, 0.23986299888926557, 0.0710478826489012, 0, 0, 0, 1, 1.0, 9.423511936405288e-05, 7004.798447977431
0.06554199645014448, 5045.180448698928, 0.23986299888926557, 0.0710478826489012, 0, 0, 0, 1, 1.0, 4.927206630644603e-05, 6537.306111098491
0.06554199645014448, 7207.1458229885975, 0.23986299888926557, 0.0710478826489012, 0, 0, 0, 1, 1.0, 4.927206630644603e-05, 6118.975036784528
0.06554199645014448, 7207.1458229885975, 0.23986299888926557, 0.0710478826489012, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 5717.517383391712
0.06554199645014448, 7207.1458229885975, 0.23986299888926557, 0.0791415110132051, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 5660.839231720492
0.05820779505166064, 7207.1458229885975, 0.23986299888926557, 0.0791415110132051, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 5235.076261749533
0.05820779505166064, 7207.1458229885975, 0.23986299888926557, 0.09017719192781677, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4938.846638458566
0.05820779505166064, 7743.621422104051, 0.23986299888926557, 0.09017719192781677, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4876.634840842576
0.05820779505166064, 7743.621422104051, 0.25957456972989457, 0.09017719192781677, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4837.268211178899
0.055733557123749285, 7743.621422104051, 0.25957456972989457, 0.09017719192781677, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4800.7308582555825
0.055733557123749285, 7743.621422104051, 0.25957456972989457, 0.09459050238498795, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4693.819073868409
0.055733557123749285, 8161.500652209778, 0.25957456972989457, 0.09459050238498795, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4628.92750538416
0.055733557123749285, 8161.500652209778, 0.25957456972989457, 0.10022037648253905, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4594.307292013686
0.055733557123749285, 8161.500652209778, 0.27661867094243126, 0.10022037648253905, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4556.664131973253
0.055733557123749285, 8161.500652209778, 0.29666258226177944, 0.10022037648253905, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4544.609177631581
0.055733557123749285, 8161.500652209778, 0.29666258226177944, 0.10823692372790751, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4505.275162105255
0.055733557123749285, 8161.500652209778, 0.3228673463624403, 0.10823692372790751, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4461.97615713036
0.055733557123749285, 8161.500652209778, 0.33825394284719484, 0.10823692372790751, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4457.172278749403
0.055733557123749285, 8161.500652209778, 0.33825394284719484, 0.11392421850860397, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4431.510978177676
0.05268076619329161, 8161.500652209778, 0.33825394284719484, 0.11392421850860397, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4414.3146930047915
0.05268076619329161, 8683.227248954934, 0.33825394284719484, 0.11392421850860397, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4283.4753798567035
0.05268076619329161, 8683.227248954934, 0.33825394284719484, 0.12196025403301174, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4202.671720411431
0.05268076619329161, 9359.306190727257, 0.33825394284719484, 0.12196025403301174, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4193.383577586426
0.05268076619329161, 9359.306190727257, 0.3673344033608687, 0.12196025403301174, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4160.99702823689
0.05268076619329161, 9359.306190727257, 0.3843809982827489, 0.12196025403301174, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4155.894003261821
0.05268076619329161, 9359.306190727257, 0.3843809982827489, 0.12820018630691601, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4132.137051822786
0.05268076619329161, 9359.306190727257, 0.40606848014904917, 0.12820018630691601, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4115.160105789091
0.05268076619329161, 9359.306190727257, 0.43134064814848133, 0.12820018630691601, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4108.30723075645
0.05268076619329161, 9359.306190727257, 0.43134064814848133, 0.13700356670330463, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4085.95817407103
0.05268076619329161, 9359.306190727257, 0.4640319943328704, 0.13700356670330463, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4058.849445225276
0.05268076619329161, 9359.306190727257, 0.5028613053927872, 0.13700356670330463, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4054.546640655557
0.05268076619329161, 9359.306190727257, 0.5028613053927872, 0.14966567053016253, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 4033.812356592913
0.05268076619329161, 9359.306190727257, 0.5542141027561974, 0.14966567053016253, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 3996.702134008859
0.051290745358959555, 9359.306190727257, 0.5542141027561974, 0.14966567053016253, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 3975.057511921016
0.051290745358959555, 9359.306190727257, 0.5542141027561974, 0.1541333350182576, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 3935.4624428139027
0.051290745358959555, 9667.083573843116, 0.5542141027561974, 0.1541333350182576, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 3907.589072862637
0.051290745358959555, 9667.083573843116, 0.5542141027561974, 0.15971789393215063, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 3889.727990197536
0.05029648794369263, 9667.083573843116, 0.5542141027561974, 0.15971789393215063, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 3883.6662349635694
0.05029648794369263, 9877.498168594213, 0.5542141027561974, 0.15971789393215063, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 3858.917947163493
0.05029648794369263, 10114.247829672808, 0.5542141027561974, 0.15971789393215063, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 3842.1700925453733
0.05029648794369263, 10114.247829672808, 0.5542141027561974, 0.16393393790349226, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 3829.202183834601
0.049937403116384935, 10114.247829672808, 0.5542141027561974, 0.16393393790349226, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 3822.5956683955974
0.049937403116384935, 10194.277892414144, 0.5542141027561974, 0.16393393790349226, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 3817.79311861627
0.049937403116384935, 10283.042553578789, 0.5542141027561974, 0.16393393790349226, 0, 0, 0, 1, 1.0, 3.328323334444702e-05, 3813.91806713522
