W, K, Threshold, Effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.055359944716541425, 7472.595116804641, 0.00011331320627783881, 0.24960325993463345, 0, 0, 0, 1, 1.0, 4.793805968458801e-05, 17741.481413644684
0.055359944716541425, 7472.595116804641, 0.00011331320627783881, 0.24960325993463345, 0, 0, 0, 1, 1.0, 0.0003542170122833066, 4533.9028917859605
0.055359944716541425, 7472.595116804641, 1.5335274866060036e-05, 0.24960325993463345, 0, 0, 0, 1, 1.0, 0.0003542170122833066, 4315.289239457959
0.055359944716541425, 8467.5595970019, 1.5335274866060036e-05, 0.24960325993463345, 0, 0, 0, 1, 1.0, 0.0003542170122833066, 4152.286769623969
0.055359944716541425, 8467.5595970019, 1.5335274866060036e-05, 0.21753781490430238, 0, 0, 0, 1, 1.0, 0.0003542170122833066, 4113.860431514042
0.055359944716541425, 8467.5595970019, 1.5335274866060036e-05, 0.18700263301424375, 0, 0, 0, 1, 1.0, 0.0003542170122833066, 4080.3806977724057
0.055359944716541425, 8467.5595970019, 1.5335274866060036e-05, 0.17207582058652388, 0, 0, 0, 1, 1.0, 0.0003542170122833066, 4072.106900930916
0.055359944716541425, 8863.976412956785, 1.5335274866060036e-05, 0.17207582058652388, 0, 0, 0, 1, 1.0, 0.0003542170122833066, 4067.700112217294
0.052642715671551564, 8863.976412956785, 1.5335274866060036e-05, 0.17207582058652388, 0, 0, 0, 1, 1.0, 0.0003542170122833066, 4032.098847552708
0.052642715671551564, 9368.535152568655, 1.5335274866060036e-05, 0.17207582058652388, 0, 0, 0, 1, 1.0, 0.0003542170122833066, 3927.4908715666415
0.052642715671551564, 9368.535152568655, 1.5335274866060036e-05, 0.17207582058652388, 0, 0, 0, 1, 1.0, 0.00037645825467377705, 3846.9708246043897
0.052642715671551564, 9368.535152568655, 1.5335274866060036e-05, 0.1839975325303696, 0, 0, 0, 1, 1.0, 0.00037645825467377705, 3838.491310091955
0.052642715671551564, 9720.136707490905, 1.5335274866060036e-05, 0.1839975325303696, 0, 0, 0, 1, 1.0, 0.00037645825467377705, 3833.2939919117016
0.051586719339661635, 9720.136707490905, 1.5335274866060036e-05, 0.1839975325303696, 0, 0, 0, 1, 1.0, 0.00037645825467377705, 3789.551772199718
0.051586719339661635, 9939.231036834746, 1.5335274866060036e-05, 0.1839975325303696, 0, 0, 0, 1, 1.0, 0.00037645825467377705, 3771.7907373437815
0.051586719339661635, 9939.231036834746, 1.5335274866060036e-05, 0.1839975325303696, 0, 0, 0, 1, 1.0, 0.00038580271409465236, 3759.370685899518
0.05089571970550554, 9939.231036834746, 1.5335274866060036e-05, 0.1839975325303696, 0, 0, 0, 1, 1.0, 0.00038580271409465236, 3754.0241630063656
0.05089571970550554, 10087.768345947063, 1.5335274866060036e-05, 0.1839975325303696, 0, 0, 0, 1, 1.0, 0.00038580271409465236, 3738.4719652682775
0.05089571970550554, 10253.724554304114, 1.5335274866060036e-05, 0.1839975325303696, 0, 0, 0, 1, 1.0, 0.00038580271409465236, 3726.977559922235
0.05089571970550554, 10439.431468805493, 1.5335274866060036e-05, 0.1839975325303696, 0, 0, 0, 1, 1.0, 0.00038580271409465236, 3720.282022204861
0.05089571970550554, 10439.431468805493, 1.5335274866060036e-05, 0.1876664850874703, 0, 0, 0, 1, 1.0, 0.00038580271409465236, 3716.5138132119987
0.05089571970550554, 10439.431468805493, 1.5335274866060036e-05, 0.19178688832222585, 0, 0, 0, 1, 1.0, 0.00038580271409465236, 3712.5895523917306
0.05029138011502028, 10439.431468805493, 1.5335274866060036e-05, 0.19178688832222585, 0, 0, 0, 1, 1.0, 0.00038580271409465236, 3707.8810894877665
0.05029138011502028, 10577.507073040471, 1.5335274866060036e-05, 0.19178688832222585, 0, 0, 0, 1, 1.0, 0.00038580271409465236, 3697.994958578903
0.05029138011502028, 10577.507073040471, 1.5335274866060036e-05, 0.19178688832222585, 0, 0, 0, 1, 1.0, 0.00039141945057227404, 3686.3264868349183
0.05029138011502028, 10747.022578716444, 1.5335274866060036e-05, 0.19178688832222585, 0, 0, 0, 1, 1.0, 0.00039141945057227404, 3680.665120305688
0.05029138011502028, 10747.022578716444, 1.5335274866060036e-05, 0.19178688832222585, 0, 0, 0, 1, 1.0, 0.0003983251456115669, 3676.9185805319953
0.04980995249553615, 10747.022578716444, 1.5335274866060036e-05, 0.19178688832222585, 0, 0, 0, 1, 1.0, 0.0003983251456115669, 3666.922094450181
0.04980995249553615, 10861.338032312851, 1.5335274866060036e-05, 0.19178688832222585, 0, 0, 0, 1, 1.0, 0.0003983251456115669, 3660.831753153058
0.04980995249553615, 10988.48996973109, 1.5335274866060036e-05, 0.19178688832222585, 0, 0, 0, 1, 1.0, 0.0003983251456115669, 3656.946247013788
