W, K, Threshold, Effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.2865234788134826, 33403.9256841064, 0.009409692707629683, 0.6393564290219099, 0, 0, 0, 1, 1.0, 0.0006114039000510676, 194944.65532404886
0.038776736159162266, 33403.9256841064, 0.009409692707629683, 0.6393564290219099, 0, 0, 0, 1, 1.0, 0.0006114039000510676, 4483.987992262938
0.038776736159162266, 33403.9256841064, 0.0012734634277565523, 0.6393564290219099, 0, 0, 0, 1, 1.0, 0.0006114039000510676, 4380.741839847731
0.038776736159162266, 33403.9256841064, 0.00017234453368690066, 0.6393564290219099, 0, 0, 0, 1, 1.0, 0.0006114039000510676, 4154.873852236736
0.038776736159162266, 246823.48080437258, 0.00017234453368690066, 0.6393564290219099, 0, 0, 0, 1, 1.0, 0.0006114039000510676, 4115.92838605405
0.038776736159162266, 246823.48080437258, 2.332429628079864e-05, 0.6393564290219099, 0, 0, 0, 1, 1.0, 0.0006114039000510676, 3810.862980808447
0.038776736159162266, 246823.48080437258, 3.1566002434565564e-06, 0.6393564290219099, 0, 0, 0, 1, 1.0, 0.0006114039000510676, 3737.139899744858
0.038776736159162266, 246823.48080437258, 3.1566002434565564e-06, 4.724240521254865, 0, 0, 0, 1, 1.0, 0.0006114039000510676, 3702.6048383108314
0.038776736159162266, 1823792.5461968416, 3.1566002434565564e-06, 4.724240521254865, 0, 0, 0, 1, 1.0, 0.0006114039000510676, 3686.4056588059666
0.03892850401339153, 1823792.5461968416, 3.1566002434565564e-06, 4.724240521254865, 0, 0, 0, 1, 1.0, 0.0006114039000510676, 3681.8015241783596
