W, K, Threshold, Effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.3241640803721622, 2116.8131766650786, 0.05545142618666506, 0.003584187812552981, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 16630.129984039344
0.3241640803721622, 2116.8131766650786, 0.05545142618666506, 0.02648376481605751, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 12579.182047117129
0.3241640803721622, 2116.8131766650786, 0.007504534468846439, 0.02648376481605751, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 12500.907069009749
0.11925330073516555, 2116.8131766650786, 0.007504534468846439, 0.02648376481605751, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 11819.08611457053
0.11925330073516555, 2116.8131766650786, 0.007504534468846439, 0.07956162644658793, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 11475.171343199063
0.11925330073516555, 2116.8131766650786, 0.002237831761997823, 0.07956162644658793, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 11288.35339944116
0.11925330073516555, 2116.8131766650786, 0.0005912640558764704, 0.07956162644658793, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 11121.104920068381
0.11925330073516555, 2116.8131766650786, 0.00013675113111508163, 0.07956162644658793, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 11043.285714362906
0.11925330073516555, 2116.8131766650786, 2.7320920097731298e-05, 0.07956162644658793, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 11031.266431688904
0.11925330073516555, 3296.304489037837, 2.7320920097731298e-05, 0.07956162644658793, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 9628.749139334524
0.07326408627511709, 3296.304489037837, 2.7320920097731298e-05, 0.07956162644658793, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 8652.378616297945
0.07326408627511709, 5633.321269012256, 2.7320920097731298e-05, 0.07956162644658793, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 6208.076406037958
0.07326408627511709, 5633.321269012256, 1.515250386514343e-05, 0.07956162644658793, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 6169.122232641665
0.07326408627511709, 5633.321269012256, 7.922685090128136e-06, 0.07956162644658793, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 6144.719635363661
0.07326408627511709, 5633.321269012256, 7.922685090128136e-06, 0.09509265108684671, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 6094.0857971360965
0.06021483556803918, 5633.321269012256, 7.922685090128136e-06, 0.09509265108684671, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 6054.998756771423
0.06021483556803918, 6989.89924908205, 7.922685090128136e-06, 0.09509265108684671, 0, 0, 0, 1, 1.0, 0.0003467289410414104, 5055.121822624557
