W, K, Threshold, Effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.002233298463496892, 2269.989424835343, 0.3384097803316173, 0.00047896128666428, 0, 0, 0, 1, 1.0, 0.0008701187692522755, 16093.006753866666
0.01650196763243416, 2269.989424835343, 0.3384097803316173, 0.00047896128666428, 0, 0, 0, 1, 1.0, 0.0008701187692522755, 16036.924642110222
0.01650196763243416, 2269.989424835343, 0.3384097803316173, 0.00353907181637837, 0, 0, 0, 1, 1.0, 0.0008701187692522755, 15907.848690729888
0.01650196763243416, 2269.989424835343, 0.3384097803316173, 0.026150400189364167, 0, 0, 0, 1, 1.0, 0.0008701187692522755, 15270.17078437146
0.12193396457879381, 2269.989424835343, 0.3384097803316173, 0.026150400189364167, 0, 0, 0, 1, 1.0, 0.0008701187692522755, 11639.871430220208
0.12193396457879381, 2269.989424835343, 0.3384097803316173, 0.026150400189364167, 0, 0, 0, 1, 1.0, 0.00011775777008624956, 11578.294372443515
0.12193396457879381, 3742.57984899038, 0.3384097803316173, 0.026150400189364167, 0, 0, 0, 1, 1.0, 0.00011775777008624956, 10511.37289819948
0.07034977774267606, 3742.57984899038, 0.3384097803316173, 0.026150400189364167, 0, 0, 0, 1, 1.0, 0.00011775777008624956, 10206.102944913348
0.07034977774267606, 3742.57984899038, 0.3384097803316173, 0.04788797811002008, 0, 0, 0, 1, 1.0, 0.00011775777008624956, 8513.217904506562
0.07034977774267606, 7281.05065705689, 0.3384097803316173, 0.04788797811002008, 0, 0, 0, 1, 1.0, 0.00011775777008624956, 7767.560653069319
0.07034977774267606, 7281.05065705689, 0.3384097803316173, 0.04788797811002008, 0, 0, 0, 1, 1.0, 5.663231273642452e-05, 6917.047637990295
0.07034977774267606, 7281.05065705689, 0.22624761226593074, 0.04788797811002008, 0, 0, 0, 1, 1.0, 5.663231273642452e-05, 6882.005506014138
0.07034977774267606, 7281.05065705689, 0.22624761226593074, 0.07457122761475533, 0, 0, 0, 1, 1.0, 5.663231273642452e-05, 6347.912161185936
0.07034977774267606, 7281.05065705689, 0.13899677813867412, 0.07457122761475533, 0, 0, 0, 1, 1.0, 5.663231273642452e-05, 5918.53192012241
0.06152879789212916, 7281.05065705689, 0.13899677813867412, 0.07457122761475533, 0, 0, 0, 1, 1.0, 5.663231273642452e-05, 5636.391439975837
0.06152879789212916, 7281.05065705689, 0.13899677813867412, 0.08641199305551509, 0, 0, 0, 1, 1.0, 5.663231273642452e-05, 5177.506026953056
0.06152879789212916, 7281.05065705689, 0.13899677813867412, 0.10161949314921555, 0, 0, 0, 1, 1.0, 5.663231273642452e-05, 4852.420684774731
0.06152879789212916, 7281.05065705689, 0.13899677813867412, 0.1214563783729057, 0, 0, 0, 1, 1.0, 5.663231273642452e-05, 4692.033271646462
0.06152879789212916, 7281.05065705689, 0.13899677813867412, 0.1339720316787169, 0, 0, 0, 1, 1.0, 5.663231273642452e-05, 4673.471814750201
0.058297755058362974, 7281.05065705689, 0.13899677813867412, 0.1339720316787169, 0, 0, 0, 1, 1.0, 5.663231273642452e-05, 4613.5660578749685
0.058297755058362974, 7726.153131400815, 0.13899677813867412, 0.1339720316787169, 0, 0, 0, 1, 1.0, 5.663231273642452e-05, 4462.449834477016
0.058297755058362974, 7726.153131400815, 0.13899677813867412, 0.1339720316787169, 0, 0, 0, 1, 1.0, 6.045197338010593e-05, 4372.016714975879
0.058297755058362974, 8301.261882052848, 0.13899677813867412, 0.1339720316787169, 0, 0, 0, 1, 1.0, 6.045197338010593e-05, 4341.628859591297
0.056040550053630955, 8301.261882052848, 0.13899677813867412, 0.1339720316787169, 0, 0, 0, 1, 1.0, 6.045197338010593e-05, 4231.725466246716
0.056040550053630955, 8301.261882052848, 0.13899677813867412, 0.1339720316787169, 0, 0, 0, 1, 1.0, 6.313568088189051e-05, 4172.612445436097
0.056040550053630955, 8707.529199636943, 0.13899677813867412, 0.1339720316787169, 0, 0, 0, 1, 1.0, 6.313568088189051e-05, 4141.337239620008
0.056040550053630955, 8707.529199636943, 0.13899677813867412, 0.14120174067427763, 0, 0, 0, 1, 1.0, 6.313568088189051e-05, 4126.908817467159
