W, K, Threshold, Effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.020664051615104043, 4632.780888659277, 0.0024608504866812275, 0.0008640569726644404, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 16124.821660437608
0.020664051615104043, 4632.780888659277, 0.0024608504866812275, 0.006384565443689738, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 15965.93150764019
0.020664051615104043, 4632.780888659277, 0.0024608504866812275, 0.04717591223071753, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 14930.157263624564
0.1526878366152023, 4632.780888659277, 0.0024608504866812275, 0.04717591223071753, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 11799.582969191984
0.1526878366152023, 4632.780888659277, 0.00033303989761796014, 0.04717591223071753, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 11045.728665319666
0.1526878366152023, 4632.780888659277, 4.507204887321913e-05, 0.04717591223071753, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 10666.765559655181
0.1526878366152023, 4632.780888659277, 6.0998385003115615e-06, 0.04717591223071753, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 10351.651429789423
0.1526878366152023, 4632.780888659277, 8.2552337113726e-07, 0.04717591223071753, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 10019.343772028045
0.1526878366152023, 4632.780888659277, 3.0369307644794043e-07, 0.04717591223071753, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 9895.117550609248
0.08809321838254769, 4632.780888659277, 3.0369307644794043e-07, 0.04717591223071753, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 9450.877984880564
0.08809321838254769, 4632.780888659277, 3.0369307644794043e-07, 0.08639099347870285, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 7600.784571231658
0.08809321838254769, 4632.780888659277, 5.90823646531259e-07, 0.08639099347870285, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 7507.111736988559
0.08809321838254769, 4632.780888659277, 1.2285225830976746e-06, 0.08639099347870285, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 7415.9952936834425
0.08809321838254769, 4632.780888659277, 2.7485329468832295e-06, 0.08639099347870285, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 7365.073846826865
0.08809321838254769, 5781.148912361082, 2.7485329468832295e-06, 0.08639099347870285, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 7250.056297652221
0.06904827627543778, 5781.148912361082, 2.7485329468832295e-06, 0.08639099347870285, 0, 0, 0, 1, 1.0, 0.00028635211806741893, 6354.03992241376
0.06904827627543778, 5781.148912361082, 2.7485329468832295e-06, 0.08639099347870285, 0, 0, 0, 1, 1.0, 0.00037434238136770196, 5791.115847061723
0.06904827627543778, 5781.148912361082, 2.7485329468832295e-06, 0.11600425710416205, 0, 0, 0, 1, 1.0, 0.00037434238136770196, 5688.9916161898855
0.06904827627543778, 5781.148912361082, 1.9874441926007437e-06, 0.11600425710416205, 0, 0, 0, 1, 1.0, 0.00037434238136770196, 5662.705508817642
0.06904827627543778, 5781.148912361082, 1.3912601228916973e-06, 0.11600425710416205, 0, 0, 0, 1, 1.0, 0.00037434238136770196, 5641.749888634592
0.06904827627543778, 5781.148912361082, 9.39794873327049e-07, 0.11600425710416205, 0, 0, 0, 1, 1.0, 0.00037434238136770196, 5633.14987954098
0.06904827627543778, 6439.725481723123, 9.39794873327049e-07, 0.11600425710416205, 0, 0, 0, 1, 1.0, 0.00037434238136770196, 5477.77804301986
0.06132171938290513, 6439.725481723123, 9.39794873327049e-07, 0.11600425710416205, 0, 0, 0, 1, 1.0, 0.00037434238136770196, 5209.643913075753
0.06132171938290513, 7337.696150771033, 9.39794873327049e-07, 0.11600425710416205, 0, 0, 0, 1, 1.0, 0.00037434238136770196, 4797.673251365607
0.06132171938290513, 7337.696150771033, 9.39794873327049e-07, 0.11600425710416205, 0, 0, 0, 1, 1.0, 0.0004321461074115669, 4679.3677844399035
0.06132171938290513, 7337.696150771033, 8.02482008292596e-07, 0.11600425710416205, 0, 0, 0, 1, 1.0, 0.0004321461074115669, 4673.515116756651
0.05871511791711757, 7337.696150771033, 8.02482008292596e-07, 0.11600425710416205, 0, 0, 0, 1, 1.0, 0.0004321461074115669, 4569.880877175214
0.05871511791711757, 7696.806148115641, 8.02482008292596e-07, 0.11600425710416205, 0, 0, 0, 1, 1.0, 0.0004321461074115669, 4470.791781856516
