W, K, Threshold, Effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.004569055425195468, 22912.784728268016, 0.0021398411706965038, 0.00377614681680006, 0, 0, 0, 1, 1.0, 0.000726124449501042, 16013.049010767609
0.004569055425195468, 22912.784728268016, 0.0021398411706965038, 0.027902160667134045, 0, 0, 0, 1, 1.0, 0.000726124449501042, 15941.751665816744
0.03376100685589275, 22912.784728268016, 0.0021398411706965038, 0.027902160667134045, 0, 0, 0, 1, 1.0, 0.000726124449501042, 12436.304900046915
0.03376100685589275, 22912.784728268016, 0.0021398411706965038, 0.20617063045082973, 0, 0, 0, 1, 1.0, 0.000726124449501042, 7871.086910602698
0.03376100685589275, 169303.85173989384, 0.0021398411706965038, 0.20617063045082973, 0, 0, 0, 1, 1.0, 0.000726124449501042, 6867.630828529505
0.03376100685589275, 169303.85173989384, 0.0021398411706965038, 1.5234063543530807, 0, 0, 0, 1, 1.0, 0.000726124449501042, 6505.259991498931
0.03376100685589275, 1250995.6582711132, 0.0021398411706965038, 1.5234063543530807, 0, 0, 0, 1, 1.0, 0.000726124449501042, 6342.84751925749
0.03376100685589275, 1250995.6582711132, 0.0021398411706965038, 1.5234063543530807, 0, 0, 0, 1, 1.0, 0.0053653742921683355, 6194.396522319814
0.03376100685589275, 9243677.098483933, 0.0021398411706965038, 1.5234063543530807, 0, 0, 0, 1, 1.0, 0.0053653742921683355, 6172.246969248631
0.03376100685589275, 9243677.098483933, 0.0021398411706965038, 11.256535013782338, 0, 0, 0, 1, 1.0, 0.0053653742921683355, 6163.616433590376
0.038256232692733386, 9243677.098483933, 0.0021398411706965038, 11.256535013782338, 0, 0, 0, 1, 1.0, 0.0053653742921683355, 5729.717189599861
0.0357144901579627, 9243677.098483933, 0.0021398411706965038, 11.256535013782338, 0, 0, 0, 1, 1.0, 0.0053653742921683355, 4900.100555968318
0.037090801216152054, 9243677.098483933, 0.0021398411706965038, 11.256535013782338, 0, 0, 0, 1, 1.0, 0.0053653742921683355, 4838.922801455015
0.03632739421450274, 9243677.098483933, 0.0021398411706965038, 11.256535013782338, 0, 0, 0, 1, 1.0, 0.0053653742921683355, 4742.6507044478
0.0365357509333223, 9243677.098483933, 0.0021398411706965038, 11.256535013782338, 0, 0, 0, 1, 1.0, 0.0053653742921683355, 4733.4534750371795
