W, K, Threshold, Effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.48191995656565056, 20906.74139336769, 0.00012064852605681513, 0.0824027427809746, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 115494.64978895496
0.48191995656565056, 2829.4197680260313, 0.00012064852605681513, 0.0824027427809746, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 15699.728328595744
0.06522077381918841, 2829.4197680260313, 0.00012064852605681513, 0.0824027427809746, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 9429.220639043695
0.06522077381918841, 7691.160340507968, 0.00012064852605681513, 0.0824027427809746, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 6582.343459951381
0.06522077381918841, 7691.160340507968, 4.0160405615108045e-05, 0.0824027427809746, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 6278.9812966734735
0.06522077381918841, 7691.160340507968, 1.197572369522599e-05, 0.0824027427809746, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 5982.577350097736
0.06522077381918841, 7691.160340507968, 3.16414088151733e-06, 0.0824027427809746, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 5727.062630543955
0.06522077381918841, 7691.160340507968, 7.318216628500211e-07, 0.0824027427809746, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 5515.611444320087
0.06522077381918841, 7691.160340507968, 1.462075012724281e-07, 0.0824027427809746, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 5364.178199059144
0.06522077381918841, 7691.160340507968, 2.486511592402555e-08, 0.0824027427809746, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 5319.568577543378
0.06522077381918841, 7691.160340507968, 2.486511592402555e-08, 0.1051311228417668, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 5208.863815754455
0.06522077381918841, 7691.160340507968, 1.9020498253022407e-08, 0.1051311228417668, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 5184.84976859087
0.06522077381918841, 7691.160340507968, 1.4164995161023122e-08, 0.1051311228417668, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 5162.557690111525
0.06522077381918841, 7691.160340507968, 1.0242605024224612e-08, 0.1051311228417668, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 5144.650835267484
0.06522077381918841, 7691.160340507968, 7.170077015388451e-09, 0.1051311228417668, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 5131.699245938844
0.06522077381918841, 7691.160340507968, 4.843380119611698e-09, 0.1051311228417668, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 5125.484142080182
0.05855078864747803, 7691.160340507968, 4.843380119611698e-09, 0.1051311228417668, 0, 0, 0, 1, 1.0, 0.0005127595163256498, 4941.301329091168
0.05855078864747803, 7691.160340507968, 4.843380119611698e-09, 0.1051311228417668, 0, 0, 0, 1, 1.0, 0.0005773673847113839, 4627.713715822673
0.05855078864747803, 7691.160340507968, 4.843380119611698e-09, 0.11979085717111258, 0, 0, 0, 1, 1.0, 0.0005773673847113839, 4467.834040418006
0.05855078864747803, 7691.160340507968, 4.843380119611698e-09, 0.1382882494919602, 0, 0, 0, 1, 1.0, 0.0005773673847113839, 4391.613341048628
