W, K, Threshold, Effect, empty_1, empty_2, empty_3, Flag_consumption_model, Init_conc_comp, D_comp, Deviation
0.3412091920932652, 1422.22245757643, 3.7489895942319534e-05, 1.4019020033267953, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 13789.01854680548
0.3412091920932652, 1422.22245757643, 3.7489895942319534e-05, 0.1897268046902066, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 13504.415155760646
0.3412091920932652, 1422.22245757643, 5.0737056858649515e-06, 0.1897268046902066, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 13406.579833764064
0.12552384690982973, 1422.22245757643, 5.0737056858649515e-06, 0.1897268046902066, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 13000.960561104348
0.12552384690982973, 4272.592385544709, 5.0737056858649515e-06, 0.1897268046902066, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 10769.12278664392
0.12552384690982973, 4272.592385544709, 5.0737056858649515e-06, 0.0565760169935452, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 9103.936522642625
0.12552384690982973, 4272.592385544709, 9.870706733951433e-06, 0.0565760169935452, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 9070.300740454973
0.08704896319930845, 4272.592385544709, 9.870706733951433e-06, 0.0565760169935452, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 8343.224557660587
0.08704896319930845, 4272.592385544709, 9.870706733951433e-06, 0.08462355598396093, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 7596.01441196174
0.08704896319930845, 4272.592385544709, 1.5370678563310966e-05, 0.08462355598396093, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 7583.778773665556
0.08704896319930845, 5451.0616974415425, 1.5370678563310966e-05, 0.08462355598396093, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 7209.717933938895
0.06658785173247668, 5451.0616974415425, 1.5370678563310966e-05, 0.08462355598396093, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 6540.013885723062
0.06658785173247668, 7319.586651084699, 1.5370678563310966e-05, 0.08462355598396093, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 5589.920194623628
0.06658785173247668, 7319.586651084699, 1.5370678563310966e-05, 0.11703001904167631, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 5215.142794300864
0.06658785173247668, 7319.586651084699, 2.195733590314596e-05, 0.11703001904167631, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 5209.022892609412
0.060367221529144234, 7319.586651084699, 2.195733590314596e-05, 0.11703001904167631, 0, 0, 0, 1, 1.0, 0.00027245106289130485, 4884.760272542291
0.060367221529144234, 7319.586651084699, 2.195733590314596e-05, 0.11703001904167631, 0, 0, 0, 1, 1.0, 0.0003034881264643164, 4698.290525284319
0.060367221529144234, 8241.856986270288, 2.195733590314596e-05, 0.11703001904167631, 0, 0, 0, 1, 1.0, 0.0003034881264643164, 4608.560225460975
0.060367221529144234, 8241.856986270288, 2.195733590314596e-05, 0.1333489638159222, 0, 0, 0, 1, 1.0, 0.0003034881264643164, 4585.503780532568
0.0561849998564345, 8241.856986270288, 2.195733590314596e-05, 0.1333489638159222, 0, 0, 0, 1, 1.0, 0.0003034881264643164, 4438.408650577372
0.0561849998564345, 8241.856986270288, 2.195733590314596e-05, 0.1333489638159222, 0, 0, 0, 1, 1.0, 0.00032842831203605137, 4248.063396160155
0.0561849998564345, 8241.856986270288, 2.195733590314596e-05, 0.1333489638159222, 0, 0, 0, 1, 1.0, 0.0003582361099221724, 4171.2004763772375
0.0561849998564345, 8241.856986270288, 2.195733590314596e-05, 0.14672066765176592, 0, 0, 0, 1, 1.0, 0.0003582361099221724, 4158.311389715144
0.0561849998564345, 8241.856986270288, 1.976641146784442e-05, 0.14672066765176592, 0, 0, 0, 1, 1.0, 0.0003582361099221724, 4153.62006624744
0.054584097647957096, 8241.856986270288, 1.976641146784442e-05, 0.14672066765176592, 0, 0, 0, 1, 1.0, 0.0003582361099221724, 4107.206077886347
0.054584097647957096, 8508.14236201378, 1.976641146784442e-05, 0.14672066765176592, 0, 0, 0, 1, 1.0, 0.0003582361099221724, 4048.894920937605
0.054584097647957096, 8811.003814408976, 1.976641146784442e-05, 0.14672066765176592, 0, 0, 0, 1, 1.0, 0.0003582361099221724, 4010.5161395785694
0.054584097647957096, 9156.61795904992, 1.976641146784442e-05, 0.14672066765176592, 0, 0, 0, 1, 1.0, 0.0003582361099221724, 4002.4985725994447
