W, K, Max_effect, TransitionWidth, TransitionConc, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.17134101510765418, 2756.0703040937665, 0.0711136547008247, 1.6602695581250775, 328.4022117181633, 0, 0, 0, 1.0, 0.3020476183097456, 14400.887532832727
0.17134101510765418, 2756.0703040937665, 0.0711136547008247, 1.6602695581250775, 44.44440633840768, 0, 0, 0, 1.0, 0.3020476183097456, 14379.062887340482
0.17134101510765418, 7491.77582557368, 0.0711136547008247, 1.6602695581250775, 44.44440633840768, 0, 0, 0, 1.0, 0.3020476183097456, 12703.00936778188
0.17134101510765418, 7491.77582557368, 0.0711136547008247, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 12682.490540888599
0.14729035033545768, 7491.77582557368, 0.0711136547008247, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 12408.907660873532
0.14729035033545768, 8847.906366659814, 0.0711136547008247, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 12070.372181333621
0.14729035033545768, 10624.826255933358, 0.0711136547008247, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 11795.945812810909
0.14729035033545768, 12994.25208391023, 0.0711136547008247, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 11696.714153014653
0.14729035033545768, 12994.25208391023, 0.07943999287989041, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 11438.663769772573
0.14729035033545768, 14677.297776087273, 0.07943999287989041, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 11278.397915356936
0.14729035033545768, 16781.485609731015, 0.07943999287989041, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 11199.155599477244
0.14729035033545768, 16781.485609731015, 0.08551465762430015, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 11132.332777915348
0.14729035033545768, 18198.34550345902, 0.08551465762430015, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 11024.804710100487
0.14729035033545768, 19895.440415201712, 0.08551465762430015, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 10944.894863698504
0.14729035033545768, 21945.595688550755, 0.08551465762430015, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 10913.294061157341
0.14729035033545768, 21945.595688550755, 0.08785244662856495, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 10878.768359335772
0.14729035033545768, 22606.430995767398, 0.08785244662856495, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 10861.778848635759
0.14729035033545768, 23356.356509559475, 0.08785244662856495, 1.6602695581250775, 14.794257702183561, 0, 0, 0, 1.0, 0.3020476183097456, 10849.22789012956
