W, K, Scale, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.9008085525516477, 1034.3389964277078, 640.7861805146244, 0.0017043431541656571, 0, 0, 0, 0, 1.0, 2.9125731456577366, 14341.531642001062
0.12191118060154037, 1034.3389964277078, 640.7861805146244, 0.0017043431541656571, 0, 0, 0, 0, 1.0, 2.9125731456577366, 13896.767743768305
0.12191118060154037, 2811.6248984560034, 640.7861805146244, 0.0017043431541656571, 0, 0, 0, 0, 1.0, 2.9125731456577366, 13220.396771737105
0.04058070680174704, 2811.6248984560034, 640.7861805146244, 0.0017043431541656571, 0, 0, 0, 0, 1.0, 2.9125731456577366, 10778.74277747716
0.04058070680174704, 9428.740945696916, 640.7861805146244, 0.0017043431541656571, 0, 0, 0, 0, 1.0, 2.9125731456577366, 5810.772783580111
0.04058070680174704, 35686.146915614714, 640.7861805146244, 0.0017043431541656571, 0, 0, 0, 0, 1.0, 2.9125731456577366, 5393.9873800947835
0.04058070680174704, 35686.146915614714, 640.7861805146244, 0.00039419080497782495, 0, 0, 0, 0, 1.0, 2.9125731456577366, 5366.098547978739
0.04058070680174704, 35686.146915614714, 640.7861805146244, 7.875368487443394e-05, 0, 0, 0, 0, 1.0, 2.9125731456577366, 5359.043138378628
0.04058070680174704, 35686.146915614714, 1553.827202640925, 7.875368487443394e-05, 0, 0, 0, 0, 1.0, 2.9125731456577366, 3794.1137511241973
0.04058070680174704, 21924.03002964537, 1553.827202640925, 7.875368487443394e-05, 0, 0, 0, 0, 1.0, 2.9125731456577366, 3784.6967605109444
0.04058070680174704, 28660.844787403228, 1553.827202640925, 7.875368487443394e-05, 0, 0, 0, 0, 1.0, 2.9125731456577366, 3691.217491536996
0.04058070680174704, 28660.844787403228, 1497.6214025611785, 7.875368487443394e-05, 0, 0, 0, 0, 1.0, 2.9125731456577366, 3687.520718631405
0.04058070680174704, 27522.522575259347, 1497.6214025611785, 7.875368487443394e-05, 0, 0, 0, 0, 1.0, 2.9125731456577366, 3678.5330673173976
