W, K, Scale, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.001402832074008032, 1944.7865858506104, 2530.183063451108, 0.2430010462785878, 0, 0, 0, 0, 1.0, 1.8521783232825735, 16114.539904586769
0.010365604892224583, 1944.7865858506104, 2530.183063451108, 0.2430010462785878, 0, 0, 0, 0, 1.0, 1.8521783232825735, 15550.8015229478
0.07659203604799744, 1944.7865858506104, 2530.183063451108, 0.2430010462785878, 0, 0, 0, 0, 1.0, 1.8521783232825735, 11917.414702007074
0.07659203604799744, 1944.7865858506104, 2530.183063451108, 0.03288661542490591, 0, 0, 0, 0, 1.0, 1.8521783232825735, 11600.730582669932
0.07659203604799744, 1944.7865858506104, 2530.183063451108, 0.0044507194132231975, 0, 0, 0, 0, 1.0, 1.8521783232825735, 11289.938708325999
0.07659203604799744, 1944.7865858506104, 2530.183063451108, 0.0006023393723952521, 0, 0, 0, 0, 1.0, 1.8521783232825735, 11228.311872567208
0.07659203604799744, 5286.478036548621, 2530.183063451108, 0.0006023393723952521, 0, 0, 0, 0, 1.0, 1.8521783232825735, 10100.17871123865
0.07659203604799744, 5286.478036548621, 2530.183063451108, 0.0006023393723952521, 0, 0, 0, 0, 1.0, 5.564251189095581, 6751.677189999361
0.07659203604799744, 5286.478036548621, 2530.183063451108, 0.001103035306197676, 0, 0, 0, 0, 1.0, 5.564251189095581, 6738.140328055236
0.07659203604799744, 5286.478036548621, 2142.378493116322, 0.001103035306197676, 0, 0, 0, 0, 1.0, 5.564251189095581, 6300.1822645223365
0.07659203604799744, 5286.478036548621, 2142.378493116322, 0.0009185611955684285, 0, 0, 0, 0, 1.0, 5.564251189095581, 6272.901287526425
0.07659203604799744, 5286.478036548621, 2142.378493116322, 0.000751066936775951, 0, 0, 0, 0, 1.0, 5.564251189095581, 6249.550183947866
0.07659203604799744, 5286.478036548621, 2142.378493116322, 0.0006018749220176055, 0, 0, 0, 0, 1.0, 5.564251189095581, 6229.931665460876
0.07659203604799744, 5286.478036548621, 2142.378493116322, 0.00047175510966417826, 0, 0, 0, 0, 1.0, 5.564251189095581, 6213.8020897393
0.07659203604799744, 5286.478036548621, 2142.378493116322, 0.00036086770182928654, 0, 0, 0, 0, 1.0, 5.564251189095581, 6200.796955418687
0.07659203604799744, 5286.478036548621, 2142.378493116322, 0.00026874633788150727, 0, 0, 0, 0, 1.0, 5.564251189095581, 6190.549255545837
0.07659203604799744, 5286.478036548621, 2142.378493116322, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 6182.663709921162
0.07659203604799744, 5779.470928411285, 2142.378493116322, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 6124.069959612391
0.06943681598339634, 5779.470928411285, 2142.378493116322, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 5807.665644654117
0.06943681598339634, 6437.856345300029, 2142.378493116322, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 5551.7692947755195
0.06943681598339634, 6437.856345300029, 2018.9564029700973, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 5504.629239210346
0.06504944765768987, 6437.856345300029, 2018.9564029700973, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 5308.270466454675
0.06504944765768987, 6437.856345300029, 1879.0837533620454, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 5121.01417192239
0.06504944765768987, 6437.856345300029, 1736.389911825822, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 5091.873868696674
0.05963686993400513, 6437.856345300029, 1736.389911825822, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 5019.877217919504
0.05963686993400513, 7083.418979786585, 1736.389911825822, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 4677.463403048158
0.05963686993400513, 7083.418979786585, 1563.1312294514628, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 4535.847831969248
0.05628677206883721, 7083.418979786585, 1563.1312294514628, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 4530.342620955588
0.05628677206883721, 7548.5281395471675, 1563.1312294514628, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 4332.61507693611
0.05628677206883721, 7548.5281395471675, 1457.5187740323913, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 4218.085502840882
0.05628677206883721, 7844.62131476306, 1457.5187740323913, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 4195.495292004862
0.053954250961970394, 7844.62131476306, 1457.5187740323913, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 4180.064398934076
0.053954250961970394, 8218.465322544718, 1457.5187740323913, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 4078.2914417989928
0.053954250961970394, 8218.465322544718, 1384.756906320343, 0.00019432852318943325, 0, 0, 0, 0, 1.0, 5.564251189095581, 3996.700032328389
