W, K, Scale, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.12753920521577206, 1056.8539585564988, 2852.67284893626, 0.04357662788023557, 0, 0, 0, 0, 1.0, 1.1626482702630423, 13851.78310594973
0.12753920521577206, 1056.8539585564988, 21078.559712686347, 0.04357662788023557, 0, 0, 0, 0, 1.0, 1.1626482702630423, 13762.938984640215
0.12753920521577206, 2872.8269108791396, 21078.559712686347, 0.04357662788023557, 0, 0, 0, 0, 1.0, 1.1626482702630423, 11748.741736437782
0.12753920521577206, 2872.8269108791396, 21078.559712686347, 0.014505399346401961, 0, 0, 0, 0, 1.0, 1.1626482702630423, 11104.296321553556
0.12753920521577206, 2872.8269108791396, 21078.559712686347, 0.014505399346401961, 0, 0, 0, 0, 1.0, 0.6348924875675407, 10771.128612158524
0.06555725016610989, 2872.8269108791396, 21078.559712686347, 0.014505399346401961, 0, 0, 0, 0, 1.0, 0.6348924875675407, 10293.695447080247
0.06555725016610989, 5973.580709009461, 21078.559712686347, 0.014505399346401961, 0, 0, 0, 0, 1.0, 0.6348924875675407, 6764.129972086987
0.06555725016610989, 5973.580709009461, 21078.559712686347, 0.006483535405356065, 0, 0, 0, 0, 1.0, 0.6348924875675407, 6589.028895527425
0.06555725016610989, 5973.580709009461, 21078.559712686347, 0.006483535405356065, 0, 0, 0, 0, 1.0, 0.4077137861256643, 6277.7048932599555
0.06555725016610989, 5973.580709009461, 21078.559712686347, 0.003983204610501077, 0, 0, 0, 0, 1.0, 0.4077137861256643, 5867.796704519954
0.06555725016610989, 5973.580709009461, 21078.559712686347, 0.0023307485249555266, 0, 0, 0, 0, 1.0, 0.4077137861256643, 5578.822358920668
0.06555725016610989, 5973.580709009461, 21078.559712686347, 0.0012926605658496336, 0, 0, 0, 0, 1.0, 0.4077137861256643, 5405.47294667653
0.06555725016610989, 5973.580709009461, 21078.559712686347, 0.0006758845061384545, 0, 0, 0, 0, 1.0, 0.4077137861256643, 5311.743612888783
0.06555725016610989, 5973.580709009461, 21078.559712686347, 0.0003312068272617024, 0, 0, 0, 0, 1.0, 0.4077137861256643, 5263.958266740189
0.06555725016610989, 5973.580709009461, 21078.559712686347, 0.00015112932720840434, 0, 0, 0, 0, 1.0, 0.4077137861256643, 5240.589901207716
0.06555725016610989, 5973.580709009461, 21078.559712686347, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.4077137861256643, 5229.68680025517
0.06178050723028501, 5973.580709009461, 21078.559712686347, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.4077137861256643, 5122.754620138502
0.06178050723028501, 6376.478807878423, 21078.559712686347, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.4077137861256643, 4880.651573799712
0.06178050723028501, 6851.122359253806, 21078.559712686347, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.4077137861256643, 4757.472953308794
0.05938845508392921, 6851.122359253806, 21078.559712686347, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.4077137861256643, 4688.69537926215
0.05938845508392921, 7155.271379428296, 21078.559712686347, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.4077137861256643, 4591.914518148979
0.05938845508392921, 7155.271379428296, 20095.0970430043, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.4077137861256643, 4523.353688174132
0.05938845508392921, 7155.271379428296, 20095.0970430043, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.38683832090058295, 4517.558645592604
0.05605231190920424, 7155.271379428296, 20095.0970430043, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.38683832090058295, 4445.785796240972
0.05605231190920424, 7625.098488151026, 20095.0970430043, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.38683832090058295, 4274.624140348254
0.05605231190920424, 7625.098488151026, 18737.378317532377, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.38683832090058295, 4187.916999374128
0.05605231190920424, 7924.195157190665, 18737.378317532377, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.38683832090058295, 4179.510112338541
0.053729506819990634, 7924.195157190665, 18737.378317532377, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.38683832090058295, 4117.203749806779
0.053729506819990634, 8301.831343456673, 18737.378317532377, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.38683832090058295, 4032.1743260000358
0.053729506819990634, 8301.831343456673, 17801.975860493018, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.38683832090058295, 3969.0400359323285
0.053729506819990634, 8301.831343456673, 17307.560884781207, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.38683832090058295, 3961.7003152243747
0.05209035059936839, 8301.831343456673, 17307.560884781207, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.38683832090058295, 3941.4503771244445
0.05209035059936839, 8589.641478616137, 17307.560884781207, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.38683832090058295, 3879.3452030486033
0.05209035059936839, 8589.641478616137, 16670.730236017444, 6.375630864202447e-05, 0, 0, 0, 0, 1.0, 0.38683832090058295, 3840.5894867828574
