W, K, Scale, Min_effect, empty_1, empty_2, empty_3, empty_4, P_comp, D_comp, Deviation
0.0013296994627898953, 1692.4875698107517, 557.2053627889552, 0.016872216210936042, 0, 0, 0, 0, 1.0, 1.9525074934062672, 16120.523543855816
0.009825223925272485, 1692.4875698107517, 557.2053627889552, 0.016872216210936042, 0, 0, 0, 0, 1.0, 1.9525074934062672, 15630.50273207603
0.072599130768394, 1692.4875698107517, 557.2053627889552, 0.016872216210936042, 0, 0, 0, 0, 1.0, 1.9525074934062672, 12288.673450331265
0.072599130768394, 1692.4875698107517, 4117.221684272595, 0.016872216210936042, 0, 0, 0, 0, 1.0, 1.9525074934062672, 12082.797461453076
0.072599130768394, 4600.658205909376, 4117.221684272595, 0.016872216210936042, 0, 0, 0, 0, 1.0, 1.9525074934062672, 8514.256631373599
0.072599130768394, 4600.658205909376, 4117.221684272595, 0.005616272894522586, 0, 0, 0, 0, 1.0, 1.9525074934062672, 7682.193266632683
0.072599130768394, 4600.658205909376, 4117.221684272595, 0.0016747572976824536, 0, 0, 0, 0, 1.0, 1.9525074934062672, 7187.774579207719
0.072599130768394, 4600.658205909376, 4117.221684272595, 0.0004424925096033239, 0, 0, 0, 0, 1.0, 1.9525074934062672, 7002.587832863156
0.072599130768394, 4600.658205909376, 4117.221684272595, 0.00010234234703901562, 0, 0, 0, 0, 1.0, 1.9525074934062672, 6950.818470291444
0.072599130768394, 4600.658205909376, 4117.221684272595, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 6938.405025813238
0.072599130768394, 4600.658205909376, 5137.793527047279, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 6479.348439999961
0.072599130768394, 5869.614853525395, 5137.793527047279, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 6012.618483999521
0.06349611025825609, 5869.614853525395, 5137.793527047279, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 5376.492034558821
0.06349611025825609, 6801.6195278649875, 5137.793527047279, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 4927.525581713271
0.06097423648838461, 6801.6195278649875, 5137.793527047279, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 4902.699833887647
0.06097423648838461, 6801.6195278649875, 4913.781281630578, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 4768.517200867195
0.06097423648838461, 6801.6195278649875, 4678.632285314417, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 4682.974200933588
0.06097423648838461, 7178.586428417357, 4678.632285314417, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 4650.407130344559
0.057461520254233164, 7178.586428417357, 4678.632285314417, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 4596.9181999602615
0.057461520254233164, 7178.586428417357, 4383.012694964472, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 4409.045721478505
0.057461520254233164, 7712.936162635764, 4383.012694964472, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 4310.705467858491
0.057461520254233164, 7712.936162635764, 4213.308764153185, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 4296.050360733399
0.055019004218669745, 7712.936162635764, 4213.308764153185, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 4221.374338539189
0.055019004218669745, 7712.936162635764, 4016.7283553458906, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 4123.381783905968
0.055019004218669745, 8129.159483716084, 4016.7283553458906, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 4066.399805325895
0.055019004218669745, 8129.159483716084, 3902.278069480301, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 4057.8583341466842
0.0532970353577804, 8129.159483716084, 3902.278069480301, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 4010.8010179329326
0.0532970353577804, 8418.530411379747, 3902.278069480301, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 3954.566232282157
0.0532970353577804, 8418.530411379747, 3754.9876066515467, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 3912.7056667382894
0.0532970353577804, 8598.57775795531, 3754.9876066515467, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 3907.4891661518814
0.05207073169770399, 8598.57775795531, 3754.9876066515467, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 3887.7229150709977
0.05207073169770399, 8598.57775795531, 3660.0599509244034, 2.044653717499574e-05, 0, 0, 0, 0, 1.0, 1.9525074934062672, 3847.7926113537433
